tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
2024-01-07 19:48:28,2024-01-07 20:08:51,1.0,9.01,138,186,1,37.3,10.0,64.99
2024-01-07 19:48:48,2024-01-07 20:24:01,1.0,5.45,48,223,1,33.8,4.0,41.8
2024-01-07 19:48:49,2024-01-07 20:19:01,2.0,17.08,132,233,1,70.0,16.54,99.23
2024-01-07 19:48:51,2024-01-07 19:55:29,1.0,1.1,137,113,1,7.9,2.4,14.3
2024-01-07 19:49:01,2024-01-07 20:03:26,,3.2,66,234,0,18.24,0.0,22.24
2024-01-07 19:49:15,2024-01-07 20:04:03,1.0,2.76,229,238,1,17.0,5.25,26.25
2024-01-07 19:49:21,2024-01-07 19:55:10,1.0,0.76,263,236,1,7.2,2.24,13.44
2024-01-07 19:49:25,2024-01-07 20:25:26,4.0,21.11,132,141,1,70.0,15.0,97.69
2024-01-07 19:49:31,2024-01-07 19:58:28,1.0,2.03,237,238,1,11.4,3.08,18.48
2024-01-07 19:50:21,2024-01-07 20:00:41,2.0,7.88,93,233,1,70.0,16.19,97.13
2024-01-07 19:50:39,2024-01-07 19:59:28,2.0,1.2,161,48,1,10.0,2.25,17.25
2024-01-07 19:50:52,2024-01-07 20:02:57,1.0,2.23,143,238,1,14.2,3.64,21.84
2024-01-07 19:50:57,2024-01-07 20:01:02,1.0,1.85,163,239,1,12.1,3.22,19.32
2024-01-07 19:51:04,2024-01-07 20:05:20,1.0,2.21,186,79,1,14.2,3.64,21.84
2024-01-07 19:51:30,2024-01-07 20:02:43,1.0,1.65,79,45,1,12.1,3.22,19.32
2024-01-07 19:51:37,2024-01-07 20:19:52,1.0,4.52,163,202,2,28.2,0.0,32.2
2024-01-07 19:51:56,2024-01-07 20:04:33,5.0,1.49,142,140,1,12.8,2.0,18.8
2024-01-07 19:52:02,2024-01-07 19:58:10,1.0,0.93,162,161,1,7.9,4.0,15.9
2024-01-07 19:52:04,2024-01-07 19:57:30,2.0,1.09,231,125,2,7.9,0.0,11.9
2024-01-07 19:52:11,2024-01-07 20:08:14,2.0,8.05,138,217,2,33.1,0.0,41.35
2024-01-07 19:52:18,2024-01-07 20:15:03,2.0,9.43,138,97,1,39.4,9.18,56.83
2024-01-07 19:52:18,2024-01-07 20:19:47,1.0,14.02,132,7,1,54.1,11.12,68.47
2024-01-07 19:53:05,2024-01-07 20:17:07,1.0,11.4,132,70,1,45.7,5.0,54.95
2024-01-07 19:53:18,2024-01-07 19:58:00,1.0,0.84,162,229,1,6.5,2.1,12.6
2024-01-07 19:53:37,2024-01-07 20:05:51,1.0,2.06,141,238,1,13.5,4.38,21.88
2024-01-07 19:53:47,2024-01-07 20:18:59,1.0,5.52,142,261,1,28.9,9.87,42.77
2024-01-07 19:54:07,2024-01-07 20:26:51,1.0,18.66,132,113,2,82.69,0.0,88.44
2024-01-07 19:54:14,2024-01-07 20:07:01,1.0,2.59,140,50,1,15.6,3.92,23.52
2024-01-07 19:54:45,2024-01-07 20:10:11,1.0,1.96,68,161,1,14.9,3.78,22.68
2024-01-07 19:55:05,2024-01-07 20:11:55,2.0,2.29,229,68,2,17.0,0.0,21.0
2024-01-07 19:55:21,2024-01-07 20:01:33,1.0,1.3,113,234,1,8.6,1.0,14.6
2024-01-07 19:55:24,2024-01-07 20:02:41,1.0,1.47,113,231,1,9.3,2.66,15.96
2024-01-07 19:55:27,2024-01-07 20:18:51,3.0,11.9,138,231,4,46.4,0.0,57.15
2024-01-07 19:55:40,2024-01-07 20:06:34,1.0,1.53,229,263,1,12.1,3.22,19.32
2024-01-07 19:55:43,2024-01-07 20:10:01,2.0,1.84,249,170,1,14.9,3.78,22.68
2024-01-07 19:56:08,2024-01-07 20:00:16,1.0,0.73,90,249,2,5.8,0.0,9.8
2024-01-07 19:56:19,2024-01-07 20:01:42,1.0,0.9,262,141,1,7.2,2.24,13.44
2024-01-07 19:56:23,2024-01-07 20:04:20,1.0,1.61,143,246,1,10.7,3.67,18.37
2024-01-07 19:57:11,2024-01-07 20:11:46,1.0,2.02,186,162,1,14.9,2.58,22.48
2024-01-07 19:57:15,2024-01-07 20:25:50,1.0,17.17,132,233,1,70.0,16.19,98.88
2024-01-07 19:57:34,2024-01-07 20:05:01,1.0,1.2,112,255,1,9.3,1.0,11.8
2024-01-07 19:57:51,2024-01-07 20:05:22,2.0,1.57,239,166,1,10.7,2.94,17.64
2024-01-07 19:58:58,2024-01-07 20:13:32,2.0,2.6,239,41,1,17.0,4.4,26.4
2024-01-07 19:59:07,2024-01-07 20:16:06,2.0,2.86,249,43,1,17.7,1.0,22.7
2024-01-07 19:59:26,2024-01-07 20:05:11,1.0,1.0,90,107,1,7.9,2.55,15.45
2024-01-07 19:59:47,2024-01-07 20:06:27,1.0,0.58,100,48,1,7.9,2.58,15.48
2024-01-07 19:59:55,2024-01-07 20:28:53,1.0,17.37,132,229,1,70.0,20.23,102.92
2024-01-07 20:00:32,2024-01-07 20:05:08,2.0,1.01,140,229,1,7.2,2.24,13.44
2024-01-07 20:00:34,2024-01-07 20:07:33,3.0,1.13,186,107,1,8.6,2.72,16.32
2024-01-07 20:00:34,2024-01-07 20:09:48,1.0,1.8,48,68,1,10.7,0.0,15.7
2024-01-07 20:01:13,2024-01-07 20:13:58,1.0,3.09,229,238,1,15.6,3.12,22.72
2024-01-07 20:01:44,2024-01-07 20:15:15,2.0,2.89,100,145,1,17.0,5.59,33.53
2024-01-07 20:01:45,2024-01-07 20:11:33,1.0,1.1,161,230,1,10.0,3.0,18.0
2024-01-07 20:02:02,2024-01-07 20:10:38,3.0,1.47,87,114,1,10.0,3.0,18.0
2024-01-07 20:02:27,2024-01-07 20:13:52,1.0,2.5,239,41,2,14.2,0.0,19.2
2024-01-07 20:02:38,2024-01-07 20:24:42,1.0,11.79,138,231,1,46.4,11.63,69.78
2024-01-07 20:02:53,2024-01-07 20:16:49,1.0,9.84,138,148,1,37.3,9.26,57.31
2024-01-07 20:02:55,2024-01-07 20:06:41,1.0,0.85,68,246,1,6.5,2.1,12.6
2024-01-07 20:02:57,2024-01-07 20:08:22,3.0,1.3,141,263,1,7.9,2.58,15.48
2024-01-07 20:04:34,2024-01-07 20:22:32,1.0,2.32,186,229,1,17.0,4.4,26.4
2024-01-07 20:04:59,2024-01-07 20:18:22,1.0,1.76,48,137,1,13.5,3.7,22.2
2024-01-07 20:05:09,2024-01-07 20:15:05,1.0,1.7,163,234,1,11.4,3.28,19.68
2024-01-07 20:05:34,2024-01-07 20:18:14,2.0,2.27,142,151,2,14.2,0.0,19.2
2024-01-07 20:05:44,2024-01-07 20:34:47,1.0,16.01,132,112,1,61.8,12.66,77.71
2024-01-07 20:05:45,2024-01-07 20:10:36,1.0,1.34,43,142,1,7.9,3.23,16.13
2024-01-07 20:05:46,2024-01-07 20:09:24,1.0,0.99,170,234,1,6.5,1.0,11.5
2024-01-07 20:05:54,2024-01-07 20:12:33,4.0,1.19,138,70,2,8.6,0.0,17.85
2024-01-07 20:05:59,2024-01-07 20:13:41,2.0,1.86,48,237,1,10.0,3.5,17.5
2024-01-07 20:06:19,2024-01-07 20:13:01,1.0,1.5,238,166,1,9.3,2.16,12.96
2024-01-07 20:06:20,2024-01-07 20:11:24,1.0,0.73,162,140,1,6.5,3.15,13.65
2024-01-07 20:06:50,2024-01-07 20:30:02,,5.51,7,107,0,33.58,5.64,43.22
2024-01-07 20:07:01,2024-01-07 20:15:19,1.0,2.15,140,236,2,11.4,0.0,15.4
2024-01-07 20:07:04,2024-01-07 20:38:49,1.0,14.17,132,37,1,55.5,11.95,71.7
2024-01-07 20:08:05,2024-01-07 20:19:44,1.0,2.81,234,237,1,14.9,2.0,21.9
2024-01-07 20:08:35,2024-01-07 20:17:27,1.0,1.43,162,107,1,10.7,3.14,18.84
2024-01-07 20:09:22,2024-01-07 20:15:21,3.0,0.95,79,79,1,7.9,2.58,15.48
2024-01-07 20:09:37,2024-01-07 20:23:46,2.0,3.23,170,263,1,16.3,2.13,23.43
2024-01-07 20:09:54,2024-01-07 20:37:31,1.0,2.28,68,162,1,23.3,5.66,33.96
2024-01-07 20:10:21,2024-01-07 20:47:49,1.0,13.6,75,14,1,47.5,0.0,55.94
2024-01-07 20:10:28,2024-01-07 20:19:28,1.0,1.5,229,262,1,10.0,3.0,18.0
2024-01-07 20:10:49,2024-01-07 20:11:05,1.0,0.0,246,246,1,70.0,10.08,91.02
2024-01-07 20:11:22,2024-01-07 20:15:32,1.0,0.73,161,170,1,5.8,0.0,9.8
2024-01-07 20:11:25,2024-01-07 20:24:08,1.0,2.09,142,263,1,14.2,3.64,21.84
2024-01-07 20:12:04,2024-01-07 20:20:09,1.0,1.07,230,164,1,9.3,1.5,14.8
2024-01-07 20:12:15,2024-01-07 20:18:19,1.0,1.09,164,90,1,8.6,2.72,16.32
2024-01-07 20:12:25,2024-01-07 20:18:31,1.0,0.76,161,48,1,7.2,2.44,14.64
2024-01-07 20:12:26,2024-01-07 20:19:33,2.0,1.34,231,79,1,9.3,1.5,15.8
2024-01-07 20:12:40,2024-01-07 20:23:40,4.0,2.08,263,239,1,12.8,3.36,20.16
2024-01-07 20:13:05,2024-01-07 20:16:14,3.0,0.73,141,141,1,5.8,3.24,14.04
2024-01-07 20:13:12,2024-01-07 20:33:19,3.0,8.02,138,164,1,34.5,5.0,58.19
2024-01-07 20:13:13,2024-01-07 20:21:00,1.0,1.51,237,239,1,10.0,2.8,16.8
2024-01-07 20:13:32,2024-01-07 20:19:33,1.0,1.22,161,141,1,7.9,1.75,14.65
2024-01-07 20:13:35,2024-01-07 20:48:58,1.0,18.9,132,186,3,70.0,0.0,82.69
2024-01-07 20:13:37,2024-01-07 20:20:49,1.0,1.49,236,142,2,9.3,0.0,14.3
2024-01-07 20:14:02,2024-01-07 20:19:07,1.0,0.7,90,186,2,6.5,0.0,11.5
2024-01-07 20:14:14,2024-01-07 20:18:18,2.0,0.78,142,43,1,6.5,2.88,14.38
2024-01-07 20:14:19,2024-01-07 20:32:01,3.0,2.9,230,4,2,16.3,0.0,21.3
2024-01-07 20:14:24,2024-01-07 20:41:39,1.0,18.26,132,236,2,70.0,0.0,80.94
2024-01-07 20:14:41,2024-01-07 20:41:09,1.0,11.76,138,143,1,47.1,13.16,78.95
2024-01-07 20:15:13,2024-01-07 20:26:06,1.0,1.9,249,224,1,12.8,3.55,21.35
2024-01-07 20:15:44,2024-01-07 20:26:19,1.0,1.56,137,246,1,11.4,1.0,17.4
2024-01-07 20:16:14,2024-01-08 19:58:06,5.0,2.1,43,236,1,12.1,3.42,20.52
2024-01-07 20:16:15,2024-01-07 20:22:31,2.0,0.89,237,229,1,7.9,1.0,13.9
2024-01-07 20:16:16,2024-01-07 20:49:16,1.0,17.64,132,68,1,70.0,16.54,99.23
2024-01-07 20:16:27,2024-01-07 20:33:05,1.0,2.66,79,68,1,17.0,1.0,23.0
2024-01-07 20:17:35,2024-01-07 20:55:29,1.0,19.27,132,48,1,70.0,0.0,82.69
2024-01-07 20:17:46,2024-01-07 20:19:12,1.0,0.62,236,75,1,5.1,1.01,11.11
2024-01-07 20:18:42,2024-01-07 20:48:53,1.0,17.09,132,164,1,70.0,16.54,99.23
2024-01-07 20:18:49,2024-01-07 20:47:22,1.0,17.69,132,107,1,70.0,16.19,98.88
2024-01-07 20:18:52,2024-01-07 20:33:17,,3.52,238,170,0,20.39,4.0,28.39
2024-01-07 20:19:18,2024-01-07 20:31:50,1.0,2.49,263,142,1,14.2,3.84,23.04
2024-01-07 20:19:52,2024-01-07 20:48:52,1.0,17.35,132,170,1,70.0,16.54,99.23
2024-01-07 20:20:02,2024-01-07 20:31:24,3.0,1.5,170,230,1,12.1,1.0,18.1
2024-01-07 20:20:11,2024-01-07 20:35:35,1.0,9.94,138,97,1,38.0,9.1,56.35
2024-01-07 20:20:25,2024-01-07 20:45:12,1.0,9.04,138,48,1,38.7,11.13,68.52
2024-01-07 20:20:49,2024-01-07 20:25:25,2.0,0.79,79,232,1,6.5,3.0,14.5
2024-01-07 20:20:55,2024-01-07 20:22:10,1.0,0.17,114,125,4,3.7,0.0,8.7
2024-01-07 20:20:57,2024-01-07 20:56:02,3.0,19.21,132,114,1,70.0,14.8,90.55
2024-01-07 20:21:17,2024-01-07 20:38:06,1.0,6.62,260,186,2,28.2,0.0,40.14
2024-01-07 20:21:17,2024-01-07 20:26:11,1.0,0.85,137,162,1,7.2,3.66,15.86
2024-01-07 20:21:29,2024-01-07 20:29:53,1.0,2.4,211,161,1,12.1,3.4,20.5
2024-01-07 20:21:35,2024-01-07 20:31:54,0.0,1.9,79,231,1,12.1,0.0,17.1
2024-01-07 20:21:36,2024-01-07 20:27:38,1.0,1.26,239,48,1,8.6,2.04,15.64
2024-01-07 20:22:25,2024-01-07 20:28:21,2.0,1.03,161,142,1,7.9,2.58,15.48
2024-01-07 20:23:07,2024-01-07 20:31:15,4.0,0.9,163,230,1,7.9,2.55,15.45
2024-01-07 20:23:32,2024-01-07 20:30:03,1.0,0.64,43,140,1,7.9,2.58,15.48
2024-01-07 20:23:32,2024-01-07 20:33:57,0.0,2.0,163,238,1,12.8,3.55,21.35
2024-01-07 20:23:56,2024-01-07 20:35:41,1.0,2.8,162,239,1,13.5,3.7,22.2
2024-01-07 20:24:15,2024-01-07 20:33:25,1.0,3.9,132,10,1,17.0,3.9,25.15
2024-01-07 20:24:44,2024-01-07 20:37:16,2.0,1.76,142,186,2,12.8,0.0,17.8
2024-01-07 20:24:49,2024-01-07 20:34:27,1.0,1.3,142,141,1,10.7,3.92,19.62
2024-01-07 20:24:54,2024-01-07 20:41:31,1.0,3.48,48,75,1,19.1,1.2,25.3
2024-01-07 20:25:44,2024-01-07 20:53:26,1.0,9.57,138,239,1,40.8,11.55,71.04
2024-01-07 20:25:46,2024-01-07 20:34:09,1.0,1.73,164,229,1,10.7,1.0,16.7
2024-01-07 20:25:51,2024-01-07 20:45:26,1.0,9.6,138,25,1,37.3,9.3,55.85
2024-01-07 20:25:58,2024-01-07 20:36:08,1.0,2.03,125,13,1,12.8,3.56,21.36
2024-01-07 20:26:04,2024-01-07 20:35:58,1.0,1.39,186,137,1,10.7,3.14,18.84
2024-01-07 20:26:12,2024-01-07 20:35:59,2.0,2.3,163,239,1,12.8,2.0,19.8
2024-01-07 20:26:29,2024-01-07 20:33:00,1.0,1.14,48,163,1,8.6,2.72,16.32
2024-01-07 20:26:47,2024-01-07 20:52:17,1.0,10.4,138,142,1,40.8,8.0,67.49
2024-01-07 20:26:49,2024-01-07 20:32:21,1.0,0.6,158,113,1,5.8,2.15,12.95
2024-01-07 20:27:26,2024-01-07 20:44:25,1.0,3.6,186,140,1,19.1,4.82,28.92
2024-01-07 20:27:27,2024-01-07 20:34:56,1.0,2.2,90,162,1,10.7,3.1,18.8
2024-01-07 20:27:36,2024-01-07 20:32:51,1.0,1.07,162,164,1,7.2,1.83,14.03
2024-01-07 20:27:59,2024-01-07 20:32:31,1.0,0.98,137,234,1,7.2,1.5,13.7
2024-01-07 20:28:24,2024-01-07 20:37:01,5.0,1.99,140,162,1,11.4,3.28,19.68
2024-01-07 20:28:50,2024-01-07 20:37:47,1.0,1.9,239,236,1,10.7,2.36,18.06
2024-01-07 20:29:22,2024-01-07 20:39:10,1.0,7.07,170,93,4,-24.7,0.0,-28.95
2024-01-07 20:29:34,2024-01-07 20:36:18,1.0,1.22,239,143,1,8.6,3.4,17.0
2024-01-07 20:30:01,2024-01-07 20:38:01,1.0,1.59,249,48,1,10.7,3.14,18.84
2024-01-07 20:30:30,2024-01-07 20:39:31,2.0,1.7,264,43,1,10.0,5.0,20.0
2024-01-07 20:30:48,2024-01-07 21:04:46,1.0,18.95,132,161,1,70.0,20.67,103.36
2024-01-07 20:30:51,2024-01-07 21:03:54,1.0,19.43,132,116,1,70.0,10.0,90.19
2024-01-07 20:31:02,2024-01-07 20:32:18,1.0,0.4,236,236,1,4.4,1.85,11.25
2024-01-07 20:31:13,2024-01-07 21:01:48,1.0,17.54,132,161,1,70.0,16.19,98.88
2024-01-07 20:31:40,2024-01-07 20:58:51,4.0,4.8,230,262,1,27.5,1.0,33.5
2024-01-07 20:31:44,2024-01-07 20:41:27,1.0,2.0,249,170,1,11.4,3.28,19.68
2024-01-07 20:31:47,2024-01-07 20:44:14,1.0,2.03,161,263,1,14.2,2.0,21.2
2024-01-07 20:31:50,2024-01-07 20:57:42,1.0,4.39,79,236,1,26.1,3.11,34.21
2024-01-07 20:31:52,2024-01-07 21:02:45,1.0,11.9,100,63,1,49.9,12.35,74.19
2024-01-07 20:32:06,2024-01-07 20:37:50,1.0,0.45,48,48,2,6.5,0.0,11.5
2024-01-07 20:32:43,2024-01-07 20:37:49,1.0,0.8,237,141,1,7.2,0.0,12.2
2024-01-07 20:32:44,2024-01-07 20:35:42,1.0,0.0,143,142,2,4.4,0.0,9.4
2024-01-07 20:32:46,2024-01-07 20:37:27,1.0,0.78,186,246,1,6.5,2.88,14.38
2024-01-07 20:33:19,2024-01-07 20:41:57,1.0,1.22,231,87,1,10.0,3.0,18.0
2024-01-07 20:33:33,2024-01-07 20:42:09,1.0,1.1,162,163,1,9.3,2.7,17.0
2024-01-07 20:34:05,2024-01-07 20:55:29,1.0,11.95,138,87,1,46.4,14.1,72.25
2024-01-07 20:34:11,2024-01-07 20:42:53,1.0,1.54,237,143,1,10.7,2.0,17.7
2024-01-07 20:34:51,2024-01-07 20:46:51,1.0,2.41,141,137,1,14.2,2.3,21.5
2024-01-07 20:34:55,2024-01-07 20:36:38,1.0,0.5,236,236,1,4.4,1.85,11.25
2024-01-07 20:35:06,2024-01-07 20:42:44,1.0,0.87,48,100,2,8.6,0.0,13.6
2024-01-07 20:35:14,2024-01-07 20:46:10,1.0,1.99,238,24,1,12.8,2.5,20.3
2024-01-07 20:35:25,2024-01-07 20:48:52,1.0,1.3,230,164,2,12.8,0.0,17.8
2024-01-07 20:35:59,2024-01-07 20:37:55,1.0,0.25,161,170,1,3.7,1.74,10.44
2024-01-07 20:36:14,2024-01-07 20:51:41,2.0,7.3,138,256,1,30.3,5.93,45.48
2024-01-07 20:36:59,2024-01-07 20:41:47,1.0,1.07,237,140,1,7.2,1.25,13.45
2024-01-07 20:37:12,2024-01-07 20:41:41,2.0,1.14,125,234,2,7.2,0.0,12.2
2024-01-07 20:37:29,2024-01-07 20:46:34,3.0,1.62,239,141,1,10.7,3.14,18.84
2024-01-07 20:37:30,2024-01-07 20:51:15,2.0,2.6,79,230,1,15.6,4.1,24.7
2024-01-07 20:37:57,2024-01-07 20:41:08,2.0,0.64,236,236,1,5.8,2.16,12.96
2024-01-07 20:38:31,2024-01-07 21:10:32,3.0,19.24,132,141,1,70.0,8.27,90.96
2024-01-07 20:38:56,2024-01-07 20:51:24,0.0,3.1,137,263,1,15.6,4.1,24.7
2024-01-07 20:40:06,2024-01-07 20:57:41,1.0,8.8,138,140,1,34.5,10.0,63.19
2024-01-07 20:41:02,2024-01-07 20:48:53,1.0,1.36,144,4,1,10.0,3.0,18.0
2024-01-07 20:41:19,2024-01-07 20:47:25,1.0,1.37,236,162,1,9.3,1.43,15.73
2024-01-07 20:41:31,2024-01-07 21:04:25,1.0,8.45,132,37,1,36.6,10.4,53.75
2024-01-07 20:41:41,2024-01-07 20:51:39,2.0,1.89,48,141,1,12.1,3.42,20.52
2024-01-07 20:41:43,2024-01-07 20:51:05,3.0,1.8,230,234,1,11.4,4.1,20.5
2024-01-07 20:41:48,2024-01-07 20:51:48,5.0,1.86,161,141,1,12.1,3.42,20.52
2024-01-07 20:41:50,2024-01-07 20:56:52,1.0,9.97,138,65,1,38.7,9.24,57.19
2024-01-07 20:41:54,2024-01-07 20:56:29,2.0,0.0,230,141,2,12.8,0.0,17.8
2024-01-07 20:42:01,2024-01-07 20:54:08,2.0,1.5,186,230,4,12.1,0.0,17.1
2024-01-07 20:42:11,2024-01-07 20:56:30,2.0,2.6,148,186,1,14.9,3.95,23.85
2024-01-07 20:42:50,2024-01-07 20:48:30,1.0,0.76,48,163,1,7.2,2.44,14.64
2024-01-07 20:43:04,2024-01-07 20:58:18,3.0,0.0,142,107,1,13.5,3.5,21.0
2024-01-07 20:43:11,2024-01-07 21:07:46,1.0,5.58,79,36,1,29.6,6.92,41.52
2024-01-07 20:43:30,2024-01-07 20:59:59,1.0,6.6,142,244,2,28.2,0.0,33.2
2024-01-07 20:43:30,2024-01-07 21:04:40,1.0,11.23,138,161,1,44.3,12.25,75.24
2024-01-07 20:43:35,2024-01-07 21:14:37,1.0,17.62,132,48,1,70.0,16.19,98.88
2024-01-07 20:43:57,2024-01-07 21:11:02,1.0,5.38,114,239,2,28.9,0.0,33.9
2024-01-07 20:44:13,2024-01-07 20:50:04,1.0,0.73,162,237,1,7.2,2.44,14.64
2024-01-07 20:44:42,2024-01-07 21:10:44,1.0,13.8,138,249,1,53.4,2.0,74.09
2024-01-07 20:44:52,2024-01-07 20:53:47,1.0,1.63,237,142,1,10.7,3.14,18.84
2024-01-07 20:45:31,2024-01-07 20:51:13,1.0,1.53,162,262,1,9.3,3.0,17.3
2024-01-07 20:45:43,2024-01-07 20:47:35,3.0,0.35,162,162,2,4.4,0.0,9.4
2024-01-07 20:45:43,2024-01-07 20:56:01,6.0,1.68,79,90,1,11.4,3.28,19.68
2024-01-07 20:45:46,2024-01-07 21:19:47,2.0,18.55,132,246,1,70.0,5.0,87.69
2024-01-07 20:45:48,2024-01-07 20:53:35,1.0,1.81,249,163,2,10.7,0.0,15.7
2024-01-07 20:45:53,2024-01-07 21:05:16,1.0,9.7,138,107,1,38.0,11.3,67.99
2024-01-07 20:47:19,2024-01-07 20:51:35,1.0,0.9,107,79,1,6.5,2.0,13.5
2024-01-07 20:48:11,2024-01-07 20:54:43,2.0,1.45,142,237,1,9.3,2.86,17.16
2024-01-07 20:48:30,2024-01-07 20:51:48,1.0,0.7,238,151,1,5.8,2.7,13.5
2024-01-07 20:48:49,2024-01-07 20:56:50,1.0,2.11,137,237,1,11.4,3.0,19.4
2024-01-07 20:49:04,2024-01-07 21:10:59,1.0,3.7,140,202,1,20.5,5.1,30.6
2024-01-07 20:49:21,2024-01-07 20:57:38,1.0,1.0,230,229,1,8.6,1.36,14.96
2024-01-07 20:49:58,2024-01-07 20:53:02,2.0,0.46,140,140,1,5.1,2.02,12.12
2024-01-07 20:50:07,2024-01-07 21:25:56,1.0,11.36,132,62,1,49.2,10.34,63.79
2024-01-07 20:50:08,2024-01-07 21:01:23,1.0,2.09,143,140,1,13.5,3.7,22.2
2024-01-07 20:50:09,2024-01-07 20:59:19,1.0,1.95,164,68,1,11.4,1.55,17.95
2024-01-07 20:50:11,2024-01-07 21:00:01,1.0,1.67,107,161,1,10.7,3.14,18.84
2024-01-07 20:50:20,2024-01-07 20:58:20,3.0,1.12,68,186,1,9.3,2.0,16.3
2024-01-07 20:50:45,2024-01-07 21:12:16,1.0,4.76,114,236,2,25.4,0.0,30.4
2024-01-07 20:51:20,2024-01-07 21:04:46,1.0,4.05,90,140,1,18.4,4.68,28.08
2024-01-07 20:51:36,2024-01-07 21:04:25,1.0,2.28,114,170,1,14.9,3.98,23.88
2024-01-07 20:51:37,2024-01-07 20:56:49,2.0,0.95,186,249,1,7.2,2.44,14.64
2024-01-07 20:52:21,2024-01-07 21:09:09,1.0,8.95,138,234,1,35.2,10.78,64.67
2024-01-07 20:52:49,2024-01-07 21:00:54,1.0,1.24,163,230,4,-9.3,0.0,-14.3
2024-01-07 20:53:17,2024-01-07 21:10:31,,5.29,237,148,0,21.38,0.0,25.38
2024-01-07 20:53:25,2024-01-07 20:58:32,2.0,0.7,141,237,1,7.2,2.4,14.6
2024-01-07 20:53:56,2024-01-07 21:00:02,1.0,1.3,107,233,1,8.6,3.4,17.0
2024-01-07 20:53:56,2024-01-07 21:07:14,1.0,2.18,141,146,2,13.5,0.0,18.5
2024-01-07 20:54:13,2024-01-07 21:18:22,2.0,4.25,13,163,1,24.7,1.0,30.7
2024-01-07 20:54:33,2024-01-07 21:11:00,2.0,4.22,170,238,2,20.5,0.0,25.5
2024-01-07 20:54:36,2024-01-07 20:58:22,3.0,0.59,142,163,2,5.8,0.0,10.8
2024-01-07 20:54:40,2024-01-07 21:15:25,1.0,3.86,114,142,1,22.6,2.0,29.6
2024-01-07 20:55:15,2024-01-07 21:01:01,2.0,1.17,162,141,1,7.9,2.58,15.48
2024-01-07 20:55:22,2024-01-07 21:04:09,1.0,2.97,137,263,1,13.5,1.85,20.35
2024-01-07 20:55:34,2024-01-07 21:02:46,1.0,2.82,87,148,2,14.2,0.0,19.2
2024-01-07 20:56:12,2024-01-07 21:00:23,1.0,0.73,238,239,1,6.5,2.3,13.8
2024-01-07 20:56:16,2024-01-07 21:00:37,1.0,1.3,50,246,1,7.9,1.5,14.4
2024-01-07 20:57:13,2024-01-07 21:02:43,2.0,1.0,186,234,1,7.9,2.0,14.9
2024-01-07 20:57:39,2024-01-07 21:07:20,1.0,1.63,237,143,1,12.1,3.42,20.52
2024-01-07 20:57:55,2024-01-07 21:12:50,1.0,3.19,239,170,1,17.7,4.54,27.24
2024-01-07 20:57:56,2024-01-07 21:09:41,2.0,2.84,263,170,2,14.9,0.0,19.9
2024-01-07 20:58:13,2024-01-07 21:00:10,1.0,0.67,237,237,1,5.1,3.03,13.13
2024-01-07 20:58:21,2024-01-07 21:03:09,1.0,0.94,263,262,1,7.2,2.0,14.2
2024-01-07 20:58:39,2024-01-07 21:14:48,1.0,8.37,138,170,1,33.8,10.5,62.99
2024-01-07 20:58:40,2024-01-07 21:22:53,1.0,5.0,113,43,1,26.8,7.95,39.75
2024-01-07 20:59:19,2024-01-07 21:15:12,1.0,2.96,68,141,1,17.7,2.0,24.7
2024-01-07 21:00:13,2024-01-07 21:13:38,2.0,7.33,132,135,1,28.9,7.85,41.0
2024-01-07 21:00:38,2024-01-07 21:27:19,0.0,4.7,239,233,1,26.8,0.0,31.8
2024-01-07 21:00:39,2024-01-07 21:09:47,3.0,2.0,230,236,1,11.4,1.97,18.37
2024-01-07 21:00:41,2024-01-07 21:07:30,1.0,1.42,230,239,1,9.3,2.86,17.16
2024-01-07 21:00:45,2024-01-07 21:11:50,2.0,1.83,239,237,1,12.8,3.56,21.36
2024-01-07 21:00:49,2024-01-07 21:05:27,1.0,1.54,50,239,1,8.6,2.72,16.32
2024-01-07 21:00:57,2024-01-07 21:07:03,4.0,0.84,107,164,2,7.9,0.0,12.9
2024-01-07 21:01:15,2024-01-07 21:03:03,1.0,0.44,236,236,1,4.4,1.0,10.4
2024-01-07 21:01:30,2024-01-07 21:04:23,1.0,0.7,142,43,1,5.8,2.16,12.96
2024-01-07 21:01:30,2024-01-07 21:20:00,1.0,6.76,239,232,1,29.6,10.38,44.98
2024-01-07 21:01:32,2024-01-07 21:05:12,1.0,0.5,141,237,1,5.1,2.0,12.1
2024-01-07 21:01:55,2024-01-07 21:35:30,1.0,8.42,138,145,1,40.1,5.0,54.35
2024-01-07 21:02:17,2024-01-07 21:19:00,2.0,3.21,239,42,1,19.1,3.62,27.72
2024-01-07 21:02:31,2024-01-07 21:12:06,1.0,2.0,162,246,1,11.4,2.0,18.4
2024-01-07 21:02:54,2024-01-07 21:19:16,1.0,6.39,87,43,2,28.2,0.0,33.2
2024-01-07 21:02:59,2024-01-07 21:11:45,1.0,1.42,163,143,1,10.7,1.3,17.0
2024-01-07 21:03:01,2024-01-07 21:51:07,2.0,22.39,162,210,1,65.0,5.0,80.44
2024-01-07 21:03:14,2024-01-07 21:05:58,1.0,0.57,237,163,1,5.1,2.02,12.12
2024-01-07 21:03:19,2024-01-07 21:10:04,3.0,1.9,148,137,1,10.0,3.0,18.0
