station_hour_id,hour,hour_sin,hour_cos,temperature_c,rain_mm,weekend,nearby_event,bikes_available,empty_docks,next_hour_rentals,empty_next_hour
BS-1814,16,-0.86603,-0.5,25.3,0.6,0,0,16,24,29,0
BS-1815,4,0.86603,0.5,29.7,1.8,0,0,8,32,7,0
BS-1816,5,0.96593,0.25882,28.5,0.0,0,0,26,14,12,0
BS-1817,22,-0.5,0.86603,8.4,0.0,0,0,20,20,7,0
BS-1818,15,-0.70711,-0.70711,16.3,0.0,0,0,14,26,23,1
BS-1819,20,-0.86603,0.5,28.9,0.0,1,0,15,25,12,0
BS-1820,12,0.0,-1.0,28.2,0.0,0,0,17,23,13,0
BS-1821,13,-0.25882,-0.96593,13.1,1.8,1,0,28,12,13,0
BS-1822,9,0.70711,-0.70711,16.1,0.0,0,1,11,29,28,1
BS-1823,2,0.5,0.86603,30.6,0.0,0,0,16,24,12,0
BS-1824,5,0.96593,0.25882,20.4,0.0,1,0,11,29,13,0
BS-1825,21,-0.70711,0.70711,16.2,0.0,0,0,19,21,12,0
BS-1826,16,-0.86603,-0.5,25.6,0.0,1,0,21,19,28,0
BS-1827,3,0.70711,0.70711,6.2,0.0,0,0,21,19,5,0
BS-1828,6,1.0,0.0,15.4,0.0,1,0,17,23,17,0
BS-1829,16,-0.86603,-0.5,9.5,0.0,0,0,34,6,20,0
BS-1830,19,-0.96593,0.25882,2.0,2.9,0,0,18,22,11,0
BS-1831,21,-0.70711,0.70711,27.4,0.0,0,0,1,39,14,0
BS-1832,8,0.86603,-0.5,18.6,0.0,0,1,10,30,26,1
BS-1833,14,-0.5,-0.86603,27.5,0.0,0,0,5,35,28,1
BS-1834,12,0.0,-1.0,9.1,0.0,0,0,23,17,8,0
BS-1835,18,-1.0,-0.0,8.8,0.0,0,0,17,23,32,0
BS-1836,10,0.5,-0.86603,24.6,0.0,0,0,8,32,26,0
BS-1837,9,0.70711,-0.70711,10.9,0.0,0,0,13,27,20,0
BS-1838,13,-0.25882,-0.96593,12.2,0.0,0,0,6,34,9,1
BS-1839,18,-1.0,-0.0,20.4,0.0,1,0,16,24,17,0
BS-1840,19,-0.96593,0.25882,18.5,0.0,0,0,1,39,22,1
BS-1841,14,-0.5,-0.86603,25.4,0.0,0,0,22,18,24,0
BS-1842,7,0.96593,-0.25882,3.6,3.1,1,0,12,28,11,0
BS-1843,5,0.96593,0.25882,17.2,0.0,0,0,1,39,9,1
BS-1844,21,-0.70711,0.70711,32.3,0.0,0,0,19,21,16,0
BS-1845,9,0.70711,-0.70711,5.6,5.4,0,0,20,20,6,0
BS-1846,8,0.86603,-0.5,23.6,0.0,0,0,27,13,20,0
BS-1847,19,-0.96593,0.25882,26.1,0.0,0,0,2,38,36,1
BS-1848,20,-0.86603,0.5,17.7,0.0,1,0,11,29,11,0
BS-1849,12,0.0,-1.0,36.7,0.0,0,0,6,34,17,0
BS-1850,13,-0.25882,-0.96593,6.0,1.9,0,0,31,9,12,0
BS-1851,16,-0.86603,-0.5,13.0,3.0,0,0,13,27,13,0
BS-1852,0,0.0,1.0,6.4,0.8,0,0,31,9,0,0
BS-1853,4,0.86603,0.5,23.0,0.0,0,0,11,29,6,0
BS-1854,2,0.5,0.86603,8.3,2.7,0,1,14,26,5,0
BS-1855,15,-0.70711,-0.70711,17.2,0.0,0,0,19,21,24,0
BS-1856,19,-0.96593,0.25882,7.1,3.8,0,0,13,27,11,0
BS-1857,14,-0.5,-0.86603,26.7,0.0,0,0,1,39,19,1
BS-1858,18,-1.0,-0.0,1.3,0.0,1,1,22,18,23,0
BS-1859,7,0.96593,-0.25882,2.3,1.4,1,0,30,10,7,0
BS-1860,10,0.5,-0.86603,8.2,0.0,0,0,5,35,12,0
BS-1861,4,0.86603,0.5,12.9,0.0,0,0,28,12,7,0
BS-1862,21,-0.70711,0.70711,22.9,0.0,0,1,14,26,14,0
BS-1863,13,-0.25882,-0.96593,9.3,2.0,0,0,13,27,6,0
BS-1864,13,-0.25882,-0.96593,20.9,1.6,1,0,16,24,19,0
BS-1865,15,-0.70711,-0.70711,0.1,0.0,0,0,14,26,22,0
BS-1866,11,0.25882,-0.96593,29.0,0.0,0,0,7,33,17,1
BS-1867,12,0.0,-1.0,13.7,1.3,0,0,9,31,7,0
BS-1868,13,-0.25882,-0.96593,-4.3,0.0,0,1,27,13,19,0
BS-1869,7,0.96593,-0.25882,6.0,0.0,0,0,16,24,21,0
BS-1870,16,-0.86603,-0.5,9.3,1.5,1,0,1,39,23,1
BS-1871,20,-0.86603,0.5,25.8,1.1,0,0,11,29,17,0
BS-1872,8,0.86603,-0.5,22.6,0.0,1,0,18,22,25,0
BS-1873,1,0.25882,0.96593,-3.2,0.0,1,0,24,16,3,0
BS-1874,14,-0.5,-0.86603,26.2,0.0,0,0,17,23,25,0
BS-1875,12,0.0,-1.0,28.6,0.0,1,0,15,25,20,0
BS-1876,9,0.70711,-0.70711,10.2,0.0,0,0,17,23,22,0
BS-1877,15,-0.70711,-0.70711,9.1,1.0,1,1,17,23,32,1
BS-1878,23,-0.25882,0.96593,19.5,0.0,0,0,19,21,7,0
BS-1879,1,0.25882,0.96593,13.8,4.8,0,1,15,25,0,0
BS-1880,14,-0.5,-0.86603,22.0,0.0,0,0,13,27,21,1
BS-1881,3,0.70711,0.70711,8.9,0.0,0,0,31,9,7,0
BS-1882,11,0.25882,-0.96593,12.7,0.0,0,0,15,25,9,0
BS-1883,4,0.86603,0.5,8.0,0.0,0,0,32,8,2,0
BS-1884,14,-0.5,-0.86603,21.8,0.0,0,0,9,31,29,1
BS-1885,13,-0.25882,-0.96593,27.8,0.0,1,0,22,18,14,0
BS-1886,3,0.70711,0.70711,25.7,0.4,1,0,19,21,13,0
BS-1887,8,0.86603,-0.5,7.6,3.2,0,0,23,17,19,0
BS-1888,23,-0.25882,0.96593,9.9,0.0,0,0,13,27,3,0
BS-1889,0,0.0,1.0,6.5,5.0,0,0,27,13,0,0
BS-1890,4,0.86603,0.5,26.9,0.0,1,0,12,28,11,0
BS-1891,18,-1.0,-0.0,18.8,0.0,0,0,15,25,36,0
BS-1892,10,0.5,-0.86603,13.3,0.0,0,0,10,30,16,0
BS-1893,13,-0.25882,-0.96593,30.2,0.0,1,0,27,13,20,0
BS-1894,11,0.25882,-0.96593,25.3,0.0,1,0,13,27,17,0
BS-1895,8,0.86603,-0.5,17.3,0.0,0,0,14,26,20,0
BS-1896,14,-0.5,-0.86603,10.6,2.6,0,0,17,23,8,0
BS-1897,6,1.0,0.0,1.4,0.0,0,0,20,20,18,0
BS-1898,7,0.96593,-0.25882,13.5,0.8,0,0,11,29,20,0
BS-1899,2,0.5,0.86603,19.6,0.0,0,0,27,13,7,0
BS-1900,6,1.0,0.0,2.1,0.0,1,1,22,18,21,0
BS-1901,18,-1.0,-0.0,26.2,0.0,0,0,14,26,31,0
BS-1902,19,-0.96593,0.25882,24.2,2.6,1,1,11,29,16,0
BS-1903,1,0.25882,0.96593,25.8,0.2,0,0,25,15,7,0
BS-1904,2,0.5,0.86603,24.2,0.0,0,1,10,30,18,0
BS-1905,17,-0.96593,-0.25882,11.6,1.1,0,0,17,23,32,0
BS-1906,18,-1.0,-0.0,10.1,0.0,1,0,14,26,24,0
BS-1907,16,-0.86603,-0.5,12.6,0.0,1,0,15,25,26,0
BS-1908,0,0.0,1.0,18.6,0.0,0,0,28,12,5,0
BS-1909,4,0.86603,0.5,23.0,0.0,0,0,14,26,14,0
BS-1910,13,-0.25882,-0.96593,12.2,0.0,0,0,12,28,13,0
BS-1911,6,1.0,0.0,11.7,0.0,1,0,31,9,9,0
BS-1912,10,0.5,-0.86603,4.6,0.0,1,1,13,27,23,0
BS-1913,17,-0.96593,-0.25882,17.9,0.0,0,0,27,13,34,0
BS-1914,19,-0.96593,0.25882,32.1,0.0,1,0,28,12,16,0
BS-1915,22,-0.5,0.86603,12.5,0.0,0,0,16,24,8,0
BS-1916,7,0.96593,-0.25882,26.4,0.0,0,0,15,25,22,0
BS-1917,20,-0.86603,0.5,4.0,1.4,0,0,16,24,9,0
BS-1918,15,-0.70711,-0.70711,21.5,0.0,0,0,22,18,28,0
BS-1919,0,0.0,1.0,16.9,0.0,1,0,23,17,7,0
BS-1920,8,0.86603,-0.5,22.8,0.0,0,1,1,39,39,1
BS-1921,10,0.5,-0.86603,5.0,0.0,0,0,19,21,26,0
BS-1922,6,1.0,0.0,20.6,0.0,0,0,3,37,18,1
BS-1923,16,-0.86603,-0.5,11.9,0.0,1,0,6,34,20,0
BS-1924,4,0.86603,0.5,10.0,0.0,0,0,27,13,5,0
BS-1925,10,0.5,-0.86603,26.5,0.0,0,0,1,39,26,1
BS-1926,14,-0.5,-0.86603,23.1,0.0,1,0,1,39,20,1
BS-1927,3,0.70711,0.70711,8.5,4.0,0,0,14,26,1,0
BS-1928,14,-0.5,-0.86603,17.4,0.0,1,1,9,31,32,1
BS-1929,4,0.86603,0.5,7.3,0.0,1,0,28,12,6,0
BS-1930,5,0.96593,0.25882,2.6,1.6,0,0,17,23,6,0
BS-1931,15,-0.70711,-0.70711,28.6,2.8,1,0,3,37,30,1
BS-1932,20,-0.86603,0.5,15.4,0.2,0,0,15,25,11,0
BS-1933,3,0.70711,0.70711,1.8,0.0,0,0,20,20,3,0
BS-1934,12,0.0,-1.0,25.3,0.0,0,0,3,37,18,1
BS-1935,4,0.86603,0.5,8.6,0.0,0,0,15,25,1,0
BS-1936,19,-0.96593,0.25882,12.8,8.4,0,0,29,11,1,0
BS-1937,2,0.5,0.86603,23.7,0.0,0,0,23,17,5,0
BS-1938,14,-0.5,-0.86603,8.1,1.1,0,0,17,23,9,0
BS-1939,21,-0.70711,0.70711,10.6,0.0,0,0,23,17,11,0
BS-1940,5,0.96593,0.25882,13.4,0.0,1,0,22,18,8,0
BS-1941,8,0.86603,-0.5,7.4,6.5,1,0,34,6,1,0
BS-1942,13,-0.25882,-0.96593,24.4,0.0,0,0,10,30,27,1
BS-1943,8,0.86603,-0.5,26.7,0.0,0,0,1,39,26,1
BS-1944,18,-1.0,-0.0,12.1,0.0,0,0,7,33,34,1
BS-1945,13,-0.25882,-0.96593,13.6,0.0,0,0,2,38,12,1
BS-1946,20,-0.86603,0.5,30.7,0.0,1,0,22,18,26,0
BS-1947,16,-0.86603,-0.5,5.5,0.0,1,0,25,15,27,0
BS-1948,2,0.5,0.86603,9.2,0.0,0,0,12,28,5,0
BS-1949,23,-0.25882,0.96593,17.0,0.0,1,0,17,23,6,0
BS-1950,8,0.86603,-0.5,22.9,0.0,1,0,16,24,18,0
BS-1951,8,0.86603,-0.5,1.1,0.0,0,0,18,22,24,0
BS-1952,8,0.86603,-0.5,24.3,0.0,0,0,21,19,28,0
BS-1953,15,-0.70711,-0.70711,16.9,1.1,0,0,10,30,20,0
BS-1954,23,-0.25882,0.96593,20.3,0.0,1,1,15,25,13,0
BS-1955,11,0.25882,-0.96593,8.0,0.0,1,0,22,18,15,0
BS-1956,1,0.25882,0.96593,17.3,0.0,0,0,26,14,10,0
BS-1957,17,-0.96593,-0.25882,28.1,0.0,0,0,8,32,38,1
BS-1958,3,0.70711,0.70711,16.5,0.0,0,0,16,24,7,0
BS-1959,17,-0.96593,-0.25882,28.8,1.5,1,0,13,27,21,0
BS-1960,18,-1.0,-0.0,20.8,3.3,0,0,15,25,19,0
BS-1961,5,0.96593,0.25882,1.7,1.5,1,0,29,11,4,0
BS-1962,14,-0.5,-0.86603,25.8,0.0,0,1,15,25,26,1
BS-1963,6,1.0,0.0,13.8,0.0,0,0,14,26,30,1
BS-1964,5,0.96593,0.25882,13.3,0.0,0,0,16,24,15,0
BS-1965,9,0.70711,-0.70711,12.7,0.4,0,0,9,31,29,1
BS-1966,16,-0.86603,-0.5,12.2,0.0,0,1,7,33,36,1
BS-1967,21,-0.70711,0.70711,3.5,1.2,0,0,1,39,7,0
BS-1968,16,-0.86603,-0.5,24.7,0.0,1,0,1,39,23,1
BS-1969,6,1.0,0.0,19.4,0.0,1,0,7,33,14,0
BS-1970,13,-0.25882,-0.96593,24.1,3.6,1,0,25,15,16,0
BS-1971,9,0.70711,-0.70711,20.7,0.0,0,0,12,28,25,0
BS-1972,12,0.0,-1.0,17.1,1.5,1,0,13,27,12,0
BS-1973,8,0.86603,-0.5,7.7,0.0,0,0,4,36,27,1
BS-1974,0,0.0,1.0,15.5,0.0,1,0,18,22,6,0
BS-1975,18,-1.0,-0.0,18.0,0.0,1,0,24,16,36,1
BS-1976,8,0.86603,-0.5,19.7,4.7,0,0,15,25,11,0
BS-1977,5,0.96593,0.25882,25.0,0.0,0,0,10,30,18,0
BS-1978,16,-0.86603,-0.5,18.9,1.9,0,0,12,28,25,1
BS-1979,14,-0.5,-0.86603,7.9,3.6,0,1,15,25,9,0
BS-1980,8,0.86603,-0.5,9.5,1.1,0,1,6,34,33,1
BS-1981,19,-0.96593,0.25882,9.6,0.0,0,0,15,25,20,0
BS-1982,5,0.96593,0.25882,18.9,0.0,0,1,13,27,19,1
BS-1983,8,0.86603,-0.5,7.6,0.0,1,0,30,10,12,0
BS-1984,14,-0.5,-0.86603,21.5,0.7,0,0,9,31,21,1
BS-1985,9,0.70711,-0.70711,13.2,0.0,0,0,21,19,24,0
BS-1986,18,-1.0,-0.0,26.4,1.1,0,1,4,36,43,1
BS-1987,1,0.25882,0.96593,15.5,4.7,1,0,24,16,2,0
BS-1988,6,1.0,0.0,9.6,0.0,1,1,17,23,25,1
BS-1989,23,-0.25882,0.96593,30.7,0.0,0,0,24,16,6,0
BS-1990,2,0.5,0.86603,7.3,1.7,0,0,22,18,1,0
BS-1991,23,-0.25882,0.96593,26.8,0.0,0,1,3,37,15,0
BS-1992,14,-0.5,-0.86603,7.3,0.0,0,0,8,32,16,1
BS-1993,18,-1.0,-0.0,19.0,0.0,0,0,19,21,34,0
BS-1994,18,-1.0,-0.0,19.2,2.3,0,0,12,28,30,1
BS-1995,11,0.25882,-0.96593,21.3,0.0,0,0,22,18,22,0
BS-1996,13,-0.25882,-0.96593,7.3,0.0,1,0,15,25,15,0
BS-1997,8,0.86603,-0.5,17.1,0.4,0,1,1,39,35,1
BS-1998,20,-0.86603,0.5,16.5,0.0,1,0,15,25,10,0
BS-1999,17,-0.96593,-0.25882,-0.9,0.0,0,0,21,19,30,0
BS-2000,13,-0.25882,-0.96593,25.7,0.0,0,0,18,22,17,0
BS-2001,8,0.86603,-0.5,1.3,0.0,0,0,11,29,22,0
BS-2002,12,0.0,-1.0,10.5,0.0,0,0,18,22,15,0
BS-2003,20,-0.86603,0.5,10.3,0.0,0,0,12,28,9,0
BS-2004,22,-0.5,0.86603,8.5,0.0,0,0,33,7,5,0
BS-2005,2,0.5,0.86603,26.7,0.0,0,0,25,15,13,0
BS-2006,11,0.25882,-0.96593,8.7,0.0,0,0,12,28,11,0
BS-2007,7,0.96593,-0.25882,18.0,0.0,0,0,10,30,27,1
BS-2008,18,-1.0,-0.0,12.8,0.0,0,0,6,34,32,1
BS-2009,21,-0.70711,0.70711,-5.5,0.0,0,0,15,25,4,0
BS-2010,10,0.5,-0.86603,0.7,3.2,1,0,20,20,10,0
BS-2011,15,-0.70711,-0.70711,21.0,0.0,0,0,1,39,31,1
BS-2012,1,0.25882,0.96593,19.1,0.0,0,0,31,9,9,0
BS-2013,23,-0.25882,0.96593,4.7,0.0,0,0,33,7,6,0
BS-2014,4,0.86603,0.5,25.4,0.0,1,0,14,26,8,0
BS-2015,16,-0.86603,-0.5,7.0,0.0,0,0,4,36,33,1
BS-2016,5,0.96593,0.25882,24.9,0.9,0,0,9,31,10,0
BS-2017,4,0.86603,0.5,1.1,0.0,0,1,11,29,14,0
BS-2018,16,-0.86603,-0.5,24.5,0.0,0,0,20,20,31,0
BS-2019,9,0.70711,-0.70711,25.0,1.7,0,0,15,25,24,0
BS-2020,14,-0.5,-0.86603,6.4,0.0,0,0,25,15,23,0
BS-2021,23,-0.25882,0.96593,16.4,0.0,0,0,18,22,8,0
BS-2022,0,0.0,1.0,14.7,0.0,1,1,20,20,12,0
BS-2023,18,-1.0,-0.0,25.1,0.0,1,0,17,23,19,0
BS-2024,1,0.25882,0.96593,10.9,0.0,0,0,12,28,2,0
BS-2025,11,0.25882,-0.96593,14.7,2.1,1,1,12,28,20,0
BS-2026,23,-0.25882,0.96593,15.0,0.0,0,0,13,27,9,0
BS-2027,5,0.96593,0.25882,17.7,0.0,0,0,18,22,10,0
BS-2028,19,-0.96593,0.25882,26.1,1.0,0,0,4,36,31,1
BS-2029,21,-0.70711,0.70711,14.2,0.0,1,0,23,17,8,0
BS-2030,5,0.96593,0.25882,-0.4,0.0,0,0,23,17,8,0
BS-2031,8,0.86603,-0.5,22.0,0.0,0,0,23,17,27,0
BS-2032,16,-0.86603,-0.5,27.9,0.0,0,0,13,27,28,0
BS-2033,0,0.0,1.0,23.3,0.0,0,0,8,32,9,0
BS-2034,22,-0.5,0.86603,22.6,0.0,1,0,17,23,8,0
BS-2035,17,-0.96593,-0.25882,8.0,0.0,1,0,11,29,28,1
BS-2036,18,-1.0,-0.0,10.0,0.0,0,0,8,32,25,0
BS-2037,6,1.0,0.0,3.9,0.0,0,0,7,33,12,0
BS-2038,15,-0.70711,-0.70711,23.8,0.0,0,1,1,39,33,1
BS-2039,11,0.25882,-0.96593,29.5,0.0,0,1,18,22,23,0
BS-2040,5,0.96593,0.25882,7.0,12.9,0,0,21,19,2,0
BS-2041,4,0.86603,0.5,25.3,0.0,0,0,6,34,13,1
BS-2042,4,0.86603,0.5,19.1,0.0,0,0,34,6,11,0
BS-2043,5,0.96593,0.25882,15.7,2.8,1,0,10,30,4,0
BS-2044,20,-0.86603,0.5,27.6,0.0,0,0,23,17,13,0
BS-2045,11,0.25882,-0.96593,3.0,0.5,0,0,16,24,3,0
BS-2046,16,-0.86603,-0.5,9.4,0.0,1,0,17,23,21,0
BS-2047,5,0.96593,0.25882,18.3,0.0,1,0,22,18,11,0
BS-2048,19,-0.96593,0.25882,25.8,0.0,0,0,11,29,27,1
BS-2049,0,0.0,1.0,20.6,0.5,0,1,30,10,20,0
BS-2050,23,-0.25882,0.96593,12.7,0.0,0,0,16,24,4,0
BS-2051,16,-0.86603,-0.5,21.2,0.0,1,0,9,31,24,0
BS-2052,5,0.96593,0.25882,11.3,0.0,1,0,12,28,14,0
BS-2053,11,0.25882,-0.96593,14.8,0.0,0,0,32,8,18,0
BS-2054,7,0.96593,-0.25882,-1.9,2.5,0,0,19,21,18,0
BS-2055,14,-0.5,-0.86603,7.0,2.1,0,0,8,32,10,0
BS-2056,17,-0.96593,-0.25882,15.4,7.1,0,0,1,39,10,1
BS-2057,16,-0.86603,-0.5,13.6,0.0,0,1,11,29,30,1
BS-2058,7,0.96593,-0.25882,26.2,0.0,1,0,22,18,14,0
BS-2059,6,1.0,0.0,27.9,0.3,0,0,21,19,22,0
BS-2060,4,0.86603,0.5,1.2,5.0,0,0,15,25,0,0
BS-2061,8,0.86603,-0.5,28.6,0.0,0,0,6,34,25,1
BS-2062,3,0.70711,0.70711,7.2,0.0,0,0,25,15,6,0
BS-2063,11,0.25882,-0.96593,10.2,0.0,0,0,1,39,10,0
BS-2064,8,0.86603,-0.5,11.0,0.0,0,0,17,23,25,0
BS-2065,11,0.25882,-0.96593,14.9,1.6,0,0,18,22,4,0
BS-2066,0,0.0,1.0,12.7,0.0,1,0,30,10,7,0
BS-2067,12,0.0,-1.0,5.9,0.0,0,0,16,24,10,0
BS-2068,5,0.96593,0.25882,12.9,1.6,1,0,7,33,3,0
BS-2069,22,-0.5,0.86603,22.3,0.0,0,0,6,34,13,0
BS-2070,19,-0.96593,0.25882,20.6,0.0,0,0,2,38,21,0
BS-2071,21,-0.70711,0.70711,15.4,0.0,0,0,7,33,14,0
BS-2072,17,-0.96593,-0.25882,2.9,1.5,0,1,16,24,29,0
BS-2073,14,-0.5,-0.86603,28.6,0.0,0,0,7,33,18,1
BS-2074,0,0.0,1.0,14.6,3.3,0,0,24,16,0,0
BS-2075,16,-0.86603,-0.5,15.5,0.0,0,0,10,30,25,1
BS-2076,3,0.70711,0.70711,25.6,0.0,0,0,29,11,7,0
BS-2077,8,0.86603,-0.5,22.9,1.6,0,0,14,26,26,0
BS-2078,2,0.5,0.86603,16.2,0.0,0,0,10,30,8,0
BS-2079,17,-0.96593,-0.25882,5.2,0.0,0,0,15,25,36,0
BS-2080,19,-0.96593,0.25882,16.8,0.0,0,0,13,27,23,0
BS-2081,6,1.0,0.0,26.8,1.3,0,0,1,39,11,1
BS-2082,18,-1.0,-0.0,25.0,0.0,0,0,20,20,27,0
BS-2083,0,0.0,1.0,10.4,0.0,0,0,23,17,4,0
BS-2084,22,-0.5,0.86603,4.4,1.6,0,0,15,25,1,0
BS-2085,15,-0.70711,-0.70711,7.3,0.0,1,0,5,35,17,1
BS-2086,20,-0.86603,0.5,26.2,0.0,1,0,13,27,22,0
BS-2087,7,0.96593,-0.25882,15.5,0.0,1,0,18,22,11,0
BS-2088,9,0.70711,-0.70711,24.1,0.0,0,1,20,20,37,0
BS-2089,8,0.86603,-0.5,18.2,0.0,0,1,9,31,35,1
BS-2090,7,0.96593,-0.25882,20.8,0.0,0,0,19,21,27,0
BS-2091,8,0.86603,-0.5,12.7,0.0,0,0,28,12,24,0
BS-2092,17,-0.96593,-0.25882,20.2,0.0,0,0,14,26,32,1
BS-2093,6,1.0,0.0,13.0,0.0,0,0,11,29,16,0
BS-2094,0,0.0,1.0,15.3,1.5,0,1,15,25,7,0
BS-2095,5,0.96593,0.25882,24.6,2.5,1,1,6,34,11,0
BS-2096,13,-0.25882,-0.96593,5.4,0.0,0,0,10,30,16,0
BS-2097,10,0.5,-0.86603,11.0,0.0,0,1,9,31,29,1
BS-2098,1,0.25882,0.96593,6.8,0.0,0,0,13,27,6,0
BS-2099,22,-0.5,0.86603,13.6,0.0,0,0,9,31,14,0
BS-2100,23,-0.25882,0.96593,1.6,3.5,1,0,14,26,0,0
BS-2101,17,-0.96593,-0.25882,9.7,0.0,0,0,22,18,21,0
BS-2102,12,0.0,-1.0,13.9,0.0,0,0,18,22,9,0
BS-2103,2,0.5,0.86603,14.6,0.0,1,0,11,29,4,0
BS-2104,21,-0.70711,0.70711,28.2,0.0,0,0,12,28,16,1
BS-2105,14,-0.5,-0.86603,22.0,0.0,0,0,15,25,26,1
BS-2106,6,1.0,0.0,20.5,0.0,1,0,14,26,13,0
BS-2107,11,0.25882,-0.96593,21.5,0.0,0,0,21,19,22,0
BS-2108,2,0.5,0.86603,23.1,0.0,1,0,16,24,11,0
BS-2109,10,0.5,-0.86603,3.0,0.8,1,0,12,28,16,0
BS-2110,10,0.5,-0.86603,22.0,0.0,0,0,4,36,22,1
BS-2111,18,-1.0,-0.0,8.4,1.0,0,0,20,20,20,0
BS-2112,12,0.0,-1.0,27.0,0.0,1,0,26,14,19,0
BS-2113,6,1.0,0.0,25.8,2.2,0,0,25,15,12,0
BS-2114,14,-0.5,-0.86603,21.5,0.0,0,0,7,33,20,0
BS-2115,4,0.86603,0.5,3.0,0.0,0,0,19,21,4,0
BS-2116,22,-0.5,0.86603,14.1,1.5,1,0,17,23,3,0
BS-2117,14,-0.5,-0.86603,21.3,0.0,0,0,1,39,20,1
BS-2118,3,0.70711,0.70711,16.7,0.0,1,0,10,30,5,0
BS-2119,15,-0.70711,-0.70711,6.3,0.3,1,1,12,28,20,1
BS-2120,14,-0.5,-0.86603,9.8,0.0,0,0,9,31,13,0
BS-2121,20,-0.86603,0.5,14.2,0.0,0,1,7,33,21,0
BS-2122,20,-0.86603,0.5,23.7,2.6,0,0,8,32,13,0
BS-2123,19,-0.96593,0.25882,33.3,0.0,0,0,13,27,23,0
BS-2124,23,-0.25882,0.96593,9.8,0.0,0,0,16,24,7,0
BS-2125,8,0.86603,-0.5,11.9,0.0,0,1,23,17,40,1
BS-2126,5,0.96593,0.25882,7.7,3.6,0,1,23,17,7,0
BS-2127,1,0.25882,0.96593,20.8,0.0,1,0,16,24,6,0
BS-2128,22,-0.5,0.86603,25.9,0.0,0,0,16,24,13,0
BS-2129,1,0.25882,0.96593,25.5,0.0,0,0,25,15,17,0
BS-2130,10,0.5,-0.86603,9.7,0.0,1,0,7,33,13,0
BS-2131,6,1.0,0.0,16.9,0.0,0,0,8,32,22,0
BS-2132,2,0.5,0.86603,19.0,0.0,0,0,25,15,6,0
BS-2133,4,0.86603,0.5,1.1,0.0,0,0,32,8,9,0
BS-2134,2,0.5,0.86603,17.3,0.0,1,0,32,8,6,0
BS-2135,7,0.96593,-0.25882,5.3,2.2,0,0,15,25,12,0
BS-2136,6,1.0,0.0,11.0,0.0,0,0,11,29,12,0
BS-2137,5,0.96593,0.25882,8.9,0.0,0,0,16,24,7,0
BS-2138,5,0.96593,0.25882,1.9,0.0,0,0,24,16,4,0
BS-2139,15,-0.70711,-0.70711,5.4,0.0,0,0,10,30,25,1
BS-2140,19,-0.96593,0.25882,8.5,0.0,0,0,24,16,14,0
BS-2141,23,-0.25882,0.96593,24.2,1.2,0,0,17,23,4,0
BS-2142,11,0.25882,-0.96593,23.1,0.0,0,0,24,16,19,0
BS-2143,6,1.0,0.0,3.3,3.6,0,0,7,33,1,0
BS-2144,4,0.86603,0.5,12.8,0.0,1,0,16,24,7,0
BS-2145,2,0.5,0.86603,18.7,0.0,0,0,7,33,9,0
BS-2146,12,0.0,-1.0,8.1,0.0,0,0,16,24,14,0
BS-2147,0,0.0,1.0,6.5,0.0,1,0,34,6,5,0
BS-2148,13,-0.25882,-0.96593,10.9,0.0,1,0,11,29,20,1
BS-2149,22,-0.5,0.86603,26.0,0.0,0,0,16,24,12,0
BS-2150,18,-1.0,-0.0,7.6,5.0,0,1,10,30,14,0
BS-2151,10,0.5,-0.86603,12.9,0.0,1,1,19,21,22,0
BS-2152,15,-0.70711,-0.70711,17.7,0.0,0,0,20,20,18,0
BS-2153,11,0.25882,-0.96593,10.2,0.0,0,0,14,26,14,0
BS-2154,10,0.5,-0.86603,23.6,5.3,0,0,13,27,8,0
BS-2155,15,-0.70711,-0.70711,16.8,0.0,0,0,10,30,14,0
BS-2156,18,-1.0,-0.0,15.6,0.0,1,0,21,19,19,0
BS-2157,12,0.0,-1.0,22.2,0.0,0,0,16,24,9,0
BS-2158,0,0.0,1.0,12.6,2.2,0,0,24,16,1,0
BS-2159,12,0.0,-1.0,6.7,0.0,0,0,5,35,15,1
BS-2160,19,-0.96593,0.25882,26.3,0.0,1,0,22,18,14,0
BS-2161,7,0.96593,-0.25882,15.5,0.0,1,0,1,39,18,1
BS-2162,20,-0.86603,0.5,17.8,0.0,1,0,9,31,8,0
BS-2163,16,-0.86603,-0.5,-0.3,0.0,0,0,22,18,29,0
BS-2164,1,0.25882,0.96593,11.9,0.2,1,0,27,13,7,0
BS-2165,9,0.70711,-0.70711,12.2,0.0,0,0,12,28,24,0
BS-2166,2,0.5,0.86603,25.0,0.0,1,1,21,19,16,0
BS-2167,10,0.5,-0.86603,2.2,0.0,1,0,2,38,16,0
BS-2168,17,-0.96593,-0.25882,26.6,0.0,0,0,13,27,33,1
BS-2169,5,0.96593,0.25882,16.0,3.4,0,1,19,21,8,0
BS-2170,3,0.70711,0.70711,13.1,0.0,0,0,20,20,4,0
BS-2171,13,-0.25882,-0.96593,6.9,0.0,1,0,13,27,20,1
BS-2172,18,-1.0,-0.0,17.9,0.0,0,0,4,36,32,1
BS-2173,14,-0.5,-0.86603,32.8,0.0,1,0,10,30,26,1
BS-2174,18,-1.0,-0.0,13.3,5.0,0,0,14,26,10,0
BS-2175,2,0.5,0.86603,13.8,0.0,0,0,34,6,10,0
BS-2176,22,-0.5,0.86603,5.8,0.0,1,0,17,23,7,0
