tile_id,row,column,red,green,blue,red_minus_blue,green_minus_blue,local_contrast,is_defect
T04,51,45,177,189,198,-21.0000,-9.0000,3.4052,0
T04,51,46,186,196,207,-21.0000,-11.0000,3.5339,0
T04,51,47,177,184,199,-22.0000,-15.0000,3.5379,0
T04,51,48,175,182,197,-22.0000,-15.0000,3.5950,0
T04,51,49,184,191,205,-21.0000,-14.0000,3.2726,0
T04,51,50,177,192,205,-28.0000,-13.0000,3.3262,0
T04,51,51,177,186,198,-21.0000,-12.0000,3.4686,0
T04,51,52,184,197,210,-26.0000,-13.0000,3.7108,0
T04,51,53,171,182,195,-24.0000,-13.0000,3.6141,0
T04,51,54,174,184,196,-22.0000,-12.0000,4.0705,0
T04,51,55,180,190,202,-22.0000,-12.0000,3.7166,0
T04,51,56,174,183,197,-23.0000,-14.0000,3.4964,0
T04,51,57,179,189,203,-24.0000,-14.0000,3.2374,0
T04,51,58,173,183,195,-22.0000,-12.0000,3.7900,0
T04,51,59,173,184,200,-27.0000,-16.0000,3.3220,0
T04,51,60,178,187,203,-25.0000,-16.0000,3.2968,0
T04,51,61,183,190,200,-17.0000,-10.0000,3.4058,0
T04,51,62,177,189,202,-25.0000,-13.0000,3.6127,0
T04,51,63,180,189,198,-18.0000,-9.0000,2.9708,0
T04,52,0,173,186,196,-23.0000,-10.0000,3.8469,0
T04,52,1,168,178,193,-25.0000,-15.0000,3.8851,0
T04,52,2,172,190,201,-29.0000,-11.0000,4.5130,0
T04,52,3,174,185,200,-26.0000,-15.0000,4.4355,0
T04,52,4,165,178,189,-24.0000,-11.0000,4.4806,0
T04,52,5,172,177,194,-22.0000,-17.0000,4.6205,0
T04,52,6,173,182,198,-25.0000,-16.0000,4.5685,0
T04,52,7,169,175,191,-22.0000,-16.0000,4.0320,0
T04,52,8,172,185,199,-27.0000,-14.0000,4.4216,0
T04,52,9,180,188,201,-21.0000,-13.0000,4.6035,0
T04,52,10,178,188,204,-26.0000,-16.0000,3.9220,0
T04,52,11,187,189,206,-19.0000,-17.0000,4.1462,0
T04,52,12,172,188,197,-25.0000,-9.0000,4.0234,0
T04,52,13,179,188,199,-20.0000,-11.0000,3.5578,0
T04,52,14,179,186,203,-24.0000,-17.0000,3.0954,0
T04,52,15,175,180,195,-20.0000,-15.0000,3.5741,0
T04,52,16,173,183,193,-20.0000,-10.0000,3.5424,0
T04,52,17,166,177,190,-24.0000,-13.0000,3.5976,0
T04,52,18,180,195,204,-24.0000,-9.0000,4.0706,0
T04,52,19,178,185,201,-23.0000,-16.0000,4.2896,0
T04,52,20,178,189,201,-23.0000,-12.0000,4.1549,0
T04,52,21,169,181,195,-26.0000,-14.0000,3.9407,0
T04,52,22,177,191,203,-26.0000,-12.0000,3.9903,0
T04,52,23,174,188,200,-26.0000,-12.0000,4.6012,0
T04,52,24,181,191,204,-23.0000,-13.0000,4.6009,0
T04,52,25,189,197,211,-22.0000,-14.0000,4.8943,0
T04,52,26,177,190,208,-31.0000,-18.0000,4.7056,0
T04,52,27,172,185,197,-25.0000,-12.0000,4.7316,0
T04,52,28,179,192,201,-22.0000,-9.0000,3.6291,0
T04,52,29,177,189,201,-24.0000,-12.0000,3.8594,0
T04,52,30,178,193,203,-25.0000,-10.0000,3.2013,0
T04,52,31,180,191,207,-27.0000,-16.0000,3.6419,0
T04,52,32,178,186,201,-23.0000,-15.0000,3.7356,0
T04,52,33,172,183,197,-25.0000,-14.0000,3.8601,0
T04,52,34,175,189,204,-29.0000,-15.0000,4.0821,0
T04,52,35,169,188,196,-27.0000,-8.0000,4.1820,0
T04,52,36,170,180,193,-23.0000,-13.0000,4.8427,0
T04,52,37,178,186,200,-22.0000,-14.0000,4.7288,0
T04,52,38,173,182,196,-23.0000,-14.0000,4.4949,0
T04,52,39,173,190,205,-32.0000,-15.0000,3.9418,0
T04,52,40,176,187,201,-25.0000,-14.0000,3.6232,0
T04,52,41,176,186,203,-27.0000,-17.0000,3.0374,0
T04,52,42,177,188,202,-25.0000,-14.0000,3.2184,0
T04,52,43,175,185,196,-21.0000,-11.0000,3.6715,0
T04,52,44,182,193,208,-26.0000,-15.0000,4.1043,0
T04,52,45,175,186,196,-21.0000,-10.0000,4.2576,0
T04,52,46,183,196,206,-23.0000,-10.0000,4.2594,0
T04,52,47,183,191,200,-17.0000,-9.0000,4.1461,0
T04,52,48,186,195,207,-21.0000,-12.0000,3.8573,0
T04,52,49,171,186,199,-28.0000,-13.0000,3.4137,0
T04,52,50,173,186,200,-27.0000,-14.0000,3.7349,0
T04,52,51,186,190,204,-18.0000,-14.0000,3.4007,0
T04,52,52,177,188,202,-25.0000,-14.0000,3.6894,0
T04,52,53,178,190,200,-22.0000,-10.0000,3.6694,0
T04,52,54,185,196,207,-22.0000,-11.0000,3.9926,0
T04,52,55,172,188,202,-30.0000,-14.0000,3.5672,0
T04,52,56,173,187,197,-24.0000,-10.0000,3.4170,0
T04,52,57,180,188,205,-25.0000,-17.0000,3.0327,0
T04,52,58,175,188,196,-21.0000,-8.0000,3.5974,0
T04,52,59,182,193,208,-26.0000,-15.0000,3.1206,0
T04,52,60,170,181,195,-25.0000,-14.0000,3.1141,0
T04,52,61,185,196,205,-20.0000,-9.0000,3.2782,0
T04,52,62,175,185,200,-25.0000,-15.0000,3.4426,0
T04,52,63,174,188,199,-25.0000,-11.0000,2.8252,0
T04,53,0,171,184,199,-28.0000,-15.0000,3.1524,0
T04,53,1,167,177,191,-24.0000,-14.0000,3.6316,0
T04,53,2,178,191,200,-22.0000,-9.0000,4.4287,0
T04,53,3,169,180,193,-24.0000,-13.0000,4.5548,0
T04,53,4,166,176,192,-26.0000,-16.0000,4.5497,0
T04,53,5,170,183,195,-25.0000,-12.0000,4.5456,0
T04,53,6,181,191,203,-22.0000,-12.0000,4.1493,0
T04,53,7,173,187,199,-26.0000,-12.0000,3.8417,0
T04,53,8,175,187,200,-25.0000,-13.0000,4.1708,0
T04,53,9,170,182,194,-24.0000,-12.0000,4.3788,0
T04,53,10,175,188,204,-29.0000,-16.0000,3.8098,0
T04,53,11,171,187,194,-23.0000,-7.0000,4.2913,0
T04,53,12,174,179,196,-22.0000,-17.0000,4.1177,0
T04,53,13,165,177,190,-25.0000,-13.0000,3.7829,0
T04,53,14,167,181,196,-29.0000,-15.0000,3.2685,0
T04,53,15,179,186,200,-21.0000,-14.0000,3.7232,0
T04,53,16,176,189,198,-22.0000,-9.0000,3.7726,0
T04,53,17,175,186,197,-22.0000,-11.0000,3.8476,0
T04,53,18,176,185,196,-20.0000,-11.0000,4.1669,0
T04,53,19,177,188,200,-23.0000,-12.0000,4.5743,0
T04,53,20,178,189,205,-27.0000,-16.0000,4.4401,0
T04,53,21,172,182,188,-16.0000,-6.0000,3.9329,0
T04,53,22,172,182,195,-23.0000,-13.0000,4.2352,0
T04,53,23,182,187,202,-20.0000,-15.0000,4.8354,0
T04,53,24,172,185,196,-24.0000,-11.0000,4.4895,0
T04,53,25,168,180,190,-22.0000,-10.0000,5.2673,0
T04,53,26,175,182,199,-24.0000,-17.0000,5.3077,0
T04,53,27,165,176,187,-22.0000,-11.0000,5.0420,0
T04,53,28,182,189,199,-17.0000,-10.0000,4.0366,0
T04,53,29,178,192,204,-26.0000,-12.0000,4.2591,0
T04,53,30,178,186,200,-22.0000,-14.0000,3.1294,0
T04,53,31,169,182,194,-25.0000,-12.0000,3.7250,0
T04,53,32,175,187,198,-23.0000,-11.0000,3.7798,0
T04,53,33,184,197,204,-20.0000,-7.0000,3.7524,0
T04,53,34,181,188,201,-20.0000,-13.0000,3.7007,0
T04,53,35,173,187,195,-22.0000,-8.0000,3.7084,0
T04,53,36,177,190,206,-29.0000,-16.0000,4.2510,0
T04,53,37,177,187,200,-23.0000,-13.0000,4.2279,0
T04,53,38,190,202,214,-24.0000,-12.0000,5.0953,0
T04,53,39,176,188,201,-25.0000,-13.0000,4.6972,0
T04,53,40,181,189,205,-24.0000,-16.0000,4.6402,0
T04,53,41,174,186,197,-23.0000,-11.0000,4.2703,0
T04,53,42,185,190,197,-12.0000,-7.0000,4.5694,0
T04,53,43,184,192,211,-27.0000,-19.0000,3.7960,0
T04,53,44,175,188,197,-22.0000,-9.0000,4.3317,0
T04,53,45,179,184,201,-22.0000,-17.0000,4.3335,0
T04,53,46,174,186,201,-27.0000,-15.0000,4.2618,0
T04,53,47,177,185,195,-18.0000,-10.0000,4.1129,0
T04,53,48,172,186,195,-23.0000,-9.0000,3.8672,0
T04,53,49,179,189,199,-20.0000,-10.0000,3.3070,0
T04,53,50,177,190,199,-22.0000,-9.0000,3.7010,0
T04,53,51,177,191,203,-26.0000,-12.0000,3.6210,0
T04,53,52,184,189,202,-18.0000,-13.0000,3.8713,0
T04,53,53,176,183,197,-21.0000,-14.0000,4.0627,0
T04,53,54,172,188,200,-28.0000,-12.0000,4.0287,0
T04,53,55,175,189,202,-27.0000,-13.0000,3.6139,0
T04,53,56,179,191,205,-26.0000,-14.0000,3.2489,0
T04,53,57,181,188,204,-23.0000,-16.0000,2.9546,0
T04,53,58,181,190,202,-21.0000,-12.0000,3.0650,0
T04,53,59,178,187,204,-26.0000,-17.0000,3.2082,0
T04,53,60,172,181,196,-24.0000,-15.0000,3.4512,0
T04,53,61,175,190,202,-27.0000,-12.0000,3.2873,0
T04,53,62,179,188,202,-23.0000,-14.0000,3.1336,0
T04,53,63,179,195,205,-26.0000,-10.0000,2.7369,0
T04,54,0,174,183,199,-25.0000,-16.0000,3.6040,0
T04,54,1,169,177,192,-23.0000,-15.0000,3.4302,0
T04,54,2,171,181,196,-25.0000,-15.0000,4.1839,0
T04,54,3,170,187,198,-28.0000,-11.0000,4.3513,0
T04,54,4,170,184,191,-21.0000,-7.0000,4.2374,0
T04,54,5,175,184,197,-22.0000,-13.0000,4.0739,0
T04,54,6,171,180,194,-23.0000,-14.0000,4.0185,0
T04,54,7,163,179,190,-27.0000,-11.0000,3.9147,0
T04,54,8,179,190,201,-22.0000,-11.0000,4.2311,0
T04,54,9,176,191,198,-22.0000,-7.0000,4.2394,0
T04,54,10,169,182,195,-26.0000,-13.0000,3.6513,0
T04,54,11,172,180,193,-21.0000,-13.0000,4.0585,0
T04,54,12,177,188,196,-19.0000,-8.0000,4.0781,0
T04,54,13,172,182,197,-25.0000,-15.0000,3.8865,0
T04,54,14,174,186,195,-21.0000,-9.0000,3.4622,0
T04,54,15,176,183,197,-21.0000,-14.0000,3.6747,0
T04,54,16,176,184,198,-22.0000,-14.0000,3.5547,0
T04,54,17,175,186,200,-25.0000,-14.0000,3.2126,0
T04,54,18,173,183,199,-26.0000,-16.0000,3.4865,0
T04,54,19,172,182,197,-25.0000,-15.0000,3.9107,0
T04,54,20,182,192,208,-26.0000,-16.0000,3.9392,0
T04,54,21,177,185,196,-19.0000,-11.0000,3.7246,0
T04,54,22,183,194,205,-22.0000,-11.0000,4.1382,0
T04,54,23,176,191,199,-23.0000,-8.0000,5.0937,0
T04,54,24,171,186,196,-25.0000,-10.0000,4.7498,0
T04,54,25,174,190,200,-26.0000,-10.0000,5.4771,0
T04,54,26,179,193,203,-24.0000,-10.0000,5.5221,0
T04,54,27,180,190,203,-23.0000,-13.0000,5.2702,0
T04,54,28,178,185,195,-17.0000,-10.0000,4.0075,0
T04,54,29,175,187,202,-27.0000,-15.0000,4.2745,0
T04,54,30,176,188,201,-25.0000,-13.0000,3.3407,0
T04,54,31,181,192,209,-28.0000,-17.0000,3.9034,0
T04,54,32,174,180,193,-19.0000,-13.0000,3.8384,0
T04,54,33,170,182,197,-27.0000,-15.0000,3.8424,0
T04,54,34,176,184,200,-24.0000,-16.0000,3.6913,0
T04,54,35,174,187,199,-25.0000,-12.0000,3.5937,0
T04,54,36,172,184,194,-22.0000,-10.0000,4.1942,0
T04,54,37,170,180,195,-25.0000,-15.0000,4.3241,0
T04,54,38,177,191,202,-25.0000,-11.0000,5.1489,0
T04,54,39,180,189,200,-20.0000,-11.0000,4.8249,0
T04,54,40,178,192,207,-29.0000,-15.0000,4.8543,0
T04,54,41,180,194,207,-27.0000,-13.0000,4.5238,0
T04,54,42,179,187,200,-21.0000,-13.0000,4.6748,0
T04,54,43,188,196,207,-19.0000,-11.0000,3.9554,0
T04,54,44,171,182,197,-26.0000,-15.0000,4.5196,0
T04,54,45,165,184,194,-29.0000,-10.0000,4.6361,0
T04,54,46,185,195,207,-22.0000,-12.0000,4.4033,0
T04,54,47,172,186,196,-24.0000,-10.0000,4.2095,0
T04,54,48,172,184,193,-21.0000,-9.0000,4.0016,0
T04,54,49,174,186,199,-25.0000,-13.0000,3.5022,0
T04,54,50,179,192,203,-24.0000,-11.0000,3.5479,0
T04,54,51,171,184,196,-25.0000,-12.0000,3.3835,0
T04,54,52,187,192,204,-17.0000,-12.0000,3.8504,0
T04,54,53,177,185,200,-23.0000,-15.0000,4.0570,0
T04,54,54,183,193,206,-23.0000,-13.0000,4.2536,0
T04,54,55,177,187,198,-21.0000,-11.0000,3.9630,0
T04,54,56,176,183,204,-28.0000,-21.0000,3.7196,0
T04,54,57,180,192,200,-20.0000,-8.0000,3.3406,0
T04,54,58,176,191,203,-27.0000,-12.0000,3.5589,0
T04,54,59,179,188,201,-22.0000,-13.0000,3.3092,0
T04,54,60,175,191,203,-28.0000,-12.0000,3.5434,0
T04,54,61,174,190,200,-26.0000,-10.0000,3.5285,0
T04,54,62,177,192,203,-26.0000,-11.0000,3.4470,0
T04,54,63,178,186,196,-18.0000,-10.0000,2.9591,0
T04,55,0,174,183,196,-22.0000,-13.0000,3.4120,0
T04,55,1,173,184,194,-21.0000,-10.0000,3.2903,0
T04,55,2,178,190,204,-26.0000,-14.0000,4.0445,0
T04,55,3,181,191,205,-24.0000,-14.0000,4.1883,0
T04,55,4,176,186,198,-22.0000,-12.0000,4.1580,0
T04,55,5,168,179,192,-24.0000,-13.0000,4.0785,0
T04,55,6,175,183,196,-21.0000,-13.0000,4.0177,0
T04,55,7,170,185,195,-25.0000,-10.0000,3.8827,0
T04,55,8,176,189,201,-25.0000,-12.0000,4.1952,0
T04,55,9,179,189,204,-25.0000,-15.0000,3.8732,0
T04,55,10,178,190,202,-24.0000,-12.0000,3.4203,0
T04,55,11,174,189,200,-26.0000,-11.0000,3.8842,0
T04,55,12,177,189,202,-25.0000,-13.0000,3.7695,0
T04,55,13,176,186,200,-24.0000,-14.0000,3.7035,0
T04,55,14,171,182,195,-24.0000,-13.0000,3.6625,0
T04,55,15,169,176,192,-23.0000,-16.0000,3.4654,0
T04,55,16,174,186,199,-25.0000,-13.0000,3.0473,0
T04,55,17,176,192,196,-20.0000,-4.0000,2.7763,0
T04,55,18,179,187,198,-19.0000,-11.0000,3.1140,0
T04,55,19,171,185,197,-26.0000,-12.0000,3.5043,0
T04,55,20,184,191,204,-20.0000,-13.0000,3.9372,0
T04,55,21,171,179,193,-22.0000,-14.0000,3.6392,0
T04,55,22,172,184,197,-25.0000,-13.0000,4.2729,0
T04,55,23,175,184,197,-22.0000,-13.0000,4.6303,0
T04,55,24,182,197,207,-25.0000,-10.0000,4.5436,0
T04,55,25,183,195,205,-22.0000,-10.0000,5.2026,0
T04,55,26,177,193,205,-28.0000,-12.0000,5.2538,0
T04,55,27,166,178,189,-23.0000,-11.0000,4.9632,0
T04,55,28,173,184,196,-23.0000,-12.0000,4.2311,0
T04,55,29,177,190,204,-27.0000,-14.0000,4.4114,0
T04,55,30,174,186,200,-26.0000,-14.0000,3.7347,0
T04,55,31,177,184,196,-19.0000,-12.0000,4.3625,0
T04,55,32,176,184,195,-19.0000,-11.0000,4.1441,0
T04,55,33,183,193,206,-23.0000,-13.0000,4.1085,0
T04,55,34,176,186,190,-14.0000,-4.0000,3.9841,0
T04,55,35,175,185,198,-23.0000,-13.0000,3.5474,0
T04,55,36,167,182,194,-27.0000,-12.0000,3.9412,0
T04,55,37,176,187,200,-24.0000,-13.0000,4.2086,0
T04,55,38,175,186,195,-20.0000,-9.0000,5.0764,0
T04,55,39,180,189,204,-24.0000,-15.0000,5.0163,0
T04,55,40,162,175,186,-24.0000,-11.0000,5.0578,0
T04,55,41,176,187,203,-27.0000,-16.0000,4.8129,0
T04,55,42,173,183,194,-21.0000,-11.0000,4.6236,0
T04,55,43,175,184,198,-23.0000,-14.0000,3.8776,0
T04,55,44,172,188,199,-27.0000,-11.0000,4.1660,0
T04,55,45,177,191,203,-26.0000,-12.0000,4.5344,0
T04,55,46,177,186,199,-22.0000,-13.0000,3.8216,0
T04,55,47,177,190,196,-19.0000,-6.0000,3.8509,0
T04,55,48,185,185,201,-16.0000,-16.0000,3.7806,0
T04,55,49,176,186,200,-24.0000,-14.0000,3.2546,0
T04,55,50,179,192,201,-22.0000,-9.0000,3.0273,0
T04,55,51,179,185,203,-24.0000,-18.0000,3.2823,0
T04,55,52,181,188,203,-22.0000,-15.0000,3.7676,0
T04,55,53,186,197,207,-21.0000,-10.0000,4.0309,0
T04,55,54,176,187,201,-25.0000,-14.0000,4.2568,0
T04,55,55,186,195,208,-22.0000,-13.0000,3.9812,0
T04,55,56,178,190,199,-21.0000,-9.0000,3.6151,0
T04,55,57,179,189,198,-19.0000,-9.0000,3.1251,0
T04,55,58,180,191,207,-27.0000,-16.0000,3.2626,0
T04,55,59,176,187,194,-18.0000,-7.0000,2.8834,0
T04,55,60,178,187,201,-23.0000,-14.0000,3.0714,0
T04,55,61,180,193,203,-23.0000,-10.0000,3.3079,0
T04,55,62,184,194,209,-25.0000,-15.0000,3.5138,0
T04,55,63,177,191,203,-26.0000,-12.0000,2.7761,0
T04,56,0,170,184,197,-27.0000,-13.0000,2.9013,0
T04,56,1,178,189,200,-22.0000,-11.0000,3.0159,0
T04,56,2,178,191,200,-22.0000,-9.0000,3.5979,0
T04,56,3,170,183,196,-26.0000,-13.0000,3.7653,0
T04,56,4,180,188,203,-23.0000,-15.0000,3.7534,0
T04,56,5,171,186,196,-25.0000,-10.0000,3.7676,0
T04,56,6,168,180,191,-23.0000,-11.0000,3.6503,0
T04,56,7,174,186,197,-23.0000,-11.0000,3.6043,0
T04,56,8,172,184,193,-21.0000,-9.0000,4.2390,0
T04,56,9,176,190,202,-26.0000,-12.0000,4.3163,0
T04,56,10,167,178,190,-23.0000,-12.0000,3.9933,0
T04,56,11,175,183,197,-22.0000,-14.0000,4.0520,0
T04,56,12,171,180,197,-26.0000,-17.0000,3.9564,0
T04,56,13,170,180,196,-26.0000,-16.0000,3.4291,0
T04,56,14,181,191,203,-22.0000,-12.0000,3.3187,0
T04,56,15,176,191,204,-28.0000,-13.0000,3.2032,0
T04,56,16,176,189,198,-22.0000,-9.0000,3.2193,0
T04,56,17,172,188,193,-21.0000,-5.0000,3.0916,0
T04,56,18,168,183,196,-28.0000,-13.0000,3.4719,0
T04,56,19,177,187,197,-20.0000,-10.0000,3.7634,0
T04,56,20,174,188,198,-24.0000,-10.0000,4.1658,0
T04,56,21,175,181,198,-23.0000,-17.0000,3.8481,0
T04,56,22,172,187,195,-23.0000,-8.0000,4.3195,0
T04,56,23,176,188,204,-28.0000,-16.0000,4.5116,0
T04,56,24,177,189,199,-22.0000,-10.0000,4.3517,0
T04,56,25,168,180,190,-22.0000,-10.0000,4.7690,0
T04,56,26,179,190,204,-25.0000,-14.0000,4.8504,0
T04,56,27,178,190,198,-20.0000,-8.0000,4.3880,0
T04,56,28,174,187,201,-27.0000,-14.0000,3.8744,0
T04,56,29,178,191,204,-26.0000,-13.0000,3.7226,0
T04,56,30,176,182,199,-23.0000,-17.0000,3.5429,0
T04,56,31,172,182,197,-25.0000,-15.0000,3.9466,0
T04,56,32,170,183,191,-21.0000,-8.0000,3.7356,0
T04,56,33,178,186,203,-25.0000,-17.0000,3.6933,0
T04,56,34,178,185,199,-21.0000,-14.0000,3.6504,0
T04,56,35,178,190,202,-24.0000,-12.0000,3.1531,0
T04,56,36,174,186,201,-27.0000,-15.0000,2.7233,0
T04,56,37,179,188,200,-21.0000,-12.0000,3.1779,0
T04,56,38,176,190,205,-29.0000,-15.0000,4.5426,0
T04,56,39,182,191,205,-23.0000,-14.0000,4.6582,0
T04,56,40,174,188,193,-19.0000,-5.0000,4.6676,0
T04,56,41,173,183,198,-25.0000,-15.0000,5.0004,0
T04,56,42,170,184,197,-27.0000,-13.0000,4.7670,0
T04,56,43,175,188,198,-23.0000,-10.0000,3.7532,0
T04,56,44,179,188,199,-20.0000,-11.0000,4.0324,0
T04,56,45,173,185,195,-22.0000,-10.0000,4.4210,0
T04,56,46,168,179,194,-26.0000,-15.0000,4.1212,0
T04,56,47,170,179,194,-24.0000,-15.0000,4.0948,0
T04,56,48,176,187,199,-23.0000,-12.0000,4.1491,0
T04,56,49,183,191,201,-18.0000,-10.0000,3.6705,0
T04,56,50,175,188,198,-23.0000,-10.0000,3.4110,0
T04,56,51,172,184,194,-22.0000,-10.0000,3.5765,0
T04,56,52,173,183,192,-19.0000,-9.0000,4.1356,0
T04,56,53,175,185,201,-26.0000,-16.0000,4.1665,0
T04,56,54,174,184,192,-18.0000,-8.0000,4.6555,0
T04,56,55,183,187,202,-19.0000,-15.0000,4.3423,0
T04,56,56,170,178,189,-19.0000,-11.0000,4.0814,0
T04,56,57,180,189,207,-27.0000,-18.0000,3.6012,0
T04,56,58,174,186,199,-25.0000,-13.0000,3.4473,0
T04,56,59,181,191,203,-22.0000,-12.0000,2.8125,0
T04,56,60,169,187,198,-29.0000,-11.0000,3.0145,0
T04,56,61,182,194,206,-24.0000,-12.0000,3.3835,0
T04,56,62,176,187,198,-22.0000,-11.0000,3.5723,0
T04,56,63,183,186,204,-21.0000,-18.0000,3.3289,0
T04,57,0,175,187,197,-22.0000,-10.0000,3.3827,0
T04,57,1,179,182,197,-18.0000,-15.0000,3.6148,0
T04,57,2,173,191,201,-28.0000,-10.0000,4.0443,0
T04,57,3,174,185,198,-24.0000,-13.0000,4.2270,0
T04,57,4,165,182,187,-22.0000,-5.0000,4.1719,0
T04,57,5,177,185,197,-20.0000,-12.0000,3.5424,0
T04,57,6,170,184,196,-26.0000,-12.0000,3.1903,0
T04,57,7,168,174,190,-22.0000,-16.0000,3.0853,0
T04,57,8,173,183,195,-22.0000,-12.0000,3.8378,0
T04,57,9,171,182,190,-19.0000,-8.0000,3.9660,0
T04,57,10,177,187,193,-16.0000,-6.0000,3.9658,0
T04,57,11,175,186,198,-23.0000,-12.0000,4.2967,0
T04,57,12,171,180,193,-22.0000,-13.0000,4.2490,0
T04,57,13,179,191,207,-28.0000,-16.0000,3.7461,0
T04,57,14,175,185,199,-24.0000,-14.0000,3.6160,0
T04,57,15,179,187,197,-18.0000,-10.0000,3.6569,0
T04,57,16,175,185,200,-25.0000,-15.0000,3.5653,0
T04,57,17,174,181,195,-21.0000,-14.0000,3.4816,0
T04,57,18,167,176,193,-26.0000,-17.0000,3.7428,0
T04,57,19,178,189,200,-22.0000,-11.0000,3.8505,0
T04,57,20,174,186,200,-26.0000,-14.0000,3.7458,0
T04,57,21,173,185,193,-20.0000,-8.0000,3.5182,0
T04,57,22,177,193,201,-24.0000,-8.0000,4.0493,0
T04,57,23,171,187,197,-26.0000,-10.0000,4.3321,0
T04,57,24,169,179,189,-20.0000,-10.0000,4.2285,0
T04,57,25,181,190,204,-23.0000,-14.0000,5.0243,0
T04,57,26,177,184,200,-23.0000,-16.0000,5.0344,0
T04,57,27,173,182,192,-19.0000,-10.0000,4.8019,0
T04,57,28,181,192,202,-21.0000,-10.0000,4.3502,0
T04,57,29,170,184,192,-22.0000,-8.0000,4.5772,0
T04,57,30,181,191,204,-23.0000,-13.0000,4.0759,0
T04,57,31,178,191,200,-22.0000,-9.0000,4.3754,0
T04,57,32,182,196,206,-24.0000,-10.0000,3.9439,0
T04,57,33,169,179,195,-26.0000,-16.0000,3.9685,0
T04,57,34,176,185,203,-27.0000,-18.0000,3.4980,0
T04,57,35,173,182,199,-26.0000,-17.0000,2.9616,0
T04,57,36,178,191,200,-22.0000,-9.0000,2.5113,0
T04,57,37,175,186,202,-27.0000,-16.0000,2.9313,0
T04,57,38,177,188,203,-26.0000,-15.0000,4.3703,0
T04,57,39,166,185,194,-28.0000,-9.0000,4.3442,0
T04,57,40,175,186,197,-22.0000,-11.0000,4.6749,0
T04,57,41,182,193,203,-21.0000,-10.0000,4.6308,0
T04,57,42,176,187,196,-20.0000,-9.0000,4.3430,0
T04,57,43,174,187,196,-22.0000,-9.0000,2.9588,0
T04,57,44,178,188,204,-26.0000,-16.0000,3.3340,0
T04,57,45,179,188,203,-24.0000,-15.0000,3.5664,0
T04,57,46,176,193,205,-29.0000,-12.0000,3.5763,0
T04,57,47,166,174,197,-31.0000,-23.0000,3.6360,0
T04,57,48,178,187,200,-22.0000,-13.0000,3.8500,0
T04,57,49,176,188,196,-20.0000,-8.0000,3.4499,0
T04,57,50,178,192,203,-25.0000,-11.0000,3.0531,0
T04,57,51,174,190,203,-29.0000,-13.0000,3.6696,0
T04,57,52,177,189,196,-19.0000,-7.0000,4.1333,0
T04,57,53,171,185,200,-29.0000,-15.0000,4.1775,0
T04,57,54,184,193,209,-25.0000,-16.0000,4.7616,0
T04,57,55,181,193,201,-20.0000,-8.0000,4.4100,0
T04,57,56,179,188,202,-23.0000,-14.0000,4.0575,0
T04,57,57,175,186,197,-22.0000,-11.0000,3.7238,0
T04,57,58,176,189,199,-23.0000,-10.0000,3.6197,0
T04,57,59,180,190,201,-21.0000,-11.0000,2.9288,0
T04,57,60,170,184,194,-24.0000,-10.0000,3.1288,0
T04,57,61,182,189,203,-21.0000,-14.0000,3.4936,0
T04,57,62,178,190,204,-26.0000,-14.0000,3.7222,0
T04,57,63,182,197,208,-26.0000,-11.0000,3.5068,0
T04,58,0,172,185,198,-26.0000,-13.0000,3.9966,0
T04,58,1,172,188,198,-26.0000,-10.0000,3.8180,0
T04,58,2,166,181,192,-26.0000,-11.0000,4.1828,0
T04,58,3,178,189,201,-23.0000,-12.0000,4.1866,0
T04,58,4,178,187,199,-21.0000,-12.0000,3.7222,0
T04,58,5,174,187,197,-23.0000,-10.0000,3.3947,0
T04,58,6,172,184,195,-23.0000,-11.0000,3.1807,0
T04,58,7,175,186,193,-18.0000,-7.0000,2.8430,0
T04,58,8,179,189,198,-19.0000,-9.0000,3.6090,0
T04,58,9,169,184,200,-31.0000,-16.0000,3.7358,0
T04,58,10,166,173,187,-21.0000,-14.0000,3.4814,0
T04,58,11,168,179,192,-24.0000,-13.0000,4.1143,0
T04,58,12,173,185,198,-25.0000,-13.0000,4.2354,0
T04,58,13,176,180,199,-23.0000,-19.0000,4.0108,0
T04,58,14,169,183,193,-24.0000,-10.0000,3.9507,0
T04,58,15,174,183,196,-22.0000,-13.0000,3.9981,0
T04,58,16,170,178,193,-23.0000,-15.0000,3.8999,0
T04,58,17,179,187,200,-21.0000,-13.0000,3.8576,0
T04,58,18,175,190,198,-23.0000,-8.0000,3.6164,0
T04,58,19,166,184,192,-26.0000,-8.0000,3.6480,0
T04,58,20,176,190,201,-25.0000,-11.0000,3.5752,0
T04,58,21,167,179,189,-22.0000,-10.0000,3.1432,0
T04,58,22,178,190,200,-22.0000,-10.0000,3.1497,0
T04,58,23,176,187,199,-23.0000,-12.0000,3.4374,0
T04,58,24,168,182,200,-32.0000,-18.0000,3.6761,0
T04,58,25,177,188,199,-22.0000,-11.0000,4.2350,0
T04,58,26,167,180,195,-28.0000,-15.0000,4.2620,0
T04,58,27,183,193,203,-20.0000,-10.0000,4.2131,0
T04,58,28,176,185,194,-18.0000,-9.0000,3.9794,0
T04,58,29,176,184,198,-22.0000,-14.0000,4.3340,0
T04,58,30,176,188,197,-21.0000,-9.0000,4.1532,0
T04,58,31,176,188,200,-24.0000,-12.0000,4.4880,0
T04,58,32,170,184,197,-27.0000,-13.0000,4.0988,0
