check_id,pump_age_months,operating_load_pct,motor_temperature_c,vibration_mm_s,starts_24h,days_since_service,fault_within_7_days
PUMP-01704,103,74.0,56.4,3.27,22,60.6,0
PUMP-01705,100,58.8,67.2,4.13,15,41.3,0
PUMP-01706,112,15.0,54.7,1.24,11,269.1,0
PUMP-01707,49,86.4,59.9,3.53,22,50.9,0
PUMP-01708,74,67.9,64.3,3.46,27,12.1,0
PUMP-01709,26,34.0,48.4,4.71,17,56.9,0
PUMP-01710,113,51.7,56.6,2.24,17,223.3,0
PUMP-01711,42,28.2,45.2,3.42,15,39.4,0
PUMP-01712,100,45.7,59.8,3.37,13,26.5,0
PUMP-01713,51,71.6,53.3,1.49,15,59.6,0
PUMP-01714,124,52.4,54.6,3.25,13,35.8,0
PUMP-01715,141,52.1,64.5,2.6,19,13.9,0
PUMP-01716,13,25.8,48.8,0.96,17,204.0,0
PUMP-01717,92,57.3,55.9,1.84,19,28.5,0
PUMP-01718,100,48.6,49.0,2.02,17,16.3,0
PUMP-01719,96,58.0,53.0,3.24,21,48.0,0
PUMP-01720,10,90.3,64.2,1.51,19,87.5,0
PUMP-01721,44,28.6,49.7,2.61,14,45.0,0
PUMP-01722,14,67.7,60.4,2.36,26,138.6,0
PUMP-01723,66,79.8,63.7,3.3,18,35.2,0
PUMP-01724,101,93.1,62.2,3.4,24,48.5,0
PUMP-01725,25,40.7,56.3,1.53,19,73.3,0
PUMP-01726,42,66.9,62.3,1.58,27,72.1,0
PUMP-01727,132,74.2,57.9,2.58,24,15.3,1
PUMP-01728,31,71.5,53.7,5.97,23,63.9,0
PUMP-01729,111,77.7,61.8,5.17,20,7.9,0
PUMP-01730,142,76.4,74.4,4.13,23,90.9,0
PUMP-01731,83,78.7,60.0,3.84,23,57.5,0
PUMP-01732,33,56.3,66.0,2.15,22,38.2,0
PUMP-01733,74,50.0,53.0,4.86,21,21.5,0
PUMP-01734,2,64.4,59.3,5.54,11,46.8,0
PUMP-01735,71,94.3,62.2,4.33,27,45.8,0
PUMP-01736,11,57.2,50.6,1.64,20,56.8,0
PUMP-01737,29,40.3,47.4,2.6,11,180.8,0
PUMP-01738,11,52.7,62.3,2.41,18,108.5,0
PUMP-01739,65,60.9,54.6,2.77,19,74.7,0
PUMP-01740,76,66.4,65.7,5.09,20,63.2,0
PUMP-01741,120,78.8,61.0,7.77,19,17.7,0
PUMP-01742,123,92.5,63.1,4.8,28,62.1,0
PUMP-01743,123,41.4,51.9,5.04,18,17.5,0
PUMP-01744,5,100.0,57.3,2.76,21,190.3,0
PUMP-01745,114,77.4,56.7,3.22,20,174.1,0
PUMP-01746,74,28.8,54.6,4.9,15,88.8,0
PUMP-01747,31,69.7,55.9,4.78,19,64.8,1
PUMP-01748,38,44.1,48.2,3.11,18,37.8,0
PUMP-01749,26,86.6,59.6,3.6,27,43.6,0
PUMP-01750,127,84.2,63.9,5.86,32,139.9,1
PUMP-01751,10,56.8,53.3,2.48,20,69.6,0
PUMP-01752,106,83.2,65.4,2.86,26,33.4,0
PUMP-01753,131,73.3,67.1,4.88,21,114.0,1
PUMP-01754,28,56.0,54.3,1.93,16,144.5,0
PUMP-01755,126,80.2,62.9,2.61,25,112.9,0
PUMP-01756,74,74.3,62.9,7.08,25,85.6,0
PUMP-01757,28,35.4,50.7,4.5,20,3.7,0
PUMP-01758,58,93.7,59.1,2.27,30,155.1,0
PUMP-01759,39,64.9,66.9,3.63,21,46.1,0
PUMP-01760,95,86.0,56.2,2.25,25,51.0,0
PUMP-01761,125,54.3,62.2,3.51,18,61.0,0
PUMP-01762,118,46.2,51.0,5.81,13,68.1,0
PUMP-01763,138,57.4,60.3,5.94,25,28.2,0
PUMP-01764,14,53.4,58.8,1.2,15,106.2,0
PUMP-01765,20,68.9,59.3,2.76,18,109.7,0
PUMP-01766,74,87.2,61.9,3.69,23,99.7,0
PUMP-01767,6,41.1,57.5,0.92,20,74.0,0
PUMP-01768,91,24.4,50.1,3.26,17,34.2,0
PUMP-01769,128,49.1,54.5,3.17,13,136.4,0
PUMP-01770,123,71.2,58.0,4.36,20,55.3,0
PUMP-01771,86,46.2,52.4,2.73,19,82.7,0
PUMP-01772,29,67.6,58.1,4.44,18,3.8,0
PUMP-01773,66,64.9,59.5,4.38,23,40.5,0
PUMP-01774,44,86.0,68.7,2.02,20,70.8,0
PUMP-01775,35,33.3,51.9,1.51,23,46.3,0
PUMP-01776,20,15.0,50.3,2.13,8,46.3,0
PUMP-01777,102,67.2,60.7,3.15,13,25.3,1
PUMP-01778,127,85.0,63.2,3.82,24,35.9,0
PUMP-01779,43,68.6,61.3,3.15,18,330.9,0
PUMP-01780,50,47.6,62.5,5.76,22,26.6,0
PUMP-01781,107,95.6,62.5,3.72,17,122.8,0
PUMP-01782,32,55.1,52.6,5.42,18,76.3,0
PUMP-01783,109,32.7,52.5,6.75,21,55.3,0
PUMP-01784,121,58.7,59.6,7.29,27,121.4,1
PUMP-01785,86,59.7,64.1,2.98,24,87.9,0
PUMP-01786,115,49.1,55.1,2.06,23,82.3,0
PUMP-01787,33,66.6,58.1,1.4,17,254.2,0
PUMP-01788,16,48.9,52.7,2.12,17,258.7,0
PUMP-01789,40,59.4,56.1,2.77,16,36.5,0
PUMP-01790,24,43.7,50.0,1.22,16,72.2,0
PUMP-01791,137,96.4,72.1,4.95,22,81.5,0
PUMP-01792,68,74.6,48.9,2.63,19,43.7,0
PUMP-01793,58,64.3,56.6,3.58,12,27.6,0
PUMP-01794,23,72.3,52.8,2.52,19,66.3,0
PUMP-01795,111,77.5,63.5,8.14,18,112.6,0
PUMP-01796,86,69.1,60.3,4.28,19,59.8,0
PUMP-01797,84,61.8,62.3,2.1,18,168.6,0
PUMP-01798,22,71.8,54.7,2.45,21,48.9,0
PUMP-01799,70,49.2,55.1,2.18,14,84.0,0
PUMP-01800,31,90.2,65.0,2.96,13,182.3,0
PUMP-01801,99,77.6,55.6,8.28,20,24.2,0
PUMP-01802,93,81.4,61.7,5.48,16,20.8,1
PUMP-01803,144,66.4,55.9,2.74,23,104.8,0
PUMP-01804,4,84.1,64.5,2.75,24,60.8,0
PUMP-01805,63,66.8,62.4,2.0,16,55.0,0
PUMP-01806,101,65.5,61.8,3.16,17,115.8,0
PUMP-01807,114,73.8,58.0,4.31,15,34.3,0
PUMP-01808,101,68.1,62.5,4.79,24,57.5,1
PUMP-01809,56,70.7,54.3,2.01,23,34.7,0
PUMP-01810,123,55.8,58.2,3.65,26,28.7,0
PUMP-01811,18,60.6,59.7,6.22,22,68.5,0
PUMP-01812,30,59.3,57.9,2.59,17,90.2,0
PUMP-01813,19,42.5,54.6,1.84,27,185.4,0
PUMP-01814,108,32.7,64.5,2.81,12,106.7,0
PUMP-01815,41,92.6,65.2,1.96,19,35.4,0
PUMP-01816,118,23.4,58.8,2.55,12,71.7,0
PUMP-01817,52,32.9,58.8,1.23,22,68.5,0
PUMP-01818,110,47.7,59.0,4.4,17,80.5,0
PUMP-01819,13,50.9,55.0,2.83,18,90.1,0
PUMP-01820,2,51.1,60.3,5.46,16,110.6,0
PUMP-01821,112,58.4,54.9,3.53,20,29.6,0
PUMP-01822,41,92.6,67.5,2.6,19,138.2,0
PUMP-01823,132,61.2,60.5,2.24,24,9.6,0
PUMP-01824,123,41.5,55.4,1.86,13,43.5,0
PUMP-01825,99,67.7,65.4,2.13,25,147.8,0
PUMP-01826,33,59.3,61.9,2.5,25,45.9,0
PUMP-01827,136,35.9,58.6,2.45,12,18.3,0
PUMP-01828,123,80.0,61.2,5.8,25,78.8,1
PUMP-01829,103,74.7,64.1,2.48,18,95.2,0
PUMP-01830,109,59.5,58.2,3.58,17,40.6,1
PUMP-01831,94,58.1,61.1,4.4,24,120.6,0
PUMP-01832,66,15.0,55.0,1.73,23,46.5,0
PUMP-01833,97,47.6,59.6,2.75,29,76.8,0
PUMP-01834,114,70.1,61.5,3.76,19,24.6,0
PUMP-01835,71,94.7,55.5,3.0,19,62.3,0
PUMP-01836,37,34.9,55.2,6.5,10,52.3,0
PUMP-01837,109,42.3,56.8,3.65,20,33.2,0
PUMP-01838,27,85.3,72.8,5.6,32,119.5,0
PUMP-01839,54,56.3,64.6,3.06,16,17.7,0
PUMP-01840,73,61.8,65.7,6.09,23,52.1,0
PUMP-01841,75,53.8,56.3,1.65,27,84.7,0
PUMP-01842,75,71.3,63.3,2.18,19,53.8,0
PUMP-01843,107,70.8,55.2,4.16,22,6.4,0
PUMP-01844,24,60.2,56.2,2.98,18,50.4,0
PUMP-01845,116,57.0,58.7,3.82,14,72.9,0
PUMP-01846,60,100.0,69.5,5.65,23,121.5,1
PUMP-01847,55,43.3,53.0,3.12,18,44.3,0
PUMP-01848,60,87.0,60.0,3.29,25,72.2,0
PUMP-01849,136,57.0,58.4,5.99,19,55.4,0
PUMP-01850,23,97.5,58.4,4.71,33,48.8,0
PUMP-01851,142,39.5,50.1,3.09,18,107.2,0
PUMP-01852,12,76.0,49.5,1.69,17,113.0,0
PUMP-01853,34,69.0,57.4,2.05,13,117.2,0
PUMP-01854,90,67.6,59.8,2.36,14,20.0,0
PUMP-01855,45,68.6,64.1,1.79,26,28.7,0
PUMP-01856,136,75.1,69.1,3.26,17,185.2,0
PUMP-01857,80,59.5,62.8,2.67,23,56.6,0
PUMP-01858,102,75.2,61.1,5.65,17,32.0,0
PUMP-01859,50,28.2,52.2,2.8,17,172.1,0
PUMP-01860,110,92.7,63.5,3.79,16,91.1,0
PUMP-01861,98,55.4,59.6,3.95,18,39.4,0
PUMP-01862,17,43.4,60.0,2.39,25,132.3,0
PUMP-01863,128,76.8,58.1,2.29,18,32.1,0
PUMP-01864,71,36.0,54.8,1.74,14,54.4,0
PUMP-01865,63,42.4,52.3,3.47,9,88.5,0
PUMP-01866,3,53.5,59.8,4.78,17,42.5,0
PUMP-01867,27,51.8,57.5,2.34,23,107.0,0
PUMP-01868,69,48.9,53.9,1.48,22,64.7,0
PUMP-01869,123,66.2,53.3,4.77,22,134.9,0
PUMP-01870,77,58.2,56.0,2.41,16,164.7,0
PUMP-01871,77,63.7,63.3,3.36,23,28.8,0
PUMP-01872,144,90.5,62.0,3.4,21,18.5,0
PUMP-01873,34,56.3,64.5,2.09,9,34.5,0
PUMP-01874,62,82.0,54.3,3.69,26,208.0,0
PUMP-01875,45,56.1,56.7,3.3,27,18.0,0
PUMP-01876,16,57.6,48.1,1.95,16,129.8,0
PUMP-01877,25,32.8,54.1,1.62,12,42.3,0
PUMP-01878,106,53.8,61.0,3.36,18,75.9,0
PUMP-01879,118,38.6,52.9,5.0,19,58.4,1
PUMP-01880,81,48.7,48.8,3.38,19,138.1,0
PUMP-01881,108,20.1,51.6,3.52,9,91.2,0
PUMP-01882,136,56.7,54.8,4.82,18,48.1,0
PUMP-01883,94,82.4,64.6,3.61,24,93.9,0
PUMP-01884,124,83.0,61.4,2.68,18,19.1,0
PUMP-01885,5,27.7,50.5,0.9,17,190.5,0
PUMP-01886,98,38.9,52.1,4.45,19,38.3,0
PUMP-01887,29,70.6,56.2,3.6,22,63.8,0
PUMP-01888,4,50.0,63.1,2.96,22,40.6,1
PUMP-01889,67,65.0,51.0,3.59,24,35.7,0
PUMP-01890,130,34.7,54.0,2.92,10,35.5,0
PUMP-01891,125,81.0,59.3,4.44,12,179.5,0
PUMP-01892,129,74.5,67.2,4.28,28,46.2,0
PUMP-01893,100,38.6,58.6,3.78,19,59.8,0
PUMP-01894,115,31.0,56.6,3.45,11,130.2,0
PUMP-01895,91,43.9,51.2,2.88,17,77.3,0
PUMP-01896,112,66.8,56.6,5.68,18,25.9,0
PUMP-01897,11,44.2,51.9,3.71,17,50.4,0
PUMP-01898,122,78.2,52.1,2.64,28,69.7,0
PUMP-01899,38,66.4,62.5,5.35,22,98.0,0
PUMP-01900,33,83.5,62.3,7.52,19,39.2,0
PUMP-01901,106,68.0,58.5,4.56,19,206.4,0
PUMP-01902,105,24.1,51.9,1.23,10,20.8,0
PUMP-01903,107,38.5,49.3,4.12,19,76.8,0
PUMP-01904,2,33.3,53.0,1.85,18,86.6,0
PUMP-01905,34,85.4,56.2,2.34,32,51.8,0
PUMP-01906,9,62.3,52.5,4.12,19,118.6,0
PUMP-01907,9,74.4,48.2,2.85,20,137.0,0
PUMP-01908,38,64.1,58.9,3.76,14,178.0,0
PUMP-01909,92,65.4,53.3,2.29,19,32.1,0
PUMP-01910,13,58.7,54.9,1.27,19,132.4,0
PUMP-01911,11,64.0,55.1,8.19,21,75.8,0
PUMP-01912,103,64.8,59.3,3.56,16,82.7,0
PUMP-01913,25,60.3,50.8,3.0,12,82.1,0
PUMP-01914,31,49.1,53.9,3.43,16,11.6,0
PUMP-01915,112,68.1,61.9,3.02,10,96.2,0
PUMP-01916,75,26.2,47.5,2.6,23,33.3,0
PUMP-01917,104,66.0,63.4,3.82,21,119.0,0
PUMP-01918,113,69.0,57.4,3.18,24,86.2,0
PUMP-01919,132,65.9,60.1,6.33,18,35.1,0
PUMP-01920,36,84.1,63.3,2.38,28,72.0,0
PUMP-01921,10,57.2,59.6,3.72,12,81.4,0
PUMP-01922,44,69.7,57.9,2.48,25,74.8,0
PUMP-01923,91,38.6,58.3,2.98,17,125.1,0
PUMP-01924,69,70.7,57.2,4.79,18,50.4,0
PUMP-01925,132,42.8,54.1,3.28,18,59.3,0
PUMP-01926,69,44.7,51.0,5.8,17,55.0,0
PUMP-01927,13,66.0,61.4,6.31,19,42.2,0
PUMP-01928,91,88.9,61.9,3.89,23,20.0,0
PUMP-01929,105,84.8,62.3,1.89,19,72.0,0
PUMP-01930,115,50.5,64.1,2.86,17,172.3,0
PUMP-01931,10,66.1,57.2,1.41,14,48.3,0
PUMP-01932,62,38.8,59.2,5.13,17,120.2,0
PUMP-01933,42,35.0,46.1,2.31,17,65.0,0
PUMP-01934,71,76.6,61.6,2.95,21,52.3,0
PUMP-01935,22,53.2,55.9,1.2,17,43.8,0
PUMP-01936,94,21.9,44.4,2.86,17,47.3,0
PUMP-01937,79,51.3,58.2,2.48,22,114.7,0
PUMP-01938,9,56.1,50.7,0.82,8,62.0,0
PUMP-01939,88,80.8,60.6,2.98,15,282.3,0
PUMP-01940,21,47.8,46.4,2.23,16,45.0,0
PUMP-01941,73,59.7,53.0,2.81,23,77.4,0
PUMP-01942,39,85.1,58.1,2.83,17,118.3,0
PUMP-01943,60,68.0,57.5,1.82,22,148.1,0
PUMP-01944,110,47.7,57.3,3.24,14,77.7,0
PUMP-01945,67,66.8,59.1,3.84,26,55.5,0
PUMP-01946,126,59.1,63.4,2.85,19,212.6,0
PUMP-01947,13,70.6,55.0,1.68,24,61.4,0
PUMP-01948,12,85.9,56.0,3.55,26,77.9,0
PUMP-01949,51,57.3,52.7,2.47,20,176.4,0
PUMP-01950,58,81.3,65.7,2.46,23,63.1,0
PUMP-01951,84,56.5,68.7,1.8,14,64.4,0
PUMP-01952,67,85.2,64.6,3.3,23,5.4,0
PUMP-01953,110,54.7,52.8,5.79,26,99.0,0
PUMP-01954,20,35.3,50.5,1.84,13,61.0,0
PUMP-01955,74,89.4,65.3,2.39,17,126.9,0
PUMP-01956,138,77.9,63.2,4.43,23,63.3,0
PUMP-01957,84,35.6,51.4,2.35,8,12.5,0
PUMP-01958,56,58.4,55.7,5.71,16,70.8,0
PUMP-01959,44,76.0,63.3,4.11,23,61.9,0
PUMP-01960,26,40.2,59.0,5.06,13,58.2,0
PUMP-01961,125,78.8,67.2,9.36,24,247.7,0
PUMP-01962,72,78.5,66.4,1.93,15,184.0,1
PUMP-01963,26,80.7,56.7,3.54,27,111.5,0
PUMP-01964,127,78.4,58.9,2.22,19,102.0,0
PUMP-01965,72,66.0,59.1,2.65,17,47.4,0
PUMP-01966,138,59.1,54.0,2.25,29,27.3,0
PUMP-01967,60,31.8,53.8,2.26,17,24.6,0
PUMP-01968,9,76.8,66.2,3.25,21,19.5,0
PUMP-01969,127,83.3,61.4,5.16,19,31.0,0
PUMP-01970,77,74.9,68.2,3.49,13,243.8,0
PUMP-01971,26,97.0,63.2,1.95,29,56.5,0
PUMP-01972,47,81.4,61.3,3.56,25,54.4,0
PUMP-01973,54,51.5,54.3,4.51,19,117.8,0
PUMP-01974,18,62.6,52.5,5.66,27,153.6,1
PUMP-01975,66,84.2,62.4,3.64,29,75.7,0
PUMP-01976,92,82.7,64.2,4.56,17,112.2,1
PUMP-01977,92,50.7,60.2,2.91,23,76.2,0
PUMP-01978,57,100.0,65.8,3.16,20,94.6,0
PUMP-01979,111,100.0,61.4,3.62,28,222.9,0
PUMP-01980,86,90.3,63.7,2.49,21,97.4,0
PUMP-01981,128,69.0,67.5,4.75,21,125.9,0
PUMP-01982,140,65.8,54.8,3.7,20,133.2,0
PUMP-01983,89,68.6,53.8,3.18,21,33.5,0
PUMP-01984,32,75.1,61.1,4.8,16,66.5,0
PUMP-01985,99,66.6,68.3,3.6,25,10.7,0
PUMP-01986,89,53.0,53.3,2.66,16,19.9,0
PUMP-01987,131,74.1,61.6,5.63,22,83.8,0
PUMP-01988,128,60.5,60.9,2.07,23,3.5,0
PUMP-01989,113,52.4,57.2,3.42,17,77.3,0
PUMP-01990,88,60.6,58.4,5.2,28,19.6,0
PUMP-01991,46,69.4,59.7,4.07,25,97.5,0
PUMP-01992,96,51.3,48.7,3.1,25,56.3,0
PUMP-01993,115,39.0,57.8,4.96,21,84.3,1
PUMP-01994,4,49.4,55.6,1.73,20,29.0,0
PUMP-01995,4,64.5,53.0,1.61,25,50.7,0
PUMP-01996,13,33.4,55.7,3.74,15,114.9,0
PUMP-01997,69,56.0,53.8,3.23,22,171.2,0
PUMP-01998,35,75.3,59.1,3.74,31,221.5,0
PUMP-01999,18,73.9,53.7,2.02,19,154.3,0
PUMP-02000,144,84.6,56.3,7.06,24,42.5,0
PUMP-02001,80,66.4,54.8,1.5,27,107.8,0
PUMP-02002,47,55.6,59.7,3.38,19,163.2,0
PUMP-02003,69,77.3,60.9,6.26,23,113.4,0
PUMP-02004,63,91.4,65.2,2.67,24,44.2,0
PUMP-02005,132,48.0,53.0,2.32,9,44.4,0
PUMP-02006,86,69.0,58.7,5.22,26,46.5,0
PUMP-02007,28,34.8,51.6,4.25,21,64.4,0
PUMP-02008,5,84.3,58.9,5.65,23,26.1,1
PUMP-02009,16,49.3,55.8,5.8,18,109.2,0
PUMP-02010,19,82.7,63.7,3.74,33,111.9,0
PUMP-02011,7,85.8,55.5,1.54,26,145.5,0
PUMP-02012,102,58.1,66.2,5.02,19,51.6,0
PUMP-02013,37,78.7,59.2,2.7,25,61.8,0
PUMP-02014,139,67.4,54.7,3.18,26,38.8,0
PUMP-02015,65,94.3,51.6,1.72,27,258.4,0
PUMP-02016,123,61.9,54.6,2.13,13,116.2,1
PUMP-02017,77,21.3,51.8,3.05,19,58.8,0
PUMP-02018,107,46.7,58.4,3.88,20,143.6,0
PUMP-02019,10,39.6,59.9,2.28,21,31.4,0
PUMP-02020,84,34.8,54.5,2.1,14,31.4,0
PUMP-02021,40,52.7,53.0,2.03,20,118.1,0
PUMP-02022,123,64.8,59.3,3.14,23,31.2,0
PUMP-02023,34,68.3,53.9,1.55,12,91.9,0
PUMP-02024,57,94.2,62.2,4.18,14,194.8,1
PUMP-02025,18,71.5,58.3,5.1,26,147.7,0
PUMP-02026,62,44.8,64.3,3.01,12,49.9,0
PUMP-02027,139,45.0,56.6,4.9,18,55.9,0
PUMP-02028,92,93.5,62.6,3.51,20,150.8,0
PUMP-02029,42,90.2,64.9,5.86,19,144.0,0
PUMP-02030,141,44.2,60.3,2.77,16,179.4,0
PUMP-02031,17,99.5,61.8,2.62,19,80.5,0
PUMP-02032,2,50.2,65.8,1.09,26,24.6,0
PUMP-02033,73,46.5,57.2,3.19,25,36.6,0
PUMP-02034,86,33.1,51.1,2.2,13,45.4,0
PUMP-02035,52,47.7,60.3,5.79,19,10.9,0
PUMP-02036,47,46.8,54.0,5.39,20,97.9,0
PUMP-02037,143,66.8,54.3,7.78,19,122.4,1
PUMP-02038,112,76.4,61.3,3.46,17,14.0,0
PUMP-02039,17,87.5,61.8,2.51,17,52.7,0
PUMP-02040,123,48.5,47.4,2.64,20,84.0,0
PUMP-02041,115,71.3,60.7,4.48,20,280.4,0
PUMP-02042,65,69.3,62.7,3.24,21,122.5,0
PUMP-02043,92,51.4,49.0,3.43,10,106.6,0
PUMP-02044,66,86.3,65.4,3.12,19,56.8,0
PUMP-02045,133,40.6,56.0,2.35,17,137.7,0
PUMP-02046,85,43.9,56.3,3.59,19,163.0,0
PUMP-02047,6,78.5,55.1,3.73,20,22.9,0
PUMP-02048,42,26.8,55.5,1.02,14,124.0,0
PUMP-02049,103,50.3,53.9,3.96,14,45.9,0
PUMP-02050,110,35.9,58.0,7.79,23,200.3,1
PUMP-02051,99,67.0,56.3,2.12,14,111.1,0
PUMP-02052,112,40.5,57.8,2.81,11,27.6,0
PUMP-02053,75,87.8,56.3,2.54,23,72.3,0
PUMP-02054,21,80.9,63.3,2.06,22,112.3,0
PUMP-02055,124,55.2,52.9,2.14,16,74.6,0
PUMP-02056,49,54.3,52.7,4.99,16,26.5,0
PUMP-02057,122,70.9,52.0,3.37,17,64.8,0
PUMP-02058,137,46.9,61.7,2.14,16,97.1,0
PUMP-02059,46,66.6,59.2,1.81,27,78.2,0
PUMP-02060,36,30.5,50.8,1.35,19,123.3,0
PUMP-02061,58,53.3,54.3,4.4,22,56.2,0
PUMP-02062,54,56.9,56.0,4.18,10,269.0,0
PUMP-02063,64,66.0,58.6,2.85,23,10.0,0
PUMP-02064,101,73.3,56.4,3.07,18,119.4,0
PUMP-02065,139,87.0,65.1,2.86,20,57.0,0
PUMP-02066,88,63.1,49.1,2.83,22,113.9,0
PUMP-02067,78,37.8,57.6,2.05,14,52.3,0
PUMP-02068,98,48.3,54.9,1.9,16,37.7,0
PUMP-02069,55,62.9,50.6,1.78,22,33.3,0
PUMP-02070,10,85.9,61.4,2.09,16,66.4,0
PUMP-02071,82,75.7,68.8,3.85,18,117.5,0
PUMP-02072,43,76.4,60.3,3.83,29,110.8,0
PUMP-02073,39,40.9,54.0,2.43,16,34.4,0
PUMP-02074,109,35.7,60.1,3.36,9,14.0,0
PUMP-02075,41,79.9,61.3,8.39,19,48.6,1
PUMP-02076,26,68.6,58.5,1.43,12,41.9,0
PUMP-02077,16,21.9,47.9,1.67,15,111.9,0
PUMP-02078,88,61.6,63.3,2.46,16,205.1,0
PUMP-02079,23,76.0,58.7,3.09,14,12.0,0
PUMP-02080,99,84.2,57.1,2.64,18,84.4,0
PUMP-02081,50,42.4,63.3,1.66,21,75.5,0
PUMP-02082,76,27.2,49.6,2.66,11,94.4,0
PUMP-02083,104,59.5,62.0,2.55,19,51.8,1
PUMP-02084,124,89.7,58.1,6.43,24,154.1,0
PUMP-02085,5,52.8,58.7,1.57,24,75.7,0
PUMP-02086,140,48.7,68.2,3.77,24,24.1,1
PUMP-02087,91,37.7,69.9,2.1,21,104.2,0
PUMP-02088,66,83.2,62.3,3.59,23,226.9,0
PUMP-02089,53,47.9,53.8,3.52,22,44.1,0
PUMP-02090,116,52.9,60.7,2.17,25,24.9,0
PUMP-02091,56,75.5,57.8,3.89,28,94.0,0
PUMP-02092,19,89.3,62.1,2.33,28,41.6,0
PUMP-02093,7,78.9,61.2,3.03,28,131.0,0
PUMP-02094,16,46.4,55.7,1.31,15,87.8,0
PUMP-02095,39,69.7,58.1,2.54,24,30.5,0
PUMP-02096,133,58.1,66.3,4.89,23,66.8,0
PUMP-02097,102,44.7,60.8,1.51,14,18.0,0
PUMP-02098,56,62.5,49.8,1.62,12,20.8,0
PUMP-02099,44,63.5,56.8,2.78,16,85.7,0
PUMP-02100,132,51.5,61.8,3.0,12,159.9,1
PUMP-02101,111,35.2,48.2,1.98,12,56.4,0
PUMP-02102,72,73.8,56.4,2.89,27,98.0,0
PUMP-02103,141,71.3,65.4,5.44,26,126.8,1
PUMP-02104,33,50.8,64.9,1.97,15,42.9,0
PUMP-02105,9,67.2,59.8,2.52,28,227.2,0
PUMP-02106,142,44.5,57.3,2.47,16,39.0,0
PUMP-02107,49,70.6,56.9,1.75,17,29.0,0
PUMP-02108,92,59.0,64.4,3.07,17,35.5,0
PUMP-02109,132,71.9,60.7,2.91,17,281.5,0
PUMP-02110,67,64.5,64.7,4.39,20,31.9,0
PUMP-02111,39,64.2,56.9,1.8,18,123.7,0
PUMP-02112,55,58.8,58.8,4.98,19,18.5,0
PUMP-02113,32,24.0,49.9,2.02,16,132.0,0
PUMP-02114,76,76.9,58.7,2.81,20,71.6,0
PUMP-02115,143,82.4,71.2,3.74,22,23.3,0
PUMP-02116,52,58.9,57.5,2.57,24,56.7,0
PUMP-02117,67,43.7,55.2,3.0,14,71.7,0
PUMP-02118,118,63.1,68.7,4.18,20,60.7,1
PUMP-02119,53,74.8,60.1,2.34,17,207.1,0
PUMP-02120,77,67.0,54.7,2.79,22,11.6,0
PUMP-02121,19,82.7,60.7,4.41,19,130.5,0
PUMP-02122,17,64.5,56.7,3.2,21,62.9,0
PUMP-02123,65,67.2,60.7,5.62,24,45.8,0
PUMP-02124,116,100.0,58.9,3.3,17,31.6,0
PUMP-02125,46,74.9,59.2,2.18,23,171.9,0
PUMP-02126,85,56.3,54.6,2.03,16,11.1,0
PUMP-02127,91,73.7,61.5,2.88,28,116.8,0
PUMP-02128,9,47.8,55.0,2.64,19,50.5,0
PUMP-02129,43,58.4,51.7,2.73,18,19.7,0
PUMP-02130,103,82.7,67.7,4.62,23,9.4,0
PUMP-02131,49,64.0,61.0,1.61,30,26.4,0
PUMP-02132,72,49.6,57.7,2.61,19,75.0,0
PUMP-02133,40,70.7,66.4,2.14,18,132.9,0
PUMP-02134,35,71.2,55.7,2.8,18,110.7,0
PUMP-02135,79,66.8,63.7,3.9,25,16.4,0
PUMP-02136,69,70.1,64.8,2.64,20,91.0,0
PUMP-02137,58,15.2,47.2,3.34,11,89.7,0
PUMP-02138,36,84.8,65.4,2.18,24,57.1,0
PUMP-02139,92,45.5,48.0,3.32,13,41.7,0
PUMP-02140,110,79.0,61.3,4.16,21,39.3,0
PUMP-02141,120,80.7,66.2,6.0,25,99.8,1
PUMP-02142,96,63.4,61.8,3.9,19,49.3,0
PUMP-02143,44,61.6,54.2,1.83,24,57.2,0
PUMP-02144,128,41.2,50.1,3.13,16,309.2,0
PUMP-02145,31,60.1,57.7,3.57,19,59.3,0
PUMP-02146,60,51.9,55.2,3.68,15,60.3,0
PUMP-02147,103,80.8,53.1,3.04,21,100.2,0
PUMP-02148,128,97.7,64.9,2.43,25,64.7,0
PUMP-02149,115,93.6,71.6,6.59,26,48.1,1
PUMP-02150,46,43.5,53.9,1.92,25,49.2,0
PUMP-02151,122,42.0,51.9,3.48,14,103.5,0
PUMP-02152,6,36.7,55.3,2.45,24,129.6,0
PUMP-02153,51,70.2,54.4,1.67,16,77.0,0
PUMP-02154,39,61.8,59.6,1.35,16,35.7,0
PUMP-02155,62,54.3,54.9,2.8,20,16.8,0
PUMP-02156,71,69.0,56.3,2.65,16,202.6,0
PUMP-02157,118,68.1,58.3,2.14,20,58.5,0
PUMP-02158,104,78.6,62.0,2.27,15,50.2,0
PUMP-02159,16,66.1,62.3,3.19,19,180.7,0
PUMP-02160,82,64.9,57.7,2.74,15,86.4,0
PUMP-02161,71,64.2,60.8,2.26,22,217.3,0
PUMP-02162,100,99.4,61.3,4.48,28,116.8,0
PUMP-02163,75,91.5,56.0,4.66,20,99.7,0
PUMP-02164,25,68.5,56.2,3.83,20,37.6,0
PUMP-02165,21,67.1,62.5,1.35,13,131.0,0
PUMP-02166,20,74.2,53.4,1.26,22,123.6,0
PUMP-02167,104,74.2,60.2,3.12,19,28.4,0
