age,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,workclass,income
49,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,Private,>50K
51,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,Private,>50K
43,2,Never-married,Sales,Own-child,White,Male,0,0,40,Private,<=50K
38,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Private,<=50K
23,4,Never-married,Other-service,Not-in-family,White,Male,0,0,25,Private,<=50K
34,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
33,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,Private,<=50K
31,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,Private,<=50K
64,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,Private,<=50K
26,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,Local-gov,<=50K
55,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,<=50K
61,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,Local-gov,<=50K
37,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Private,>50K
78,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,Local-gov,<=50K
27,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,Federal-gov,<=50K
49,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,42,Private,<=50K
55,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,State-gov,>50K
42,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,Private,<=50K
61,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
64,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,5,Self-emp-not-inc,<=50K
46,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Local-gov,<=50K
24,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Private,<=50K
27,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,70,Private,<=50K
47,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55,Private,>50K
18,10,Divorced,Other-service,Own-child,White,Male,0,0,15,Private,<=50K
48,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Private,<=50K
50,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,Self-emp-not-inc,<=50K
40,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,State-gov,<=50K
56,6,Divorced,Sales,Own-child,White,Male,0,0,40,Self-emp-not-inc,<=50K
34,9,Never-married,Adm-clerical,Not-in-family,White,Female,4865,0,40,Private,<=50K
56,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Federal-gov,<=50K
18,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Private,<=50K
21,10,Never-married,Other-service,Own-child,White,Female,0,0,25,Private,<=50K
40,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,Private,<=50K
27,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,50,Local-gov,<=50K
52,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,45,Self-emp-not-inc,>50K
46,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,Private,<=50K
23,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
50,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Private,>50K
19,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,50,Private,<=50K
20,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Private,<=50K
39,10,Divorced,Exec-managerial,Not-in-family,White,Female,8614,0,40,Private,>50K
24,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,Private,<=50K
72,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
42,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,State-gov,>50K
51,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,Private,<=50K
39,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Private,>50K
40,10,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,2977,0,35,Local-gov,<=50K
34,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Private,>50K
19,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Private,<=50K
26,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Private,<=50K
45,13,Divorced,Prof-specialty,Unmarried,White,Female,4934,0,50,Local-gov,>50K
28,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,>50K
30,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Federal-gov,>50K
32,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
19,10,Never-married,Other-service,Own-child,White,Female,0,0,25,Private,<=50K
21,9,Never-married,Other-service,Own-child,White,Male,0,0,35,Private,<=50K
54,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,20,Private,<=50K
62,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,Private,>50K
25,10,Never-married,Other-service,Not-in-family,White,Male,2597,0,48,Private,<=50K
49,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,32,Self-emp-inc,<=50K
32,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,>50K
37,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Local-gov,>50K
58,9,Divorced,Sales,Other-relative,White,Female,0,0,40,Private,<=50K
37,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,45,Private,>50K
41,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Private,<=50K
38,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,Private,>50K
47,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,State-gov,<=50K
42,9,Divorced,Other-service,Unmarried,Black,Male,0,0,35,Private,<=50K
30,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,State-gov,<=50K
43,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,Private,>50K
34,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Private,<=50K
57,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,10,Private,<=50K
46,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,<=50K
32,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,Private,<=50K
20,5,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,11,Private,<=50K
47,11,Divorced,Sales,Not-in-family,White,Male,0,0,50,Private,<=50K
53,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,Self-emp-not-inc,>50K
43,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,Private,>50K
80,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,Self-emp-not-inc,<=50K
24,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Private,<=50K
43,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,Local-gov,>50K
22,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Private,<=50K
40,10,Separated,Exec-managerial,Not-in-family,Black,Male,0,0,40,Private,<=50K
48,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Private,>50K
51,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Private,>50K
24,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Federal-gov,<=50K
19,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Private,<=50K
34,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,Private,<=50K
24,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Private,<=50K
41,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Private,>50K
24,9,Divorced,Sales,Not-in-family,White,Female,0,0,38,Private,<=50K
22,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40,Local-gov,<=50K
32,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Federal-gov,<=50K
41,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,Private,<=50K
20,10,Never-married,Other-service,Own-child,White,Male,0,0,35,Private,<=50K
31,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,Private,<=50K
55,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,Private,>50K
26,13,Never-married,Sales,Own-child,White,Male,0,0,40,Private,<=50K
27,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,Self-emp-not-inc,<=50K
35,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
40,9,Divorced,Other-service,Not-in-family,White,Male,0,0,60,Private,<=50K
59,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,34,Private,<=50K
61,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Private,>50K
31,9,Never-married,Sales,Own-child,Black,Female,0,0,40,Private,<=50K
43,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,60,Federal-gov,>50K
61,3,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,2339,40,Private,<=50K
54,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,30,Private,<=50K
30,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Private,<=50K
20,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,Private,<=50K
27,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,State-gov,<=50K
44,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,Self-emp-inc,<=50K
64,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
55,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
34,9,Divorced,Craft-repair,Not-in-family,White,Male,6849,0,55,Private,<=50K
61,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,Private,<=50K
34,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Private,<=50K
47,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,Self-emp-inc,>50K
26,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,Private,<=50K
35,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,Private,<=50K
36,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Private,<=50K
47,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Private,>50K
17,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,Private,<=50K
35,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Private,<=50K
33,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,Private,<=50K
25,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Private,<=50K
18,6,Never-married,Sales,Own-child,White,Male,0,0,10,Private,<=50K
47,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0,38,State-gov,<=50K
44,9,Widowed,Other-service,Unmarried,Black,Female,0,0,30,Private,<=50K
41,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,Private,<=50K
30,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
53,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Self-emp-not-inc,<=50K
53,9,Widowed,Other-service,Unmarried,Black,Female,0,0,20,Private,<=50K
40,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,Private,<=50K
24,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,2205,24,Private,<=50K
27,13,Never-married,Sales,Own-child,White,Male,0,0,40,Private,<=50K
50,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,Private,<=50K
36,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Private,<=50K
41,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,>50K
41,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
31,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Private,<=50K
32,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Federal-gov,<=50K
22,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,Private,<=50K
22,6,Divorced,Craft-repair,Own-child,White,Male,0,0,40,Private,<=50K
18,8,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,Local-gov,<=50K
39,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,30,Private,<=50K
38,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,Private,<=50K
35,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,State-gov,<=50K
23,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Private,<=50K
54,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Self-emp-not-inc,>50K
36,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,Private,>50K
63,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Local-gov,<=50K
39,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,Private,<=50K
57,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Self-emp-not-inc,>50K
58,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,Self-emp-inc,>50K
29,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Private,<=50K
17,7,Never-married,Sales,Own-child,White,Female,0,0,20,Private,<=50K
40,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Private,<=50K
69,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,Self-emp-not-inc,<=50K
28,6,Divorced,Sales,Not-in-family,White,Female,0,0,40,Private,<=50K
38,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
44,15,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,40,Private,>50K
45,15,Divorced,Prof-specialty,Unmarried,Black,Female,0,1726,40,Local-gov,<=50K
33,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,State-gov,<=50K
41,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1485,40,Local-gov,>50K
37,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,60,Self-emp-inc,>50K
50,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Private,>50K
48,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Private,<=50K
36,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Private,>50K
21,10,Never-married,Other-service,Own-child,White,Female,0,0,37,Private,<=50K
37,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Private,<=50K
20,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,State-gov,<=50K
54,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,Self-emp-not-inc,<=50K
28,9,Separated,Sales,Other-relative,White,Female,0,0,40,Private,<=50K
27,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Private,<=50K
33,11,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Private,<=50K
40,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2444,45,Self-emp-not-inc,>50K
47,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,>50K
44,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Private,<=50K
25,8,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,43,Private,<=50K
35,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Private,<=50K
29,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,Private,<=50K
30,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,Private,<=50K
30,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Private,<=50K
56,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,Self-emp-not-inc,<=50K
25,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,Self-emp-not-inc,<=50K
28,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Private,<=50K
43,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
47,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,Local-gov,>50K
46,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
41,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,State-gov,<=50K
38,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,33,Federal-gov,>50K
29,9,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,Private,<=50K
25,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Private,<=50K
56,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Private,<=50K
31,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Private,<=50K
22,7,Never-married,Other-service,Other-relative,White,Male,0,0,40,Private,<=50K
31,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Private,<=50K
28,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Private,<=50K
53,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Private,<=50K
45,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,Private,>50K
71,1,Widowed,Craft-repair,Unmarried,Black,Male,0,0,10,Private,<=50K
39,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,Private,>50K
19,9,Married-AF-spouse,Sales,Wife,White,Female,0,0,40,Federal-gov,<=50K
34,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Local-gov,<=50K
36,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Private,<=50K
40,9,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,40,Private,<=50K
90,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
56,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,Private,<=50K
21,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Private,<=50K
48,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Private,>50K
45,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,27,Private,<=50K
46,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Private,>50K
64,6,Separated,Other-service,Not-in-family,White,Female,0,0,35,Private,<=50K
29,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Local-gov,<=50K
22,9,Divorced,Tech-support,Unmarried,White,Female,0,0,30,Private,<=50K
47,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Private,>50K
67,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,75,Self-emp-inc,>50K
43,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Private,<=50K
42,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Private,<=50K
31,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,50,Private,<=50K
53,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,Private,<=50K
81,5,Widowed,Priv-house-serv,Not-in-family,Black,Female,2062,0,5,Private,<=50K
33,9,Divorced,Adm-clerical,Own-child,White,Female,0,1138,40,Local-gov,<=50K
17,8,Never-married,Other-service,Own-child,White,Female,0,0,8,Private,<=50K
28,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,Private,<=50K
24,10,Never-married,Sales,Own-child,White,Female,0,0,40,Private,<=50K
40,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,Private,<=50K
30,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Local-gov,<=50K
24,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Private,<=50K
26,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,Private,<=50K
38,10,Divorced,Sales,Unmarried,White,Female,0,0,38,Private,<=50K
30,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Private,>50K
33,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Private,<=50K
40,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Private,>50K
63,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,98,Self-emp-not-inc,<=50K
23,4,Never-married,Craft-repair,Other-relative,White,Male,0,0,36,Private,<=50K
56,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,40,Private,<=50K
42,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Self-emp-not-inc,<=50K
40,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Private,<=50K
49,12,Married-civ-spouse,Sales,Wife,White,Female,0,1902,40,Private,>50K
52,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,35,Private,<=50K
28,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Private,<=50K
35,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,Private,<=50K
43,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,Self-emp-not-inc,<=50K
29,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,Self-emp-not-inc,>50K
23,13,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,Private,<=50K
50,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,48,Local-gov,<=50K
34,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,Private,<=50K
19,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Private,<=50K
47,7,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,Private,<=50K
37,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Self-emp-not-inc,<=50K
25,9,Never-married,Sales,Unmarried,Black,Female,0,0,35,Private,<=50K
75,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,Private,>50K
24,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Private,<=50K
28,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,20,State-gov,<=50K
