reading_id,recorded_at,station,direction,bicycles
8185,2026-02-12T15:00,Riverside,inbound,61
8186,2026-02-12T15:00,Riverside,outbound,52
8187,2026-02-12T15:00,Market Gate,inbound,55
8188,2026-02-12T15:00,Market Gate,outbound,43
8189,2026-02-12T15:00,University,inbound,54
8190,2026-02-12T15:00,University,outbound,57
8191,2026-02-12T15:00,North Bridge,inbound,44
8192,2026-02-12T15:00,North Bridge,outbound,39
8193,2026-02-12T16:00,Riverside,inbound,87
8194,2026-02-12T16:00,Riverside,outbound,70
8195,2026-02-12T16:00,Market Gate,inbound,59
8196,2026-02-12T16:00,Market Gate,outbound,67
8197,2026-02-12T16:00,University,inbound,68
8198,2026-02-12T16:00,University,outbound,65
8199,2026-02-12T16:00,North Bridge,inbound,44
8200,2026-02-12T16:00,North Bridge,outbound,44
8201,2026-02-12T17:00,Riverside,inbound,88
8202,2026-02-12T17:00,Riverside,outbound,79
8203,2026-02-12T17:00,Market Gate,inbound,64
8204,2026-02-12T17:00,Market Gate,outbound,56
8205,2026-02-12T17:00,University,inbound,75
8206,2026-02-12T17:00,University,outbound,74
8207,2026-02-12T17:00,North Bridge,inbound,50
8208,2026-02-12T17:00,North Bridge,outbound,55
8209,2026-02-12T18:00,Riverside,inbound,74
8210,2026-02-12T18:00,Riverside,outbound,82
8211,2026-02-12T18:00,Market Gate,inbound,59
8212,2026-02-12T18:00,Market Gate,outbound,65
8213,2026-02-12T18:00,University,inbound,65
8214,2026-02-12T18:00,University,outbound,79
8215,2026-02-12T18:00,North Bridge,inbound,53
8216,2026-02-12T18:00,North Bridge,outbound,47
8217,2026-02-12T19:00,Riverside,inbound,64
8218,2026-02-12T19:00,Riverside,outbound,59
8219,2026-02-12T19:00,Market Gate,inbound,51
8220,2026-02-12T19:00,Market Gate,outbound,42
8221,2026-02-12T19:00,University,inbound,51
8222,2026-02-12T19:00,University,outbound,51
8223,2026-02-12T19:00,North Bridge,inbound,42
8224,2026-02-12T19:00,North Bridge,outbound,37
8225,2026-02-12T20:00,Riverside,inbound,45
8226,2026-02-12T20:00,Riverside,outbound,41
8227,2026-02-12T20:00,Market Gate,inbound,39
8228,2026-02-12T20:00,Market Gate,outbound,28
8229,2026-02-12T20:00,University,inbound,32
8230,2026-02-12T20:00,University,outbound,31
8231,2026-02-12T20:00,North Bridge,inbound,27
8232,2026-02-12T20:00,North Bridge,outbound,33
8233,2026-02-12T21:00,Riverside,inbound,37
8234,2026-02-12T21:00,Riverside,outbound,36
8235,2026-02-12T21:00,Market Gate,inbound,30
8236,2026-02-12T21:00,Market Gate,outbound,28
8237,2026-02-12T21:00,University,inbound,24
8238,2026-02-12T21:00,University,outbound,18
8239,2026-02-12T21:00,North Bridge,inbound,22
8240,2026-02-12T21:00,North Bridge,outbound,20
8241,2026-02-12T22:00,Riverside,inbound,33
8242,2026-02-12T22:00,Riverside,outbound,23
8243,2026-02-12T22:00,Market Gate,inbound,22
8244,2026-02-12T22:00,Market Gate,outbound,25
8245,2026-02-12T22:00,University,inbound,30
8246,2026-02-12T22:00,University,outbound,26
8247,2026-02-12T22:00,North Bridge,inbound,22
8248,2026-02-12T22:00,North Bridge,outbound,23
8249,2026-02-12T23:00,Riverside,inbound,27
8250,2026-02-12T23:00,Riverside,outbound,28
8251,2026-02-12T23:00,Market Gate,inbound,18
8252,2026-02-12T23:00,Market Gate,outbound,23
8253,2026-02-12T23:00,University,inbound,29
8254,2026-02-12T23:00,University,outbound,17
8255,2026-02-12T23:00,North Bridge,inbound,24
8256,2026-02-12T23:00,North Bridge,outbound,24
8257,2026-02-13T00:00,Riverside,inbound,22
8258,2026-02-13T00:00,Riverside,outbound,25
8259,2026-02-13T00:00,Market Gate,inbound,30
8260,2026-02-13T00:00,Market Gate,outbound,20
8261,2026-02-13T00:00,University,inbound,23
8262,2026-02-13T00:00,University,outbound,19
8263,2026-02-13T00:00,North Bridge,inbound,22
8264,2026-02-13T00:00,North Bridge,outbound,25
8265,2026-02-13T01:00,Riverside,inbound,24
8266,2026-02-13T01:00,Riverside,outbound,13
8267,2026-02-13T01:00,Market Gate,inbound,22
8268,2026-02-13T01:00,Market Gate,outbound,21
8269,2026-02-13T01:00,University,inbound,34
8270,2026-02-13T01:00,University,outbound,25
8271,2026-02-13T01:00,North Bridge,inbound,24
8272,2026-02-13T01:00,North Bridge,outbound,21
8273,2026-02-13T02:00,Riverside,inbound,29
8274,2026-02-13T02:00,Riverside,outbound,31
8275,2026-02-13T02:00,Market Gate,inbound,15
8276,2026-02-13T02:00,Market Gate,outbound,24
8277,2026-02-13T02:00,University,inbound,28
8278,2026-02-13T02:00,University,outbound,18
8279,2026-02-13T02:00,North Bridge,inbound,11
8280,2026-02-13T02:00,North Bridge,outbound,11
8281,2026-02-13T03:00,Riverside,inbound,32
8282,2026-02-13T03:00,Riverside,outbound,33
8283,2026-02-13T03:00,Market Gate,inbound,18
8284,2026-02-13T03:00,Market Gate,outbound,28
8285,2026-02-13T03:00,University,inbound,21
8286,2026-02-13T03:00,University,outbound,23
8287,2026-02-13T03:00,North Bridge,inbound,13
8288,2026-02-13T03:00,North Bridge,outbound,15
8289,2026-02-13T04:00,Riverside,inbound,23
8290,2026-02-13T04:00,Riverside,outbound,28
8291,2026-02-13T04:00,Market Gate,inbound,35
8292,2026-02-13T04:00,Market Gate,outbound,25
8293,2026-02-13T04:00,University,inbound,32
8294,2026-02-13T04:00,University,outbound,23
8295,2026-02-13T04:00,North Bridge,inbound,16
8296,2026-02-13T04:00,North Bridge,outbound,22
8297,2026-02-13T05:00,Riverside,inbound,42
8298,2026-02-13T05:00,Riverside,outbound,31
8299,2026-02-13T05:00,Market Gate,inbound,28
8300,2026-02-13T05:00,Market Gate,outbound,28
8301,2026-02-13T05:00,University,inbound,31
8302,2026-02-13T05:00,University,outbound,34
8303,2026-02-13T05:00,North Bridge,inbound,22
8304,2026-02-13T05:00,North Bridge,outbound,37
8305,2026-02-13T06:00,Riverside,inbound,60
8306,2026-02-13T06:00,Riverside,outbound,59
8307,2026-02-13T06:00,Market Gate,inbound,47
8308,2026-02-13T06:00,Market Gate,outbound,50
8309,2026-02-13T06:00,University,inbound,50
8310,2026-02-13T06:00,University,outbound,48
8311,2026-02-13T06:00,North Bridge,inbound,38
8312,2026-02-13T06:00,North Bridge,outbound,36
8313,2026-02-13T07:00,Riverside,inbound,88
8314,2026-02-13T07:00,Riverside,outbound,77
8315,2026-02-13T07:00,Market Gate,inbound,69
8316,2026-02-13T07:00,Market Gate,outbound,51
8317,2026-02-13T07:00,University,inbound,74
8318,2026-02-13T07:00,University,outbound,71
8319,2026-02-13T07:00,North Bridge,inbound,57
8320,2026-02-13T07:00,North Bridge,outbound,61
8321,2026-02-13T08:00,Riverside,inbound,100
8322,2026-02-13T08:00,Riverside,outbound,99
8323,2026-02-13T08:00,Market Gate,inbound,83
8324,2026-02-13T08:00,Market Gate,outbound,69
8325,2026-02-13T08:00,University,inbound,90
8326,2026-02-13T08:00,University,outbound,86
8327,2026-02-13T08:00,North Bridge,inbound,72
8328,2026-02-13T08:00,North Bridge,outbound,70
8329,2026-02-13T09:00,Riverside,inbound,82
8330,2026-02-13T09:00,Riverside,outbound,88
8331,2026-02-13T09:00,Market Gate,inbound,65
8332,2026-02-13T09:00,Market Gate,outbound,64
8333,2026-02-13T09:00,University,inbound,82
8334,2026-02-13T09:00,University,outbound,77
8335,2026-02-13T09:00,North Bridge,inbound,59
8336,2026-02-13T09:00,North Bridge,outbound,56
8337,2026-02-13T10:00,Riverside,inbound,62
8338,2026-02-13T10:00,Riverside,outbound,50
8339,2026-02-13T10:00,Market Gate,inbound,54
8340,2026-02-13T10:00,Market Gate,outbound,43
8341,2026-02-13T10:00,University,inbound,60
8342,2026-02-13T10:00,University,outbound,44
8343,2026-02-13T10:00,North Bridge,inbound,32
8344,2026-02-13T10:00,North Bridge,outbound,31
8345,2026-02-13T11:00,Riverside,inbound,44
8346,2026-02-13T11:00,Riverside,outbound,35
8347,2026-02-13T11:00,Market Gate,inbound,27
8348,2026-02-13T11:00,Market Gate,outbound,27
8349,2026-02-13T11:00,University,inbound,36
8350,2026-02-13T11:00,University,outbound,39
8351,2026-02-13T11:00,North Bridge,inbound,29
8352,2026-02-13T11:00,North Bridge,outbound,25
8353,2026-02-13T12:00,Riverside,inbound,31
8354,2026-02-13T12:00,Riverside,outbound,43
8355,2026-02-13T12:00,Market Gate,inbound,20
8356,2026-02-13T12:00,Market Gate,outbound,26
8357,2026-02-13T12:00,University,inbound,34
8358,2026-02-13T12:00,University,outbound,33
8359,2026-02-13T12:00,North Bridge,inbound,20
8360,2026-02-13T12:00,North Bridge,outbound,23
8361,2026-02-13T13:00,Riverside,inbound,37
8362,2026-02-13T13:00,Riverside,outbound,23
8363,2026-02-13T13:00,Market Gate,inbound,27
8364,2026-02-13T13:00,Market Gate,outbound,28
8365,2026-02-13T13:00,University,inbound,22
8366,2026-02-13T13:00,University,outbound,24
8367,2026-02-13T13:00,North Bridge,inbound,11
8368,2026-02-13T13:00,North Bridge,outbound,12
8369,2026-02-13T14:00,Riverside,inbound,44
8370,2026-02-13T14:00,Riverside,outbound,42
8371,2026-02-13T14:00,Market Gate,inbound,30
8372,2026-02-13T14:00,Market Gate,outbound,30
8373,2026-02-13T14:00,University,inbound,39
8374,2026-02-13T14:00,University,outbound,34
8375,2026-02-13T14:00,North Bridge,inbound,28
8376,2026-02-13T14:00,North Bridge,outbound,31
8377,2026-02-13T15:00,Riverside,inbound,58
8378,2026-02-13T15:00,Riverside,outbound,55
8379,2026-02-13T15:00,Market Gate,inbound,44
8380,2026-02-13T15:00,Market Gate,outbound,50
8381,2026-02-13T15:00,University,inbound,52
8382,2026-02-13T15:00,University,outbound,34
8383,2026-02-13T15:00,North Bridge,inbound,49
8384,2026-02-13T15:00,North Bridge,outbound,32
8385,2026-02-13T16:00,Riverside,inbound,92
8386,2026-02-13T16:00,Riverside,outbound,71
8387,2026-02-13T16:00,Market Gate,inbound,69
8388,2026-02-13T16:00,Market Gate,outbound,47
8389,2026-02-13T16:00,University,inbound,78
8390,2026-02-13T16:00,University,outbound,66
8391,2026-02-13T16:00,North Bridge,inbound,64
8392,2026-02-13T16:00,North Bridge,outbound,56
8393,2026-02-13T17:00,Riverside,inbound,91
8394,2026-02-13T17:00,Riverside,outbound,87
8395,2026-02-13T17:00,Market Gate,inbound,75
8396,2026-02-13T17:00,Market Gate,outbound,67
8397,2026-02-13T17:00,University,inbound,74
8398,2026-02-13T17:00,University,outbound,70
8399,2026-02-13T17:00,North Bridge,inbound,58
8400,2026-02-13T17:00,North Bridge,outbound,59
8401,2026-02-13T18:00,Riverside,inbound,79
8402,2026-02-13T18:00,Riverside,outbound,77
8403,2026-02-13T18:00,Market Gate,inbound,54
8404,2026-02-13T18:00,Market Gate,outbound,62
8405,2026-02-13T18:00,University,inbound,64
8406,2026-02-13T18:00,University,outbound,68
8407,2026-02-13T18:00,North Bridge,inbound,58
8408,2026-02-13T18:00,North Bridge,outbound,39
8409,2026-02-13T19:00,Riverside,inbound,69
8410,2026-02-13T19:00,Riverside,outbound,57
8411,2026-02-13T19:00,Market Gate,inbound,47
8412,2026-02-13T19:00,Market Gate,outbound,39
8413,2026-02-13T19:00,University,inbound,43
8414,2026-02-13T19:00,University,outbound,60
8415,2026-02-13T19:00,North Bridge,inbound,32
8416,2026-02-13T19:00,North Bridge,outbound,27
8417,2026-02-13T20:00,Riverside,inbound,56
8418,2026-02-13T20:00,Riverside,outbound,36
8419,2026-02-13T20:00,Market Gate,inbound,37
8420,2026-02-13T20:00,Market Gate,outbound,21
8421,2026-02-13T20:00,University,inbound,37
8422,2026-02-13T20:00,University,outbound,33
8423,2026-02-13T20:00,North Bridge,inbound,30
8424,2026-02-13T20:00,North Bridge,outbound,30
8425,2026-02-13T21:00,Riverside,inbound,27
8426,2026-02-13T21:00,Riverside,outbound,26
8427,2026-02-13T21:00,Market Gate,inbound,27
8428,2026-02-13T21:00,Market Gate,outbound,19
8429,2026-02-13T21:00,University,inbound,38
8430,2026-02-13T21:00,University,outbound,29
8431,2026-02-13T21:00,North Bridge,inbound,27
8432,2026-02-13T21:00,North Bridge,outbound,22
8433,2026-02-13T22:00,Riverside,inbound,35
8434,2026-02-13T22:00,Riverside,outbound,29
8435,2026-02-13T22:00,Market Gate,inbound,21
8436,2026-02-13T22:00,Market Gate,outbound,17
8437,2026-02-13T22:00,University,inbound,29
8438,2026-02-13T22:00,University,outbound,24
8439,2026-02-13T22:00,North Bridge,inbound,16
8440,2026-02-13T22:00,North Bridge,outbound,15
8441,2026-02-13T23:00,Riverside,inbound,27
8442,2026-02-13T23:00,Riverside,outbound,34
8443,2026-02-13T23:00,Market Gate,inbound,24
8444,2026-02-13T23:00,Market Gate,outbound,29
8445,2026-02-13T23:00,University,inbound,33
8446,2026-02-13T23:00,University,outbound,17
8447,2026-02-13T23:00,North Bridge,inbound,13
8448,2026-02-13T23:00,North Bridge,outbound,13
8449,2026-02-14T00:00,Riverside,inbound,15
8450,2026-02-14T00:00,Riverside,outbound,24
8451,2026-02-14T00:00,Market Gate,inbound,18
8452,2026-02-14T00:00,Market Gate,outbound,22
8453,2026-02-14T00:00,University,inbound,16
8454,2026-02-14T00:00,University,outbound,14
8455,2026-02-14T00:00,North Bridge,inbound,18
8456,2026-02-14T00:00,North Bridge,outbound,10
8457,2026-02-14T01:00,Riverside,inbound,31
8458,2026-02-14T01:00,Riverside,outbound,16
8459,2026-02-14T01:00,Market Gate,inbound,16
8460,2026-02-14T01:00,Market Gate,outbound,10
8461,2026-02-14T01:00,University,inbound,21
8462,2026-02-14T01:00,University,outbound,27
8463,2026-02-14T01:00,North Bridge,inbound,14
8464,2026-02-14T01:00,North Bridge,outbound,6
8465,2026-02-14T02:00,Riverside,inbound,24
8466,2026-02-14T02:00,Riverside,outbound,19
8467,2026-02-14T02:00,Market Gate,inbound,21
8468,2026-02-14T02:00,Market Gate,outbound,14
8469,2026-02-14T02:00,University,inbound,11
8470,2026-02-14T02:00,University,outbound,16
8471,2026-02-14T02:00,North Bridge,inbound,12
8472,2026-02-14T02:00,North Bridge,outbound,11
8473,2026-02-14T03:00,Riverside,inbound,13
8474,2026-02-14T03:00,Riverside,outbound,19
8475,2026-02-14T03:00,Market Gate,inbound,15
8476,2026-02-14T03:00,Market Gate,outbound,20
8477,2026-02-14T03:00,University,inbound,15
8478,2026-02-14T03:00,University,outbound,18
8479,2026-02-14T03:00,North Bridge,inbound,15
8480,2026-02-14T03:00,North Bridge,outbound,15
8481,2026-02-14T04:00,Riverside,inbound,18
8482,2026-02-14T04:00,Riverside,outbound,19
8483,2026-02-14T04:00,Market Gate,inbound,16
8484,2026-02-14T04:00,Market Gate,outbound,24
8485,2026-02-14T04:00,University,inbound,17
8486,2026-02-14T04:00,University,outbound,17
8487,2026-02-14T04:00,North Bridge,inbound,24
8488,2026-02-14T04:00,North Bridge,outbound,10
8489,2026-02-14T05:00,Riverside,inbound,30
8490,2026-02-14T05:00,Riverside,outbound,32
8491,2026-02-14T05:00,Market Gate,inbound,15
8492,2026-02-14T05:00,Market Gate,outbound,19
8493,2026-02-14T05:00,University,inbound,33
8494,2026-02-14T05:00,University,outbound,17
8495,2026-02-14T05:00,North Bridge,inbound,13
8496,2026-02-14T05:00,North Bridge,outbound,11
8497,2026-02-14T06:00,Riverside,inbound,49
8498,2026-02-14T06:00,Riverside,outbound,29
8499,2026-02-14T06:00,Market Gate,inbound,33
8500,2026-02-14T06:00,Market Gate,outbound,31
8501,2026-02-14T06:00,University,inbound,47
8502,2026-02-14T06:00,University,outbound,32
8503,2026-02-14T06:00,North Bridge,inbound,34
8504,2026-02-14T06:00,North Bridge,outbound,24
8505,2026-02-14T07:00,Riverside,inbound,62
8506,2026-02-14T07:00,Riverside,outbound,62
8507,2026-02-14T07:00,Market Gate,inbound,41
8508,2026-02-14T07:00,Market Gate,outbound,49
8509,2026-02-14T07:00,University,inbound,66
8510,2026-02-14T07:00,University,outbound,55
8511,2026-02-14T07:00,North Bridge,inbound,34
8512,2026-02-14T07:00,North Bridge,outbound,35
8513,2026-02-14T08:00,Riverside,inbound,73
8514,2026-02-14T08:00,Riverside,outbound,75
8515,2026-02-14T08:00,Market Gate,inbound,55
8516,2026-02-14T08:00,Market Gate,outbound,55
8517,2026-02-14T08:00,University,inbound,65
8518,2026-02-14T08:00,University,outbound,63
8519,2026-02-14T08:00,North Bridge,inbound,51
8520,2026-02-14T08:00,North Bridge,outbound,44
8521,2026-02-14T09:00,Riverside,inbound,65
8522,2026-02-14T09:00,Riverside,outbound,54
8523,2026-02-14T09:00,Market Gate,inbound,41
8524,2026-02-14T09:00,Market Gate,outbound,32
8525,2026-02-14T09:00,University,inbound,62
8526,2026-02-14T09:00,University,outbound,57
8527,2026-02-14T09:00,North Bridge,inbound,49
8528,2026-02-14T09:00,North Bridge,outbound,41
8529,2026-02-14T10:00,Riverside,inbound,48
8530,2026-02-14T10:00,Riverside,outbound,43
8531,2026-02-14T10:00,Market Gate,inbound,26
8532,2026-02-14T10:00,Market Gate,outbound,40
8533,2026-02-14T10:00,University,inbound,49
8534,2026-02-14T10:00,University,outbound,35
8535,2026-02-14T10:00,North Bridge,inbound,34
8536,2026-02-14T10:00,North Bridge,outbound,41
8537,2026-02-14T11:00,Riverside,inbound,26
8538,2026-02-14T11:00,Riverside,outbound,37
8539,2026-02-14T11:00,Market Gate,inbound,27
8540,2026-02-14T11:00,Market Gate,outbound,20
8541,2026-02-14T11:00,University,inbound,29
8542,2026-02-14T11:00,University,outbound,28
8543,2026-02-14T11:00,North Bridge,inbound,21
8544,2026-02-14T11:00,North Bridge,outbound,19
8545,2026-02-14T12:00,Riverside,inbound,23
8546,2026-02-14T12:00,Riverside,outbound,21
8547,2026-02-14T12:00,Market Gate,inbound,18
8548,2026-02-14T12:00,Market Gate,outbound,22
8549,2026-02-14T12:00,University,inbound,19
8550,2026-02-14T12:00,University,outbound,26
8551,2026-02-14T12:00,North Bridge,inbound,13
8552,2026-02-14T12:00,North Bridge,outbound,24
8553,2026-02-14T13:00,Riverside,inbound,28
8554,2026-02-14T13:00,Riverside,outbound,21
8555,2026-02-14T13:00,Market Gate,inbound,5
8556,2026-02-14T13:00,Market Gate,outbound,20
8557,2026-02-14T13:00,University,inbound,17
8558,2026-02-14T13:00,University,outbound,14
8559,2026-02-14T13:00,North Bridge,inbound,19
8560,2026-02-14T13:00,North Bridge,outbound,18
8561,2026-02-14T14:00,Riverside,inbound,37
8562,2026-02-14T14:00,Riverside,outbound,25
8563,2026-02-14T14:00,Market Gate,inbound,30
8564,2026-02-14T14:00,Market Gate,outbound,27
8565,2026-02-14T14:00,University,inbound,15
8566,2026-02-14T14:00,University,outbound,26
8567,2026-02-14T14:00,North Bridge,inbound,26
8568,2026-02-14T14:00,North Bridge,outbound,16
8569,2026-02-14T15:00,Riverside,inbound,43
8570,2026-02-14T15:00,Riverside,outbound,52
8571,2026-02-14T15:00,Market Gate,inbound,40
8572,2026-02-14T15:00,Market Gate,outbound,27
8573,2026-02-14T15:00,University,inbound,49
8574,2026-02-14T15:00,University,outbound,31
8575,2026-02-14T15:00,North Bridge,inbound,32
8576,2026-02-14T15:00,North Bridge,outbound,25
8577,2026-02-14T16:00,Riverside,inbound,61
8578,2026-02-14T16:00,Riverside,outbound,43
8579,2026-02-14T16:00,Market Gate,inbound,56
8580,2026-02-14T16:00,Market Gate,outbound,40
8581,2026-02-14T16:00,University,inbound,47
8582,2026-02-14T16:00,University,outbound,60
8583,2026-02-14T16:00,North Bridge,inbound,37
8584,2026-02-14T16:00,North Bridge,outbound,26
8585,2026-02-14T17:00,Riverside,inbound,66
8586,2026-02-14T17:00,Riverside,outbound,62
8587,2026-02-14T17:00,Market Gate,inbound,53
8588,2026-02-14T17:00,Market Gate,outbound,41
8589,2026-02-14T17:00,University,inbound,50
8590,2026-02-14T17:00,University,outbound,49
8591,2026-02-14T17:00,North Bridge,inbound,36
8592,2026-02-14T17:00,North Bridge,outbound,40
8593,2026-02-14T18:00,Riverside,inbound,52
8594,2026-02-14T18:00,Riverside,outbound,53
8595,2026-02-14T18:00,Market Gate,inbound,44
8596,2026-02-14T18:00,Market Gate,outbound,33
8597,2026-02-14T18:00,University,inbound,49
8598,2026-02-14T18:00,University,outbound,47
8599,2026-02-14T18:00,North Bridge,inbound,37
