reading_id,vibration_rms_mm_s,motor_temp_c,load_pct,current_variation_a,acoustic_kurtosis,days_since_service,recent_auto_stops,ambient_temp_c,urgent_inspection
EQ-01462,3.59,48.3,97.2,0.55,4.09,127,0,18.6,0
EQ-01463,2.15,63.7,83.1,0.42,2.59,307,0,30.8,0
EQ-01464,4.95,75.6,83.3,1.29,2.56,514,1,24.5,1
EQ-01465,3.86,73.9,58.7,1.67,2.09,190,0,23.6,0
EQ-01466,3.24,80.6,55.2,0.82,1.18,219,2,32.7,0
EQ-01467,2.05,66.0,33.9,0.19,7.45,241,0,21.0,0
EQ-01468,2.18,67.1,32.2,1.26,3.5,446,1,22.6,0
EQ-01469,0.91,75.3,73.7,0.07,1.96,211,0,23.6,0
EQ-01470,4.54,77.1,56.7,1.31,7.44,209,0,32.3,0
EQ-01471,3.54,64.0,25.3,1.5,2.77,118,0,32.8,0
EQ-01472,3.7,78.2,57.8,2.23,4.63,449,0,20.0,0
EQ-01473,1.52,75.0,57.8,1.14,3.31,40,0,23.9,0
EQ-01474,0.84,45.1,49.5,0.48,3.09,187,1,33.9,0
EQ-01475,3.67,67.5,50.3,1.1,6.55,342,0,24.5,0
EQ-01476,5.9,72.5,83.3,2.35,3.2,370,1,23.2,1
EQ-01477,1.33,53.1,77.4,1.2,2.63,519,1,28.5,0
EQ-01478,2.68,69.5,70.6,0.97,2.52,531,0,25.2,0
EQ-01479,4.45,76.4,38.0,2.31,2.67,185,0,18.0,0
EQ-01480,1.41,61.0,69.5,1.06,2.16,152,3,27.8,0
EQ-01481,3.5,40.9,46.4,1.64,2.83,45,0,27.2,0
EQ-01482,3.81,63.5,37.4,0.77,3.25,16,1,18.6,0
EQ-01483,0.61,66.1,98.1,1.95,3.48,157,1,21.9,0
EQ-01484,0.53,55.1,55.3,0.72,2.09,197,3,19.0,0
EQ-01485,2.95,72.6,66.8,1.63,2.37,65,1,23.8,0
EQ-01486,3.04,64.0,65.2,1.65,2.75,151,1,20.0,0
EQ-01487,7.02,70.4,69.0,0.52,3.4,117,0,28.6,0
EQ-01488,1.67,64.4,28.9,2.99,4.23,11,0,22.8,0
EQ-01489,4.28,71.4,54.5,1.21,3.07,337,0,22.7,0
EQ-01490,0.94,72.9,92.2,1.2,4.36,453,1,16.8,0
EQ-01491,1.46,58.3,42.9,0.42,3.41,87,1,21.7,0
EQ-01492,2.31,74.4,83.9,0.67,3.27,514,0,17.2,1
EQ-01493,0.55,59.7,84.4,1.81,2.41,265,2,18.7,0
EQ-01494,0.8,62.8,53.4,0.88,4.17,416,1,27.4,0
EQ-01495,2.54,73.6,73.4,0.39,1.05,483,1,24.6,0
EQ-01496,1.86,57.0,68.9,0.24,1.05,439,1,26.2,0
EQ-01497,7.05,58.7,52.1,0.46,2.08,288,0,19.4,0
EQ-01498,0.54,64.5,33.3,1.79,1.99,228,0,23.2,0
EQ-01499,2.61,50.9,45.7,1.07,2.24,381,0,20.0,0
EQ-01500,3.17,67.5,22.7,1.89,5.85,393,1,23.7,0
EQ-01501,6.42,67.0,61.0,1.3,3.37,250,0,24.6,0
EQ-01502,3.42,72.0,76.9,1.96,5.56,161,0,34.1,1
EQ-01503,2.98,69.0,34.3,0.66,2.67,454,0,32.4,0
EQ-01504,1.17,67.1,46.1,0.61,2.51,70,0,31.1,0
EQ-01505,4.05,52.2,57.5,0.49,2.3,364,1,30.9,0
EQ-01506,5.05,67.8,67.4,0.8,3.64,164,1,28.9,1
EQ-01507,1.32,53.8,56.6,3.15,3.82,12,0,14.8,0
EQ-01508,4.15,74.4,76.1,1.91,2.69,436,0,16.6,1
EQ-01509,3.01,47.3,26.9,1.12,3.96,342,0,29.4,0
EQ-01510,3.35,63.1,52.0,0.91,4.39,16,1,21.3,0
EQ-01511,2.75,56.3,30.1,0.54,1.88,135,1,28.4,0
EQ-01512,3.14,75.2,33.1,1.09,4.85,366,0,11.1,0
EQ-01513,5.33,68.4,31.6,4.15,2.37,408,0,19.9,0
EQ-01514,3.6,45.6,47.4,4.53,2.32,422,0,21.6,0
EQ-01515,1.83,59.4,73.8,0.32,3.84,354,1,26.9,0
EQ-01516,2.41,48.3,68.8,1.55,2.68,452,0,23.1,0
EQ-01517,1.93,76.4,22.0,1.7,3.35,302,0,19.7,0
EQ-01518,1.95,54.7,41.9,1.31,3.49,100,0,28.2,0
EQ-01519,2.3,50.2,76.0,0.77,1.9,470,1,26.7,0
EQ-01520,1.75,68.5,27.3,0.77,2.01,260,0,17.9,0
EQ-01521,3.1,61.7,26.0,1.6,4.04,57,0,22.5,0
EQ-01522,6.42,73.3,66.5,1.39,2.96,398,1,15.0,0
EQ-01523,4.23,63.4,97.8,2.07,7.92,323,0,26.7,0
EQ-01524,3.19,77.6,79.8,0.57,1.74,146,0,19.1,1
EQ-01525,1.81,69.1,47.3,0.77,1.38,165,2,28.2,0
EQ-01526,3.05,55.4,29.8,0.59,2.73,35,1,22.5,0
EQ-01527,5.87,58.0,50.5,1.54,2.57,294,0,32.0,0
EQ-01528,4.87,62.8,70.8,1.02,3.35,293,0,30.7,0
EQ-01529,2.66,53.9,79.5,1.52,1.85,288,0,17.6,0
EQ-01530,0.5,66.3,91.2,0.56,3.89,413,0,28.9,0
EQ-01531,1.46,54.3,35.1,3.05,1.78,25,0,31.8,0
EQ-01532,5.95,62.1,70.7,1.31,2.82,432,0,18.8,0
EQ-01533,4.93,54.2,44.1,0.77,1.64,491,0,29.2,0
EQ-01534,0.15,60.9,32.4,0.98,4.94,316,2,26.7,0
EQ-01535,1.34,66.8,70.9,0.72,2.35,463,1,29.7,0
EQ-01536,7.02,87.9,32.0,0.36,1.94,440,2,14.7,0
EQ-01537,3.17,60.7,30.8,0.24,3.99,286,1,25.4,0
EQ-01538,4.49,65.8,85.3,2.18,2.33,489,0,20.7,0
EQ-01539,3.34,73.0,94.5,0.91,3.36,244,1,32.9,0
EQ-01540,1.01,74.1,41.5,1.02,1.62,86,1,22.4,0
EQ-01541,8.44,74.1,92.5,0.22,2.84,39,0,26.9,1
EQ-01542,1.14,71.9,79.8,1.39,1.99,37,0,16.7,0
EQ-01543,0.45,70.6,89.5,1.2,1.29,96,0,22.3,0
EQ-01544,5.57,49.4,76.7,0.75,1.97,289,1,22.2,0
EQ-01545,2.22,55.4,33.8,0.28,2.14,63,0,20.6,0
EQ-01546,1.71,75.5,97.9,0.92,2.39,279,0,29.6,0
EQ-01547,2.96,66.0,57.9,1.02,7.24,54,1,17.2,0
EQ-01548,1.07,76.4,86.0,0.63,2.58,257,0,19.9,0
EQ-01549,3.23,76.5,59.5,0.16,3.36,29,1,14.5,0
EQ-01550,3.0,56.8,98.5,0.16,1.26,207,1,29.3,0
EQ-01551,2.34,69.4,29.6,0.24,1.28,400,0,24.7,0
EQ-01552,4.15,69.3,63.4,2.7,3.2,427,0,27.2,0
EQ-01553,0.87,68.0,43.9,1.04,3.59,240,2,18.8,0
EQ-01554,3.23,63.5,96.9,1.04,5.37,57,0,16.4,0
EQ-01555,7.56,84.9,86.2,0.98,1.93,284,0,16.6,1
EQ-01556,3.23,63.0,70.2,1.47,2.98,424,1,22.8,0
EQ-01557,2.43,70.0,62.6,3.11,3.85,126,0,15.3,0
EQ-01558,5.23,66.8,83.9,0.5,4.75,252,0,26.3,0
EQ-01559,3.33,61.3,84.1,1.33,2.78,494,1,24.3,0
EQ-01560,5.32,58.2,32.3,0.76,5.56,127,0,32.7,0
EQ-01561,8.17,52.7,97.9,5.27,2.04,330,0,23.3,1
EQ-01562,1.3,73.8,45.8,1.01,2.6,359,0,35.5,0
EQ-01563,2.54,57.9,51.0,0.66,2.08,371,0,24.2,0
EQ-01564,0.21,76.4,27.8,1.51,1.98,94,1,25.4,0
EQ-01565,2.3,68.7,74.0,0.36,7.34,244,0,18.8,0
EQ-01566,2.55,50.9,33.2,1.22,3.31,410,0,18.7,0
EQ-01567,2.58,69.8,84.7,1.06,5.23,255,1,24.0,0
EQ-01568,3.16,77.5,76.7,2.11,2.84,74,0,19.4,0
EQ-01569,1.06,73.9,85.3,2.34,11.92,422,2,30.6,0
EQ-01570,2.98,63.4,91.7,1.36,1.59,165,0,26.7,0
EQ-01571,1.23,63.2,89.1,2.95,1.23,423,1,17.6,0
EQ-01572,1.01,56.2,29.9,0.6,2.17,92,2,25.0,0
EQ-01573,4.09,73.9,86.3,0.95,4.03,419,2,28.0,0
EQ-01574,1.27,77.5,69.7,0.96,2.61,369,0,22.2,0
EQ-01575,1.75,65.3,58.0,0.93,4.24,432,0,18.5,0
EQ-01576,2.81,69.2,28.2,0.43,1.89,241,2,21.5,0
EQ-01577,2.27,70.6,74.7,0.56,2.41,295,0,33.4,0
EQ-01578,7.08,63.8,26.8,2.38,4.36,424,0,28.9,0
EQ-01579,2.21,75.7,90.0,0.11,4.28,213,1,24.0,0
EQ-01580,1.83,85.3,23.5,0.25,1.91,430,3,21.8,0
EQ-01581,5.15,60.8,82.0,0.54,3.36,79,0,15.1,0
EQ-01582,0.83,61.3,59.5,1.07,4.18,347,0,22.6,0
EQ-01583,0.67,73.0,53.0,1.06,1.62,9,2,20.3,0
EQ-01584,7.58,70.7,23.9,2.81,2.09,499,1,22.9,0
EQ-01585,1.2,69.8,62.9,0.62,4.15,336,0,25.0,0
EQ-01586,2.33,69.9,93.1,1.78,6.64,500,0,28.4,0
EQ-01587,8.81,51.6,99.6,4.18,5.99,213,1,25.5,1
EQ-01588,6.92,58.3,50.9,3.14,2.87,452,0,12.0,1
EQ-01589,6.02,69.1,58.1,1.21,2.33,131,0,16.5,0
EQ-01590,8.07,56.7,46.4,0.48,2.46,197,0,27.2,0
EQ-01591,0.98,85.4,49.7,0.81,2.85,207,1,26.7,0
EQ-01592,6.09,83.2,51.4,0.99,1.05,368,2,27.4,0
EQ-01593,4.67,60.7,96.7,1.03,4.6,241,0,25.2,0
EQ-01594,6.1,69.5,39.7,1.24,3.16,106,1,21.4,0
EQ-01595,2.6,77.0,86.6,2.98,2.24,153,0,20.3,0
EQ-01596,0.22,59.8,83.9,0.43,2.35,221,0,17.9,0
EQ-01597,3.54,68.5,60.9,3.73,2.52,110,1,17.5,0
EQ-01598,5.35,67.1,46.5,0.26,3.07,460,0,19.5,0
EQ-01599,5.24,64.1,40.1,3.32,3.7,455,0,26.3,0
EQ-01600,2.34,51.6,87.2,1.93,1.88,151,1,14.5,0
EQ-01601,5.28,73.7,74.3,2.14,3.29,194,3,27.6,0
EQ-01602,3.94,69.1,74.0,1.46,2.45,257,0,11.0,0
EQ-01603,1.11,86.7,95.7,0.79,1.23,465,0,27.2,0
EQ-01604,2.47,42.6,37.0,0.41,2.3,47,0,22.2,0
EQ-01605,2.3,58.7,59.5,0.73,3.03,476,1,25.8,0
EQ-01606,0.52,69.2,63.3,1.17,5.46,3,1,32.0,0
EQ-01607,4.1,68.7,33.2,0.05,3.07,138,0,24.1,0
EQ-01608,1.84,49.4,52.0,0.53,3.66,519,0,17.5,0
EQ-01609,5.66,61.6,58.5,2.36,2.2,375,1,31.4,1
EQ-01610,5.63,72.0,78.9,1.86,1.71,268,1,21.5,1
EQ-01611,5.1,75.9,96.7,0.53,3.68,178,1,21.5,0
EQ-01612,2.95,59.7,37.5,1.56,1.99,74,0,24.0,0
EQ-01613,1.16,60.9,30.1,1.7,3.39,384,0,21.5,0
EQ-01614,3.51,57.4,24.4,0.26,3.01,415,1,32.7,0
EQ-01615,4.77,58.0,69.8,1.34,3.0,71,0,18.4,0
EQ-01616,3.75,59.4,75.7,2.6,6.54,295,1,27.1,0
EQ-01617,3.02,62.7,87.0,4.24,4.37,185,0,24.5,0
EQ-01618,1.25,66.1,57.8,3.35,2.87,229,0,23.8,0
EQ-01619,2.66,53.3,89.9,1.91,1.05,69,2,23.1,0
EQ-01620,0.39,51.9,44.3,0.16,2.79,445,1,23.3,0
EQ-01621,2.36,70.3,36.5,0.8,1.97,17,0,30.8,0
EQ-01622,1.27,61.3,70.0,1.98,2.88,355,0,12.7,0
EQ-01623,0.92,87.5,98.4,3.62,2.07,84,2,19.6,1
EQ-01624,5.21,66.4,35.6,2.38,4.66,413,2,14.1,0
EQ-01625,1.89,75.7,94.0,1.03,2.34,166,0,23.9,0
EQ-01626,2.2,64.5,87.2,0.55,2.0,295,1,27.7,0
EQ-01627,2.4,68.9,39.1,1.49,6.45,146,1,22.5,0
EQ-01628,1.64,79.3,48.6,3.9,3.04,107,2,12.7,1
EQ-01629,2.01,55.1,34.8,2.18,3.68,315,1,11.2,0
EQ-01630,9.17,83.5,71.0,0.5,2.52,454,0,28.0,1
EQ-01631,2.25,58.8,26.0,0.6,2.21,86,0,21.3,0
EQ-01632,0.76,55.8,22.1,0.4,3.01,221,0,25.7,0
EQ-01633,3.31,72.8,29.7,4.07,2.78,37,1,17.3,0
EQ-01634,6.64,76.1,56.6,0.64,2.31,313,0,20.3,0
EQ-01635,3.19,59.4,70.9,1.0,9.6,255,1,12.1,0
EQ-01636,3.28,46.6,77.7,1.35,3.85,114,0,22.1,0
EQ-01637,1.05,69.2,50.3,2.98,7.26,349,1,18.1,0
EQ-01638,1.0,63.6,83.0,0.98,2.5,129,0,29.9,0
EQ-01639,0.38,71.8,33.6,0.17,1.37,164,2,29.3,0
EQ-01640,3.85,64.0,36.4,1.4,3.08,239,0,26.2,0
EQ-01641,3.2,54.9,28.6,1.61,3.27,33,0,15.6,0
EQ-01642,4.25,60.8,87.2,1.45,6.91,348,0,27.2,0
EQ-01643,0.75,63.4,55.5,0.78,2.51,345,0,24.5,0
EQ-01644,1.53,67.4,64.7,2.48,4.25,34,1,31.4,0
EQ-01645,1.24,70.2,42.9,0.93,2.72,523,2,21.2,0
EQ-01646,2.45,65.7,53.3,0.25,2.25,89,0,20.7,0
EQ-01647,3.5,63.5,75.2,0.93,3.6,129,0,36.5,0
EQ-01648,9.42,80.5,62.3,0.98,2.58,167,1,27.1,1
EQ-01649,1.56,49.4,33.1,4.01,4.05,297,2,21.1,0
EQ-01650,4.45,81.4,22.3,0.92,4.14,525,1,24.5,0
EQ-01651,1.52,65.7,51.8,0.81,2.72,387,0,23.2,0
EQ-01652,5.77,63.0,30.8,0.72,4.05,118,1,17.5,0
EQ-01653,1.14,56.7,72.9,1.05,5.26,382,0,31.2,0
EQ-01654,2.83,60.8,60.3,0.91,2.35,232,0,26.6,0
EQ-01655,3.92,92.5,50.1,1.06,3.64,207,0,22.8,0
EQ-01656,0.65,67.5,92.9,1.15,1.67,390,0,17.3,0
EQ-01657,1.25,56.7,62.2,1.21,3.24,205,0,22.0,0
EQ-01658,5.28,58.4,22.4,1.59,6.2,215,1,21.4,0
EQ-01659,2.74,70.9,90.4,0.86,3.78,245,0,14.6,0
EQ-01660,1.09,76.8,42.1,0.5,2.31,402,0,12.0,0
EQ-01661,2.95,64.1,85.0,0.78,5.93,8,0,29.7,0
EQ-01662,4.19,66.7,31.5,0.9,2.37,57,3,25.6,0
EQ-01663,1.74,66.8,33.7,0.61,3.22,325,0,23.8,0
EQ-01664,4.87,68.7,80.3,0.05,4.5,442,1,26.4,0
EQ-01665,1.72,60.8,75.2,2.42,4.17,98,1,27.3,0
EQ-01666,1.34,79.4,52.7,0.4,1.89,227,0,23.2,0
EQ-01667,1.42,70.1,73.2,0.81,7.94,391,1,29.1,0
EQ-01668,1.19,66.3,39.6,1.26,1.76,139,0,10.5,0
EQ-01669,4.88,64.8,50.2,0.73,2.69,312,1,25.2,0
EQ-01670,2.76,75.0,85.1,1.14,1.8,214,1,26.2,0
EQ-01671,2.53,60.1,48.9,1.35,3.99,394,2,27.0,0
EQ-01672,3.94,67.8,28.6,1.03,3.31,395,0,21.6,0
EQ-01673,0.75,68.1,23.5,2.22,1.72,58,0,22.6,0
EQ-01674,6.11,73.3,52.0,0.62,11.68,200,2,30.2,0
EQ-01675,4.82,78.9,43.5,0.6,1.48,508,1,20.0,1
EQ-01676,4.09,64.5,94.2,0.7,2.76,279,2,35.3,0
EQ-01677,2.45,72.1,70.6,2.46,2.97,287,1,39.3,0
EQ-01678,2.68,85.8,99.4,1.3,3.05,437,1,25.9,0
EQ-01679,1.96,58.1,32.8,1.47,2.79,292,1,31.2,0
EQ-01680,1.17,58.9,36.2,0.98,1.62,519,1,21.7,0
EQ-01681,4.43,73.5,82.1,0.78,2.93,291,1,29.1,1
EQ-01682,3.63,64.5,57.3,1.33,7.57,434,0,29.8,0
EQ-01683,4.0,65.2,26.8,0.79,1.48,333,0,18.0,0
EQ-01684,3.83,54.2,84.5,1.31,2.99,497,1,26.8,0
EQ-01685,2.3,66.1,41.1,0.05,2.41,350,0,20.6,0
EQ-01686,1.11,75.3,40.0,0.94,3.03,291,0,19.1,0
EQ-01687,4.96,57.0,47.0,1.11,5.32,521,1,31.4,0
EQ-01688,1.89,66.3,40.0,2.02,2.38,322,0,24.8,0
EQ-01689,3.7,92.0,85.1,2.65,1.7,12,0,32.9,1
EQ-01690,2.12,57.7,77.7,0.91,2.76,95,0,24.8,0
EQ-01691,3.83,59.9,85.6,0.22,1.7,8,1,29.0,0
EQ-01692,2.75,71.4,63.9,2.42,1.38,441,0,24.3,0
EQ-01693,4.49,52.7,33.6,2.24,4.64,198,1,28.2,0
EQ-01694,4.8,39.5,86.9,1.83,2.32,495,1,25.4,1
EQ-01695,1.22,63.1,52.4,0.18,3.48,164,2,27.9,0
EQ-01696,0.92,65.1,33.5,5.8,2.53,463,1,26.4,1
EQ-01697,1.67,78.1,93.9,0.86,2.92,385,0,21.6,0
EQ-01698,0.15,79.6,72.1,1.04,2.47,59,0,22.7,0
EQ-01699,1.71,67.8,62.4,0.62,2.51,225,0,21.3,0
EQ-01700,8.14,65.9,54.8,0.68,3.02,106,1,18.4,0
EQ-01701,2.72,72.9,75.0,0.64,2.97,538,1,33.7,0
EQ-01702,1.83,56.5,97.5,1.32,1.92,231,0,28.9,0
EQ-01703,4.86,65.1,68.2,1.9,2.24,7,0,8.0,0
EQ-01704,6.86,55.3,29.1,1.02,3.94,396,2,23.1,0
EQ-01705,0.84,53.3,29.5,0.07,2.26,518,0,24.6,0
EQ-01706,2.39,61.0,83.9,1.72,4.8,190,0,28.1,0
EQ-01707,1.59,58.5,79.1,2.5,4.01,327,2,30.2,0
EQ-01708,2.01,68.7,38.4,0.27,2.82,221,0,23.0,0
EQ-01709,6.53,70.5,38.1,1.53,2.24,175,0,15.4,1
EQ-01710,1.06,73.4,78.5,0.87,4.89,496,0,15.0,0
EQ-01711,6.84,65.8,31.5,1.0,7.54,398,1,27.8,0
EQ-01712,0.74,67.7,75.5,0.28,7.63,341,0,23.3,0
EQ-01713,1.89,84.0,55.9,1.29,1.05,450,1,34.7,1
EQ-01714,2.99,66.1,84.5,2.46,3.77,220,0,25.0,0
EQ-01715,8.09,99.3,61.9,1.77,5.44,25,1,20.9,1
EQ-01716,3.15,70.7,31.0,1.71,5.29,105,1,30.4,0
EQ-01717,8.49,72.2,35.6,0.4,3.54,33,1,28.3,0
EQ-01718,1.75,59.5,60.0,0.24,1.61,299,0,28.5,0
EQ-01719,2.7,60.5,90.7,0.46,1.9,198,0,25.2,0
EQ-01720,1.5,52.3,44.0,0.44,2.88,463,0,24.0,0
EQ-01721,2.82,76.2,87.6,1.08,3.93,18,0,19.0,0
EQ-01722,2.29,70.5,30.9,1.82,2.64,360,0,19.2,0
EQ-01723,3.26,68.5,68.6,0.79,5.21,184,0,25.6,0
EQ-01724,1.1,78.4,38.1,1.09,3.36,398,0,21.1,0
EQ-01725,1.31,56.4,95.8,1.21,7.28,177,1,16.3,0
EQ-01726,1.44,47.2,54.5,0.75,4.57,126,2,27.0,0
EQ-01727,1.99,61.9,90.1,1.51,4.4,275,0,26.0,0
EQ-01728,2.6,66.5,83.8,0.44,2.49,210,0,24.9,0
EQ-01729,2.61,56.2,48.1,0.53,3.8,137,0,23.6,0
EQ-01730,0.98,75.4,42.7,0.63,2.39,78,1,42.0,0
EQ-01731,1.47,61.2,58.0,1.14,2.64,517,0,22.8,0
EQ-01732,1.49,69.8,27.3,0.88,4.15,144,0,26.6,0
EQ-01733,3.72,76.8,39.0,1.19,2.95,71,0,20.6,0
EQ-01734,8.12,84.6,23.6,0.96,3.69,27,0,18.3,0
EQ-01735,2.67,66.2,97.6,0.51,1.76,513,1,24.1,0
EQ-01736,4.09,65.2,49.8,0.89,2.62,117,1,26.3,0
EQ-01737,4.45,85.5,87.8,3.92,3.63,125,0,30.5,1
EQ-01738,2.04,66.2,54.8,0.35,4.16,527,0,26.7,0
EQ-01739,2.44,68.6,87.8,0.79,2.11,490,2,22.1,0
EQ-01740,3.55,87.2,30.8,1.32,2.65,322,0,28.9,0
EQ-01741,3.35,57.0,83.9,0.71,3.54,110,1,25.6,0
EQ-01742,3.81,66.8,45.1,2.59,6.02,227,1,19.8,0
EQ-01743,2.25,82.5,62.8,0.7,3.66,86,0,31.2,0
EQ-01744,3.64,55.2,64.7,2.39,2.28,337,0,23.3,0
EQ-01745,3.31,61.4,36.3,0.31,3.59,47,0,29.1,0
EQ-01746,2.32,66.0,89.0,3.28,3.15,476,1,21.0,1
EQ-01747,5.5,53.3,76.2,0.96,1.72,146,0,41.4,0
EQ-01748,2.96,64.8,48.3,0.35,2.14,502,1,17.5,0
EQ-01749,0.18,68.0,22.9,0.05,2.79,466,1,20.5,0
EQ-01750,0.51,52.5,77.5,2.73,2.14,487,1,20.3,0
EQ-01751,4.3,48.3,94.2,1.51,3.81,49,0,23.6,0
EQ-01752,0.6,48.1,45.6,0.85,2.58,393,0,16.2,0
EQ-01753,2.79,58.4,36.3,1.4,5.8,156,0,21.4,0
EQ-01754,1.6,59.6,37.9,0.65,3.6,250,1,32.0,0
EQ-01755,7.63,72.9,68.2,2.08,3.47,124,0,31.7,1
EQ-01756,6.67,64.4,80.1,0.59,4.68,448,1,22.7,1
EQ-01757,2.04,61.6,62.8,2.68,3.05,372,1,11.5,0
EQ-01758,3.42,74.5,26.2,1.54,2.54,503,0,31.8,0
EQ-01759,2.72,81.3,62.5,0.93,4.39,510,2,29.2,0
EQ-01760,3.35,58.7,22.0,0.83,2.48,459,1,24.1,0
EQ-01761,1.48,65.3,58.6,1.29,2.73,245,0,20.2,0
EQ-01762,3.26,74.2,27.9,0.57,5.43,104,1,18.6,0
EQ-01763,0.86,70.9,73.0,1.87,5.86,128,0,29.8,0
EQ-01764,8.59,75.7,51.0,1.14,2.07,310,0,33.8,0
EQ-01765,1.48,85.1,27.0,0.59,3.85,101,1,14.5,0
EQ-01766,2.8,55.2,58.1,0.42,4.24,134,0,26.3,0
EQ-01767,2.81,48.1,58.5,0.92,4.85,239,0,29.5,0
EQ-01768,1.82,70.9,64.0,0.88,4.24,254,1,17.0,0
EQ-01769,1.77,70.8,29.3,1.6,4.45,404,0,33.6,0
EQ-01770,1.07,71.3,40.0,2.58,1.79,261,0,25.9,0
EQ-01771,4.12,70.9,53.5,3.07,3.27,197,0,28.6,0
EQ-01772,4.25,66.8,88.8,0.99,2.05,421,0,26.4,0
EQ-01773,2.76,66.7,23.7,3.1,3.54,508,1,31.7,0
EQ-01774,0.97,54.7,68.2,1.01,3.81,271,0,24.5,0
EQ-01775,1.65,75.1,83.6,0.47,1.38,101,0,27.2,0
EQ-01776,1.47,60.6,22.9,0.92,3.57,242,2,27.5,0
EQ-01777,2.56,73.6,42.6,0.77,2.23,307,1,29.6,0
EQ-01778,3.53,56.2,62.7,1.18,5.73,471,0,25.7,0
EQ-01779,2.64,74.4,25.4,1.79,2.34,303,0,30.8,0
EQ-01780,2.19,69.5,59.9,0.57,2.8,357,0,31.2,0
EQ-01781,3.26,56.8,23.5,2.45,7.63,387,0,18.5,0
EQ-01782,3.04,58.2,56.7,2.89,4.28,152,1,34.6,1
EQ-01783,2.21,73.4,56.3,1.21,2.94,161,0,23.7,0
EQ-01784,4.27,44.1,87.0,1.52,2.63,11,0,26.7,0
EQ-01785,5.65,66.6,73.3,0.22,4.02,291,0,25.3,0
EQ-01786,1.23,84.8,55.5,3.1,2.24,369,0,21.6,0
EQ-01787,0.54,84.1,64.3,0.24,1.95,135,0,8.0,0
EQ-01788,2.35,69.5,70.6,1.15,5.57,343,0,22.8,0
EQ-01789,0.94,81.6,39.6,1.32,5.64,245,0,19.0,0
EQ-01790,2.0,51.4,91.0,2.09,1.23,423,0,29.3,0
EQ-01791,2.64,62.7,32.6,1.08,3.2,18,1,22.0,0
EQ-01792,0.84,86.9,53.5,2.19,4.59,281,2,20.9,1
EQ-01793,1.18,71.9,37.0,2.51,2.44,506,0,10.9,0
EQ-01794,3.8,88.6,73.5,1.46,1.86,366,1,28.9,0
EQ-01795,0.44,69.7,47.8,1.22,2.78,490,1,18.6,0
EQ-01796,4.45,78.7,49.0,0.83,1.44,421,3,18.7,0
EQ-01797,3.6,70.8,43.9,0.47,1.55,182,1,29.4,0
EQ-01798,1.36,54.7,96.6,0.1,3.12,119,1,21.3,0
EQ-01799,1.1,64.1,83.9,0.75,3.19,158,0,14.0,0
EQ-01800,4.27,72.2,66.6,0.49,2.91,109,0,27.4,0
EQ-01801,2.73,49.4,86.0,2.35,4.43,323,1,25.1,0
EQ-01802,4.68,66.1,64.2,0.33,1.62,167,2,25.5,0
EQ-01803,1.76,87.7,27.7,0.67,3.5,379,1,21.5,0
EQ-01804,1.77,63.5,39.0,2.34,1.6,22,0,21.3,0
EQ-01805,0.57,68.8,75.8,1.08,1.3,24,1,30.0,0
EQ-01806,2.02,56.1,54.2,1.09,3.12,487,0,21.3,0
EQ-01807,2.92,56.6,46.5,0.4,3.73,273,0,24.7,0
EQ-01808,1.63,76.2,94.9,2.3,6.19,180,1,12.7,0
EQ-01809,3.56,55.8,71.4,0.67,3.66,531,1,26.1,0
EQ-01810,0.91,70.6,97.2,2.52,1.63,249,1,15.1,0
EQ-01811,3.16,39.5,31.5,1.31,2.4,31,0,23.6,0
EQ-01812,1.41,80.9,67.0,0.51,4.68,8,0,20.0,0
EQ-01813,0.72,62.9,99.8,1.04,5.05,2,0,29.1,0
EQ-01814,0.35,62.9,90.0,1.62,3.84,459,1,31.0,0
EQ-01815,2.78,77.3,28.6,0.9,3.03,406,0,18.5,0
EQ-01816,7.65,59.3,76.5,1.48,2.64,3,0,21.2,1
EQ-01817,3.71,48.6,54.7,1.53,4.52,53,1,33.8,1
EQ-01818,8.56,66.1,61.6,1.1,3.72,464,0,32.3,1
EQ-01819,6.19,67.6,92.1,1.2,6.3,478,1,16.7,1
EQ-01820,1.23,57.0,39.6,2.1,7.06,214,0,33.2,0
EQ-01821,2.61,55.3,50.6,0.59,1.96,401,0,20.4,0
EQ-01822,1.56,68.5,82.1,0.57,2.11,38,1,13.2,0
EQ-01823,2.48,67.4,41.0,1.77,3.76,250,0,31.9,0
EQ-01824,2.43,64.2,60.7,1.91,3.12,531,1,17.1,0
EQ-01825,1.13,53.4,38.4,0.72,2.83,111,1,17.7,0
EQ-01826,2.87,69.3,71.4,0.68,2.05,92,0,23.9,0
EQ-01827,3.44,64.8,58.0,2.79,2.49,514,1,27.8,0
EQ-01828,1.93,60.7,83.6,1.53,3.46,499,1,20.7,1
EQ-01829,2.21,62.3,75.4,0.05,3.1,402,0,21.2,0
EQ-01830,3.28,59.1,59.4,2.06,4.64,377,0,26.9,0
EQ-01831,4.2,76.9,82.9,0.76,2.94,404,0,23.3,0
EQ-01832,0.9,64.0,83.4,1.57,1.31,164,0,25.6,0
EQ-01833,1.69,63.7,28.7,0.24,2.03,5,0,18.1,0
EQ-01834,3.25,69.6,61.9,0.91,1.59,318,0,22.0,0
EQ-01835,1.0,72.7,39.5,0.67,4.49,424,1,16.3,0
EQ-01836,6.08,86.8,23.5,0.9,3.3,451,0,19.1,0
EQ-01837,5.46,54.9,99.3,1.48,4.77,478,1,28.8,0
