dispatch_id,departed_at,hub,service_level,status,packages,delay_minutes
DSP-010209,2025-01-29 08:32:00,North,Economy,completed,3,15
DSP-010210,2025-01-29 08:36:00,West,Economy,completed,2,20
DSP-010211,2025-01-29 08:40:00,River,Economy,completed,7,17
DSP-010212,2025-01-29 08:44:00,Harbor,Economy,completed,3,18
DSP-010213,2025-01-29 08:48:00,Central,Economy,completed,6,14
DSP-010214,2025-01-29 08:52:00,Central,Economy,completed,1,13
DSP-010215,2025-01-29 08:56:00,West,Economy,completed,7,21
DSP-010216,2025-01-29 09:00:00,South,Economy,completed,4,18
DSP-010217,2025-01-29 09:04:00,West,Economy,completed,5,22
DSP-010218,2025-01-29 09:08:00,South,Priority,completed,7,13
DSP-010219,2025-01-29 09:12:00,Central,Economy,completed,9,13
DSP-010220,2025-01-29 09:16:00,Harbor,Priority,completed,4,14
DSP-010221,2025-01-29 09:20:00,North,Economy,completed,4,14
DSP-010222,2025-01-29 09:24:00,Harbor,Priority,completed,7,15
DSP-010223,2025-01-29 09:28:00,West,Economy,completed,6,20
DSP-010224,2025-01-29 09:32:00,Central,Economy,completed,11,13
DSP-010225,2025-01-29 09:36:00,North,Priority,completed,6,16
DSP-010226,2025-01-29 09:40:00,West,Economy,completed,3,24
DSP-010227,2025-01-29 09:44:00,Central,Economy,completed,5,12
DSP-010228,2025-01-29 09:48:00,River,Economy,completed,4,20
DSP-010229,2025-01-29 09:52:00,River,Economy,completed,1,25
DSP-010230,2025-01-29 09:56:00,Central,Priority,completed,2,10
DSP-010231,2025-01-29 10:00:00,North,Economy,completed,8,10
DSP-010232,2025-01-29 10:04:00,South,Economy,completed,4,11
DSP-010233,2025-01-29 10:08:00,River,Priority,completed,7,13
DSP-010234,2025-01-29 10:12:00,North,Economy,completed,8,8
DSP-010235,2025-01-29 10:16:00,South,Economy,completed,8,10
DSP-010236,2025-01-29 10:20:00,River,Economy,completed,1,18
DSP-010237,2025-01-29 10:24:00,West,Economy,completed,6,14
DSP-010238,2025-01-29 10:28:00,Central,Priority,completed,7,7
DSP-010239,2025-01-29 10:32:00,West,Priority,cancelled,8,
DSP-010240,2025-01-29 10:36:00,West,Priority,completed,2,14
DSP-010241,2025-01-29 10:40:00,River,Priority,completed,3,12
DSP-010242,2025-01-29 10:44:00,Central,Economy,completed,6,8
DSP-010243,2025-01-29 10:48:00,South,Economy,completed,6,8
DSP-010244,2025-01-29 10:52:00,River,Economy,completed,4,18
DSP-010245,2025-01-29 10:56:00,South,Economy,completed,7,10
DSP-010246,2025-01-29 11:00:00,South,Economy,completed,4,7
DSP-010247,2025-01-29 11:04:00,Central,Economy,completed,5,9
DSP-010248,2025-01-29 11:08:00,North,Economy,completed,9,12
DSP-010249,2025-01-29 11:12:00,River,Economy,completed,10,13
DSP-010250,2025-01-29 11:16:00,South,Economy,completed,4,9
DSP-010251,2025-01-29 11:20:00,North,Priority,completed,4,8
DSP-010252,2025-01-29 11:24:00,River,Economy,completed,6,14
DSP-010253,2025-01-29 11:28:00,Central,Economy,completed,3,13
DSP-010254,2025-01-29 11:32:00,Harbor,Economy,completed,11,13
DSP-010255,2025-01-29 11:36:00,West,Economy,cancelled,6,
DSP-010256,2025-01-29 11:40:00,North,Economy,completed,2,11
DSP-010257,2025-01-29 11:44:00,West,Economy,completed,10,14
DSP-010258,2025-01-29 11:48:00,South,Economy,completed,10,9
DSP-010259,2025-01-29 11:52:00,Harbor,Economy,completed,6,10
DSP-010260,2025-01-29 11:56:00,West,Economy,completed,7,15
DSP-010261,2025-01-29 12:00:00,Central,Economy,completed,4,7
DSP-010262,2025-01-29 12:04:00,River,Priority,completed,8,11
DSP-010263,2025-01-29 12:08:00,Central,Economy,completed,6,8
DSP-010264,2025-01-29 12:12:00,River,Economy,completed,4,13
DSP-010265,2025-01-29 12:16:00,Harbor,Priority,completed,2,11
DSP-010266,2025-01-29 12:20:00,Central,Economy,completed,1,10
DSP-010267,2025-01-29 12:24:00,Harbor,Priority,completed,3,12
DSP-010268,2025-01-29 12:28:00,West,Priority,completed,8,16
DSP-010269,2025-01-29 12:32:00,North,Economy,completed,10,11
DSP-010270,2025-01-29 12:36:00,Central,Economy,completed,4,6
DSP-010271,2025-01-29 12:40:00,West,Economy,completed,5,14
DSP-010272,2025-01-29 12:44:00,Harbor,Economy,completed,4,9
DSP-010273,2025-01-29 12:48:00,North,Economy,completed,5,9
DSP-010274,2025-01-29 12:52:00,North,Economy,completed,4,11
DSP-010275,2025-01-29 12:56:00,Central,Priority,completed,8,7
DSP-010276,2025-01-29 13:00:00,North,Economy,completed,5,12
DSP-010277,2025-01-29 13:04:00,South,Economy,completed,9,10
DSP-010278,2025-01-29 13:08:00,River,Economy,completed,6,15
DSP-010279,2025-01-29 13:12:00,South,Priority,completed,5,8
DSP-010280,2025-01-29 13:16:00,North,Economy,completed,9,8
DSP-010281,2025-01-29 13:20:00,Harbor,Priority,cancelled,5,
DSP-010282,2025-01-29 13:24:00,South,Economy,completed,9,10
DSP-010283,2025-01-29 13:28:00,River,Economy,completed,6,17
DSP-010284,2025-01-29 13:32:00,Harbor,Economy,completed,2,10
DSP-010285,2025-01-29 13:36:00,Central,Priority,completed,1,7
DSP-010286,2025-01-29 13:40:00,Central,Economy,completed,7,8
DSP-010287,2025-01-29 13:44:00,Central,Priority,completed,1,5
DSP-010288,2025-01-29 13:48:00,North,Priority,completed,4,7
DSP-010289,2025-01-29 13:52:00,Central,Economy,completed,9,7
DSP-010290,2025-01-29 13:56:00,Harbor,Priority,completed,3,6
DSP-010291,2025-01-29 14:00:00,Harbor,Economy,completed,4,14
DSP-010292,2025-01-29 14:04:00,Harbor,Priority,completed,7,10
DSP-010293,2025-01-29 14:08:00,South,Priority,completed,2,5
DSP-010294,2025-01-29 14:12:00,Harbor,Priority,completed,6,14
DSP-010295,2025-01-29 14:16:00,Harbor,Priority,completed,8,12
DSP-010296,2025-01-29 14:20:00,Central,Economy,completed,8,11
DSP-010297,2025-01-29 14:24:00,West,Economy,completed,6,16
DSP-010298,2025-01-29 14:28:00,South,Economy,completed,9,9
DSP-010299,2025-01-29 14:32:00,South,Priority,completed,2,7
DSP-010300,2025-01-29 14:36:00,Central,Economy,completed,3,9
DSP-010301,2025-01-29 14:40:00,South,Economy,completed,7,9
DSP-010302,2025-01-29 14:44:00,West,Economy,completed,10,16
DSP-010303,2025-01-29 14:48:00,River,Economy,completed,11,13
DSP-010304,2025-01-29 14:52:00,River,Economy,completed,12,11
DSP-010305,2025-01-29 14:56:00,North,Economy,completed,6,7
DSP-010306,2025-01-29 15:00:00,River,Priority,completed,2,13
DSP-010307,2025-01-29 15:04:00,Central,Economy,completed,4,12
DSP-010308,2025-01-29 15:08:00,South,Economy,completed,4,9
DSP-010309,2025-01-29 15:12:00,South,Economy,completed,5,10
DSP-010310,2025-01-29 15:16:00,South,Economy,completed,9,8
DSP-010311,2025-01-29 15:20:00,South,Priority,completed,3,7
DSP-010312,2025-01-29 15:24:00,River,Economy,completed,10,12
DSP-010313,2025-01-29 15:28:00,South,Economy,completed,2,8
DSP-010314,2025-01-29 15:32:00,River,Economy,completed,7,14
DSP-010315,2025-01-29 15:36:00,Harbor,Economy,completed,9,9
DSP-010316,2025-01-29 15:40:00,Central,Priority,completed,1,5
DSP-010317,2025-01-29 15:44:00,North,Economy,completed,7,13
DSP-010318,2025-01-29 15:48:00,South,Economy,completed,5,7
DSP-010319,2025-01-29 15:52:00,West,Priority,completed,1,14
DSP-010320,2025-01-29 15:56:00,Harbor,Priority,completed,3,9
DSP-010321,2025-01-29 16:00:00,North,Economy,completed,9,16
DSP-010322,2025-01-29 16:04:00,Central,Economy,completed,3,12
DSP-010323,2025-01-29 16:08:00,River,Economy,completed,8,21
DSP-010324,2025-01-29 16:12:00,South,Economy,completed,11,17
DSP-010325,2025-01-29 16:16:00,West,Economy,completed,8,22
DSP-010326,2025-01-29 16:20:00,South,Priority,completed,1,9
DSP-010327,2025-01-29 16:24:00,River,Economy,completed,7,19
DSP-010328,2025-01-29 16:28:00,South,Economy,completed,10,18
DSP-010329,2025-01-29 16:32:00,West,Economy,completed,5,23
DSP-010330,2025-01-29 16:36:00,Central,Economy,completed,6,13
DSP-010331,2025-01-29 16:40:00,Central,Economy,completed,9,11
DSP-010332,2025-01-29 16:44:00,West,Economy,cancelled,6,
DSP-010333,2025-01-29 16:48:00,South,Economy,completed,4,15
DSP-010334,2025-01-29 16:52:00,Harbor,Priority,completed,1,16
DSP-010335,2025-01-29 16:56:00,North,Economy,completed,6,15
DSP-010336,2025-01-29 17:00:00,North,Economy,completed,6,21
DSP-010337,2025-01-29 17:04:00,Harbor,Priority,completed,9,18
DSP-010338,2025-01-29 17:08:00,Central,Economy,completed,7,11
DSP-010339,2025-01-29 17:12:00,Central,Economy,completed,6,20
DSP-010340,2025-01-29 17:16:00,River,Economy,completed,4,17
DSP-010341,2025-01-29 17:20:00,River,Economy,completed,9,21
DSP-010342,2025-01-29 17:24:00,South,Economy,completed,8,15
DSP-010343,2025-01-29 17:28:00,South,Economy,completed,3,14
DSP-010344,2025-01-29 17:32:00,South,Priority,completed,5,12
DSP-010345,2025-01-29 17:36:00,River,Priority,completed,9,18
DSP-010346,2025-01-29 17:40:00,South,Economy,completed,12,16
DSP-010347,2025-01-29 17:44:00,Central,Economy,completed,12,16
DSP-010348,2025-01-29 17:48:00,River,Economy,completed,7,18
DSP-010349,2025-01-29 17:52:00,North,Economy,completed,9,17
DSP-010350,2025-01-29 17:56:00,West,Economy,completed,5,22
DSP-010351,2025-01-29 18:00:00,Harbor,Economy,completed,3,14
DSP-010352,2025-01-29 18:04:00,North,Economy,completed,6,16
DSP-010353,2025-01-29 18:08:00,West,Economy,completed,8,22
DSP-010354,2025-01-29 18:12:00,North,Economy,completed,4,16
DSP-010355,2025-01-29 18:16:00,West,Economy,completed,5,23
DSP-010356,2025-01-29 18:20:00,North,Economy,completed,5,13
DSP-010357,2025-01-29 18:24:00,Harbor,Priority,completed,1,14
DSP-010358,2025-01-29 18:28:00,Central,Economy,completed,6,20
DSP-010359,2025-01-29 18:32:00,North,Economy,completed,3,15
DSP-010360,2025-01-29 18:36:00,River,Economy,completed,3,20
DSP-010361,2025-01-29 18:40:00,River,Economy,completed,4,19
DSP-010362,2025-01-29 18:44:00,Central,Priority,completed,8,11
DSP-010363,2025-01-29 18:48:00,West,Economy,completed,6,22
DSP-010364,2025-01-29 18:52:00,Central,Economy,completed,2,15
DSP-010365,2025-01-29 18:56:00,Central,Economy,completed,9,14
DSP-010366,2025-01-29 19:00:00,North,Priority,completed,5,8
DSP-010367,2025-01-29 19:04:00,West,Economy,completed,6,16
DSP-010368,2025-01-29 19:08:00,Central,Economy,completed,6,11
DSP-010369,2025-01-29 19:12:00,Central,Priority,completed,8,7
DSP-010370,2025-01-29 19:16:00,South,Priority,completed,8,5
DSP-010371,2025-01-29 19:20:00,River,Economy,completed,9,11
DSP-010372,2025-01-29 19:24:00,West,Priority,completed,4,13
DSP-010373,2025-01-29 19:28:00,South,Economy,completed,5,9
DSP-010374,2025-01-29 19:32:00,South,Economy,completed,10,11
DSP-010375,2025-01-29 19:36:00,Central,Priority,completed,4,4
DSP-010376,2025-01-29 19:40:00,Harbor,Economy,completed,4,9
DSP-010377,2025-01-29 19:44:00,South,Economy,completed,8,8
DSP-010378,2025-01-29 19:48:00,Harbor,Economy,completed,5,12
DSP-010379,2025-01-29 19:52:00,West,Priority,completed,8,12
DSP-010380,2025-01-29 19:56:00,South,Economy,completed,4,6
DSP-010381,2025-01-29 20:00:00,South,Economy,completed,10,12
DSP-010382,2025-01-29 20:04:00,River,Priority,completed,8,12
DSP-010383,2025-01-29 20:08:00,River,Priority,completed,2,13
DSP-010384,2025-01-29 20:12:00,South,Economy,completed,12,11
DSP-010385,2025-01-29 20:16:00,Central,Economy,completed,2,9
DSP-010386,2025-01-29 20:20:00,River,Priority,completed,8,12
DSP-010387,2025-01-29 20:24:00,West,Economy,completed,1,16
DSP-010388,2025-01-29 20:28:00,River,Priority,completed,6,14
DSP-010389,2025-01-29 20:32:00,River,Priority,completed,3,10
DSP-010390,2025-01-29 20:36:00,Central,Priority,completed,6,4
DSP-010391,2025-01-29 20:40:00,Central,Priority,completed,4,9
DSP-010392,2025-01-29 20:44:00,Central,Priority,completed,3,6
DSP-010393,2025-01-29 20:48:00,North,Economy,completed,10,9
DSP-010394,2025-01-29 20:52:00,South,Priority,completed,8,7
DSP-010395,2025-01-29 20:56:00,West,Economy,completed,3,16
DSP-010396,2025-01-29 21:00:00,Central,Economy,completed,3,8
DSP-010397,2025-01-29 21:04:00,West,Economy,completed,4,16
DSP-010398,2025-01-29 21:08:00,Central,Economy,completed,9,8
DSP-010399,2025-01-29 21:12:00,North,Economy,completed,11,13
DSP-010400,2025-01-29 21:16:00,South,Priority,completed,8,5
DSP-010401,2025-01-29 21:20:00,Central,Economy,completed,6,9
DSP-010402,2025-01-29 21:24:00,South,Economy,completed,10,11
DSP-010403,2025-01-29 21:28:00,Harbor,Economy,completed,12,13
DSP-010404,2025-01-29 21:32:00,North,Economy,completed,10,9
DSP-010405,2025-01-29 21:36:00,West,Economy,completed,2,21
DSP-010406,2025-01-29 21:40:00,Central,Economy,completed,2,7
DSP-010407,2025-01-29 21:44:00,North,Economy,completed,4,7
DSP-010408,2025-01-29 21:48:00,Central,Priority,completed,1,3
DSP-010409,2025-01-29 21:52:00,Central,Priority,completed,4,5
DSP-010410,2025-01-29 21:56:00,Central,Economy,completed,8,6
DSP-010411,2025-01-29 22:00:00,South,Economy,completed,1,7
DSP-010412,2025-01-29 22:04:00,Harbor,Economy,completed,7,11
DSP-010413,2025-01-29 22:08:00,North,Economy,completed,7,12
DSP-010414,2025-01-29 22:12:00,North,Economy,completed,4,12
DSP-010415,2025-01-29 22:16:00,Central,Economy,completed,8,9
DSP-010416,2025-01-29 22:20:00,River,Priority,completed,8,11
DSP-010417,2025-01-29 22:24:00,River,Economy,completed,4,12
DSP-010418,2025-01-29 22:28:00,Central,Economy,completed,4,5
DSP-010419,2025-01-29 22:32:00,River,Economy,completed,6,14
DSP-010420,2025-01-29 22:36:00,Central,Economy,completed,5,7
DSP-010421,2025-01-29 22:40:00,South,Priority,completed,4,5
DSP-010422,2025-01-29 22:44:00,Central,Economy,completed,6,8
DSP-010423,2025-01-29 22:48:00,North,Economy,cancelled,2,
DSP-010424,2025-01-29 22:52:00,South,Economy,completed,3,7
DSP-010425,2025-01-29 22:56:00,Central,Economy,completed,3,5
DSP-010426,2025-01-29 23:00:00,River,Economy,completed,5,11
DSP-010427,2025-01-29 23:04:00,North,Priority,completed,7,10
DSP-010428,2025-01-29 23:08:00,South,Economy,completed,10,9
DSP-010429,2025-01-29 23:12:00,South,Economy,completed,8,9
DSP-010430,2025-01-29 23:16:00,West,Economy,completed,6,18
DSP-010431,2025-01-29 23:20:00,North,Priority,cancelled,4,
DSP-010432,2025-01-29 23:24:00,West,Priority,completed,8,14
DSP-010433,2025-01-29 23:28:00,River,Economy,completed,10,17
DSP-010434,2025-01-29 23:32:00,South,Economy,completed,7,7
DSP-010435,2025-01-29 23:36:00,Central,Priority,completed,5,7
DSP-010436,2025-01-29 23:40:00,North,Priority,completed,2,7
DSP-010437,2025-01-29 23:44:00,South,Economy,completed,9,9
DSP-010438,2025-01-29 23:48:00,Harbor,Economy,completed,6,11
DSP-010439,2025-01-29 23:52:00,North,Economy,completed,2,7
DSP-010440,2025-01-29 23:56:00,South,Economy,completed,9,14
DSP-010441,2025-01-30 00:00:00,South,Economy,completed,5,9
DSP-010442,2025-01-30 00:04:00,Central,Priority,cancelled,6,
DSP-010443,2025-01-30 00:08:00,Harbor,Economy,completed,12,9
DSP-010444,2025-01-30 00:12:00,South,Economy,completed,7,10
DSP-010445,2025-01-30 00:16:00,West,Economy,completed,4,19
DSP-010446,2025-01-30 00:20:00,West,Priority,completed,2,12
DSP-010447,2025-01-30 00:24:00,Central,Priority,completed,5,8
DSP-010448,2025-01-30 00:28:00,North,Economy,completed,10,9
DSP-010449,2025-01-30 00:32:00,Central,Priority,completed,8,5
DSP-010450,2025-01-30 00:36:00,North,Economy,completed,1,11
DSP-010451,2025-01-30 00:40:00,West,Economy,completed,9,14
DSP-010452,2025-01-30 00:44:00,North,Priority,completed,5,10
DSP-010453,2025-01-30 00:48:00,Central,Economy,completed,8,9
DSP-010454,2025-01-30 00:52:00,South,Economy,completed,7,11
DSP-010455,2025-01-30 00:56:00,Harbor,Economy,completed,2,10
DSP-010456,2025-01-30 01:00:00,Harbor,Economy,completed,3,9
DSP-010457,2025-01-30 01:04:00,West,Economy,cancelled,5,
DSP-010458,2025-01-30 01:08:00,North,Economy,completed,7,9
DSP-010459,2025-01-30 01:12:00,River,Economy,completed,2,13
DSP-010460,2025-01-30 01:16:00,South,Economy,completed,11,9
DSP-010461,2025-01-30 01:20:00,Harbor,Priority,cancelled,8,
DSP-010462,2025-01-30 01:24:00,Central,Economy,completed,8,7
DSP-010463,2025-01-30 01:28:00,South,Priority,completed,2,8
DSP-010464,2025-01-30 01:32:00,Central,Economy,completed,3,6
DSP-010465,2025-01-30 01:36:00,Central,Economy,completed,4,6
DSP-010466,2025-01-30 01:40:00,South,Economy,completed,11,9
DSP-010467,2025-01-30 01:44:00,West,Priority,completed,9,14
DSP-010468,2025-01-30 01:48:00,Central,Priority,completed,6,7
DSP-010469,2025-01-30 01:52:00,Central,Economy,completed,8,6
DSP-010470,2025-01-30 01:56:00,North,Economy,completed,5,7
DSP-010471,2025-01-30 02:00:00,Harbor,Priority,completed,4,11
DSP-010472,2025-01-30 02:04:00,West,Economy,completed,3,21
DSP-010473,2025-01-30 02:08:00,Harbor,Economy,completed,7,8
DSP-010474,2025-01-30 02:12:00,Harbor,Economy,completed,4,14
DSP-010475,2025-01-30 02:16:00,North,Economy,completed,10,12
DSP-010476,2025-01-30 02:20:00,West,Economy,completed,7,15
DSP-010477,2025-01-30 02:24:00,Harbor,Economy,completed,4,10
DSP-010478,2025-01-30 02:28:00,Central,Priority,completed,7,6
DSP-010479,2025-01-30 02:32:00,South,Economy,cancelled,6,
DSP-010480,2025-01-30 02:36:00,South,Economy,completed,4,8
DSP-010481,2025-01-30 02:40:00,North,Economy,completed,11,11
DSP-010482,2025-01-30 02:44:00,Central,Priority,completed,5,5
DSP-010483,2025-01-30 02:48:00,Central,Economy,completed,10,5
DSP-010484,2025-01-30 02:52:00,South,Economy,completed,6,6
DSP-010485,2025-01-30 02:56:00,South,Economy,completed,7,7
DSP-010486,2025-01-30 03:00:00,River,Economy,completed,4,15
DSP-010487,2025-01-30 03:04:00,Central,Priority,completed,2,4
DSP-010488,2025-01-30 03:08:00,South,Economy,completed,2,7
DSP-010489,2025-01-30 03:12:00,Harbor,Priority,completed,5,8
DSP-010490,2025-01-30 03:16:00,South,Economy,completed,5,8
DSP-010491,2025-01-30 03:20:00,River,Economy,completed,11,13
DSP-010492,2025-01-30 03:24:00,Central,Economy,completed,2,7
DSP-010493,2025-01-30 03:28:00,North,Economy,completed,11,9
DSP-010494,2025-01-30 03:32:00,Central,Economy,completed,8,12
DSP-010495,2025-01-30 03:36:00,South,Economy,completed,5,10
DSP-010496,2025-01-30 03:40:00,West,Economy,completed,11,16
DSP-010497,2025-01-30 03:44:00,West,Economy,completed,3,18
DSP-010498,2025-01-30 03:48:00,North,Priority,completed,2,6
DSP-010499,2025-01-30 03:52:00,North,Priority,cancelled,3,
DSP-010500,2025-01-30 03:56:00,River,Economy,completed,7,11
DSP-010501,2025-01-30 04:00:00,River,Economy,completed,9,16
DSP-010502,2025-01-30 04:04:00,River,Economy,completed,8,11
DSP-010503,2025-01-30 04:08:00,River,Economy,completed,8,12
DSP-010504,2025-01-30 04:12:00,North,Priority,completed,9,11
DSP-010505,2025-01-30 04:16:00,West,Priority,completed,5,13
DSP-010506,2025-01-30 04:20:00,River,Economy,completed,6,15
DSP-010507,2025-01-30 04:24:00,South,Economy,completed,9,7
DSP-010508,2025-01-30 04:28:00,West,Priority,completed,8,11
DSP-010509,2025-01-30 04:32:00,North,Priority,completed,1,9
DSP-010510,2025-01-30 04:36:00,South,Priority,completed,4,7
DSP-010511,2025-01-30 04:40:00,River,Economy,completed,7,14
DSP-010512,2025-01-30 04:44:00,West,Economy,completed,3,17
DSP-010513,2025-01-30 04:48:00,River,Economy,completed,4,12
DSP-010514,2025-01-30 04:52:00,South,Priority,completed,2,7
DSP-010515,2025-01-30 04:56:00,North,Economy,completed,3,10
DSP-010516,2025-01-30 05:00:00,South,Priority,completed,6,5
DSP-010517,2025-01-30 05:04:00,North,Economy,completed,10,9
DSP-010518,2025-01-30 05:08:00,West,Economy,completed,10,14
DSP-010519,2025-01-30 05:12:00,River,Economy,completed,8,15
DSP-010520,2025-01-30 05:16:00,South,Economy,completed,7,9
DSP-010521,2025-01-30 05:20:00,River,Priority,completed,2,16
DSP-010522,2025-01-30 05:24:00,River,Priority,completed,3,10
DSP-010523,2025-01-30 05:28:00,Harbor,Economy,completed,8,11
DSP-010524,2025-01-30 05:32:00,Harbor,Priority,completed,4,8
DSP-010525,2025-01-30 05:36:00,West,Economy,completed,9,14
DSP-010526,2025-01-30 05:40:00,West,Priority,completed,6,14
DSP-010527,2025-01-30 05:44:00,South,Priority,completed,5,9
DSP-010528,2025-01-30 05:48:00,South,Priority,completed,4,9
DSP-010529,2025-01-30 05:52:00,Central,Priority,cancelled,7,
DSP-010530,2025-01-30 05:56:00,North,Priority,completed,8,9
DSP-010531,2025-01-30 06:00:00,Central,Economy,completed,8,10
DSP-010532,2025-01-30 06:04:00,Harbor,Economy,completed,7,15
DSP-010533,2025-01-30 06:08:00,West,Economy,completed,5,18
DSP-010534,2025-01-30 06:12:00,North,Economy,completed,4,15
DSP-010535,2025-01-30 06:16:00,West,Economy,completed,9,13
DSP-010536,2025-01-30 06:20:00,Central,Economy,completed,11,4
DSP-010537,2025-01-30 06:24:00,River,Priority,completed,5,11
DSP-010538,2025-01-30 06:28:00,South,Economy,completed,6,10
