reading_id,outside_temp_c,solar_w_m2,inside_temp_c,inside_humidity_pct,heater_pct,vent_pct,mister_pct,temp_30min_c,humidity_30min_pct
GH-1654,12.8,32.4,23.4,59.0,0.0,11.7,0.0,22.8,62.3
GH-1655,15.1,49.3,26.3,48.9,0.0,51.4,38.5,24.0,53.4
GH-1656,18.4,543.8,29.4,41.9,0.0,53.9,34.5,23.9,45.6
GH-1657,22.7,831.1,31.4,43.9,0.0,89.6,38.9,17.6,44.3
GH-1658,13.9,92.4,23.0,57.1,0.0,0.0,0.0,22.6,56.2
GH-1659,10.6,65.9,24.4,58.1,0.0,18.7,4.1,22.0,60.4
GH-1660,12.7,14.3,20.9,64.0,26.8,0.0,0.0,20.4,61.4
GH-1661,10.9,17.3,20.8,60.3,5.7,0.0,0.0,19.7,63.9
GH-1662,24.8,845.7,31.6,39.0,0.0,100.0,58.4,17.1,41.2
GH-1663,12.3,0.0,22.2,57.9,0.0,0.0,0.0,20.9,60.2
GH-1664,12.5,0.0,21.3,50.4,0.0,0.0,22.0,20.2,55.2
GH-1665,14.3,0.0,23.5,54.2,0.0,21.0,15.5,22.9,57.7
GH-1666,16.6,0.0,24.1,46.2,0.0,9.3,32.7,23.1,56.6
GH-1667,14.2,20.0,25.6,64.1,0.0,38.6,0.0,24.5,62.7
GH-1668,20.2,764.6,30.7,44.4,0.0,78.6,32.5,20.1,45.7
GH-1669,17.2,0.0,24.4,58.9,0.0,42.3,0.0,22.8,55.1
GH-1670,13.3,0.0,25.4,59.5,0.0,52.6,5.2,23.4,58.3
GH-1671,23.2,809.0,28.5,41.4,0.0,58.6,36.5,19.5,43.8
GH-1672,22.4,599.3,30.1,52.6,0.0,100.0,12.1,18.9,47.8
GH-1673,14.2,25.1,23.4,62.9,0.0,14.2,0.0,23.5,58.2
GH-1674,19.8,277.6,26.3,49.6,0.0,39.8,20.5,23.9,53.3
GH-1675,9.0,57.5,22.6,61.3,0.0,33.2,0.0,20.4,56.3
GH-1676,21.8,859.1,29.4,38.2,0.0,38.4,62.0,24.3,48.8
GH-1677,16.0,303.6,25.0,53.1,0.0,28.2,5.5,23.0,57.0
GH-1678,10.3,33.6,20.8,70.2,0.0,8.2,0.0,19.9,70.0
GH-1679,23.4,853.7,32.8,36.6,0.0,100.0,54.5,17.8,43.7
GH-1680,22.7,712.9,27.9,40.6,0.0,25.2,46.0,25.5,48.0
GH-1681,16.6,117.1,22.8,53.6,0.0,4.3,19.1,23.8,56.3
GH-1682,12.3,251.9,25.5,51.1,0.0,14.6,10.6,24.3,55.6
GH-1683,14.1,79.2,24.8,51.0,0.0,34.8,49.5,22.7,56.0
GH-1684,9.3,0.0,23.0,55.5,0.0,0.0,15.3,22.5,59.0
GH-1685,12.9,0.0,21.8,62.4,0.0,0.0,0.0,21.1,64.2
GH-1686,14.9,0.0,20.4,59.7,10.5,0.0,0.0,19.4,56.9
GH-1687,12.6,59.4,24.8,57.5,0.0,20.2,0.0,23.7,54.9
GH-1688,14.7,474.5,27.4,51.0,0.0,67.4,7.7,21.1,48.2
GH-1689,15.3,4.8,23.9,57.7,0.0,30.5,0.0,22.4,55.2
GH-1690,20.0,450.0,28.3,51.8,0.0,77.9,14.8,21.2,48.9
GH-1691,14.8,0.0,25.1,50.8,0.0,40.8,10.7,22.9,52.9
GH-1692,13.0,0.0,20.0,61.4,37.4,0.0,0.0,20.7,61.7
GH-1693,12.3,0.0,20.3,56.9,8.2,0.0,0.0,20.1,57.6
GH-1694,11.6,66.5,22.4,52.6,0.0,0.0,18.4,21.5,54.8
GH-1695,18.0,498.7,27.4,56.0,0.0,68.8,0.0,21.4,51.0
GH-1696,12.3,25.4,20.2,52.4,16.4,0.0,25.0,20.3,56.2
GH-1697,20.0,656.1,29.4,38.8,0.0,55.9,60.6,22.4,45.5
GH-1698,19.9,737.8,29.4,41.7,0.0,59.9,49.8,20.7,43.5
GH-1699,17.3,360.1,26.2,55.3,0.0,43.7,9.3,23.6,50.7
GH-1700,13.8,66.9,18.3,66.8,59.2,0.0,0.0,20.3,66.1
GH-1701,11.9,78.0,22.9,61.7,0.0,16.8,0.0,21.8,64.5
GH-1702,16.3,0.0,24.5,57.5,0.0,28.0,0.8,24.4,54.7
GH-1703,20.4,627.1,33.9,33.0,0.0,100.0,49.7,21.4,33.8
GH-1704,18.1,235.5,29.2,37.4,0.0,55.7,60.0,25.9,43.9
GH-1705,13.9,87.6,27.5,56.4,0.0,74.0,3.3,24.1,48.3
GH-1706,23.6,752.5,31.0,35.1,0.0,76.8,60.9,20.9,42.5
GH-1707,19.4,285.3,27.4,57.9,0.0,65.5,1.5,23.3,50.6
GH-1708,14.3,98.0,23.4,54.3,0.0,1.7,0.0,23.9,52.8
GH-1709,16.3,0.0,23.9,59.8,0.0,30.0,0.0,22.3,61.1
GH-1710,14.1,31.3,19.0,61.9,60.3,0.0,0.0,20.0,63.5
GH-1711,15.2,0.0,25.3,54.1,0.0,47.9,14.1,23.4,53.6
GH-1712,21.4,593.0,31.0,34.9,0.0,63.3,80.5,24.2,43.0
GH-1713,13.2,53.8,19.9,54.3,30.0,0.0,18.6,20.9,57.1
GH-1714,14.7,75.2,19.1,65.2,33.8,0.0,0.0,19.7,65.1
GH-1715,12.1,29.2,20.5,63.0,39.3,0.0,0.0,20.7,60.9
GH-1716,13.4,0.0,26.7,47.5,0.0,53.6,21.9,24.7,49.1
GH-1717,15.0,546.2,30.4,54.6,0.0,94.5,7.6,19.2,53.4
GH-1718,12.9,10.6,19.3,61.9,45.0,0.0,0.0,19.5,61.9
GH-1719,10.3,0.0,20.6,65.6,19.8,0.0,0.0,20.4,63.8
GH-1720,16.6,397.3,23.5,54.0,0.0,25.6,16.6,22.0,55.7
GH-1721,13.5,13.5,20.0,59.4,45.0,0.0,1.7,21.0,61.4
GH-1722,20.7,457.4,28.8,52.7,0.0,98.3,5.7,19.6,49.6
GH-1723,25.1,753.0,26.0,44.0,0.0,30.1,39.2,23.5,54.9
GH-1724,18.5,285.3,24.9,52.4,0.0,15.6,7.0,23.7,52.2
GH-1725,16.0,579.8,26.5,56.8,0.0,74.4,6.1,18.4,55.9
GH-1726,17.2,0.0,23.7,52.7,0.0,0.0,21.8,22.6,57.3
GH-1727,14.5,389.0,24.0,45.1,0.0,8.8,45.8,22.5,54.3
GH-1728,13.1,44.0,24.5,55.0,0.0,23.9,4.4,23.5,58.5
GH-1729,14.7,107.2,21.7,59.2,0.0,6.3,0.0,20.7,59.6
GH-1730,22.5,621.7,31.3,45.9,0.0,100.0,36.8,19.6,47.1
GH-1731,13.7,0.0,23.0,64.0,0.0,21.1,0.0,22.0,61.5
GH-1732,12.3,0.0,22.1,60.7,0.0,8.2,0.0,21.2,60.2
GH-1733,22.1,865.4,32.6,46.7,0.0,100.0,24.3,17.4,45.6
GH-1734,21.1,739.2,30.3,46.9,0.0,86.5,37.9,18.7,49.6
GH-1735,15.6,709.4,25.8,45.8,0.0,24.6,29.8,23.6,48.7
GH-1736,23.1,771.9,30.0,43.4,0.0,80.3,30.8,19.9,44.7
GH-1737,15.0,0.0,24.9,51.3,0.0,28.9,23.3,23.0,50.2
GH-1738,13.7,42.2,24.0,55.1,0.0,19.1,6.2,22.4,54.7
GH-1739,22.1,530.2,26.7,48.2,0.0,69.1,21.4,19.8,47.8
GH-1740,12.2,0.0,21.1,56.8,0.0,0.0,0.0,18.9,55.9
GH-1741,18.5,668.1,26.8,49.9,0.0,30.4,24.3,22.9,51.9
GH-1742,23.4,778.2,29.9,49.5,0.0,82.3,15.0,18.8,48.7
GH-1743,16.1,27.7,21.4,49.6,0.0,0.0,19.4,21.1,52.0
GH-1744,14.7,0.0,22.5,57.0,0.0,0.5,2.3,21.2,57.8
GH-1745,18.0,683.4,26.6,37.5,0.0,43.0,63.7,21.9,45.6
GH-1746,11.5,0.0,25.3,56.0,0.0,34.3,9.0,22.9,55.4
GH-1747,12.3,141.9,24.8,53.4,0.0,10.7,21.9,23.8,58.2
GH-1748,18.2,527.6,30.2,51.3,0.0,100.0,14.5,19.7,48.5
GH-1749,15.7,35.0,21.9,58.4,0.0,0.0,1.8,21.7,60.1
GH-1750,13.2,0.0,23.4,54.1,0.0,0.0,0.0,22.0,56.3
GH-1751,14.4,26.5,24.1,53.9,0.0,0.0,0.0,22.7,51.6
GH-1752,21.1,649.5,28.9,51.0,0.0,100.0,11.5,16.8,49.2
GH-1753,12.8,0.0,22.3,60.7,0.0,23.6,0.0,21.1,57.6
GH-1754,15.0,103.7,27.0,57.5,0.0,59.5,0.0,23.7,56.3
GH-1755,20.2,731.5,28.2,51.4,0.0,77.5,21.4,18.2,48.4
GH-1756,13.1,5.2,22.6,62.6,0.0,21.5,0.0,21.0,59.4
GH-1757,11.3,21.6,23.2,63.4,0.0,25.9,0.0,20.6,60.3
GH-1758,17.0,0.0,23.2,56.8,0.0,10.0,0.0,22.3,58.0
GH-1759,18.8,702.0,27.8,47.8,0.0,48.1,19.8,22.7,43.8
GH-1760,13.9,22.1,23.1,60.3,0.0,0.0,0.0,22.8,58.5
GH-1761,19.5,251.4,27.1,56.8,0.0,62.9,2.1,23.0,52.5
GH-1762,14.9,59.4,23.4,57.5,0.0,4.8,0.0,23.6,54.9
GH-1763,18.9,821.5,27.4,37.6,0.0,37.3,70.2,22.3,48.1
GH-1764,8.7,87.3,23.0,57.2,0.0,19.8,0.0,21.4,55.3
GH-1765,22.0,754.0,32.2,38.3,0.0,82.5,64.3,20.7,45.4
GH-1766,22.5,650.3,29.1,36.3,0.0,56.3,69.7,23.2,46.5
GH-1767,20.0,771.1,28.8,43.8,0.0,56.6,18.7,21.3,45.6
GH-1768,15.3,0.0,24.3,53.4,0.0,33.9,0.0,23.2,49.1
GH-1769,15.3,406.4,29.1,44.9,0.0,81.5,28.7,22.7,45.3
GH-1770,14.0,0.0,22.3,50.0,3.4,0.0,37.4,22.2,56.2
GH-1771,16.0,0.0,25.3,59.5,0.0,61.9,0.0,22.3,53.0
GH-1772,13.8,0.0,22.6,63.2,0.0,18.5,0.0,20.6,60.3
GH-1773,15.4,69.7,24.4,61.9,0.0,5.5,0.0,24.0,63.2
GH-1774,20.6,718.6,27.3,51.1,0.0,51.1,16.2,21.9,48.1
GH-1775,11.9,0.0,21.4,52.1,18.0,0.0,10.0,21.4,55.6
GH-1776,23.7,812.9,33.5,41.8,0.0,100.0,25.0,19.3,37.9
GH-1777,10.0,27.6,21.6,54.8,2.7,0.0,1.0,20.6,53.6
GH-1778,12.0,157.0,21.3,67.0,4.4,20.0,0.0,20.1,63.1
GH-1779,22.1,720.4,32.0,43.0,0.0,100.0,44.0,18.5,48.3
GH-1780,21.7,812.9,31.3,39.6,0.0,87.2,53.9,18.6,44.6
GH-1781,23.6,830.9,31.0,48.1,0.0,86.9,49.8,18.6,51.6
GH-1782,9.8,0.0,23.4,56.3,0.0,6.7,2.0,21.5,56.7
GH-1783,15.7,161.4,22.6,52.0,0.0,0.0,10.3,21.9,58.2
GH-1784,11.7,80.6,24.1,50.1,0.0,3.1,17.1,23.3,57.2
GH-1785,14.2,0.0,25.3,63.8,0.0,53.9,0.0,22.7,57.8
GH-1786,12.5,0.0,19.8,55.8,26.5,0.0,0.5,20.1,57.3
GH-1787,17.8,545.1,28.7,32.9,0.0,37.3,67.1,24.5,43.2
GH-1788,15.3,493.2,27.1,41.3,0.0,30.5,40.8,24.3,46.3
GH-1789,21.8,729.1,30.0,48.4,0.0,100.0,36.7,17.0,48.9
GH-1790,12.5,0.0,22.2,58.7,0.0,9.0,9.9,21.7,59.2
GH-1791,11.7,66.8,22.8,55.4,2.0,6.4,0.0,22.1,58.4
GH-1792,22.7,711.4,27.2,38.4,0.0,28.7,56.3,24.5,49.8
GH-1793,11.4,0.0,24.1,59.2,0.0,13.3,0.0,22.9,60.1
GH-1794,16.3,0.0,25.9,60.7,0.0,61.7,0.0,23.1,53.2
GH-1795,12.7,26.9,19.1,61.2,51.0,0.0,0.8,20.2,61.7
GH-1796,12.7,38.9,22.3,61.3,0.0,4.5,0.0,20.9,59.2
GH-1797,11.2,72.1,23.2,58.3,0.0,11.1,9.1,23.1,56.6
GH-1798,14.6,0.0,25.6,59.6,0.0,53.5,0.0,23.7,56.1
GH-1799,24.7,895.7,28.6,48.6,0.0,89.8,14.0,15.5,45.8
GH-1800,20.6,661.1,30.2,40.5,0.0,88.1,40.3,19.8,43.4
