sequence_id,split,step,temperature_c,door_open,vibration_g,risk_label,event_step
room_0191,train,9,3.417,0,0.223,1,4
room_0192,train,0,4.854,0,0.194,0,-1
room_0192,train,1,3.802,0,0.22,0,-1
room_0192,train,2,4.111,0,0.155,0,-1
room_0192,train,3,4.311,0,0.164,0,-1
room_0192,train,4,4.282,0,0.157,0,-1
room_0192,train,5,4.003,0,0.285,0,-1
room_0192,train,6,3.917,0,0.188,0,-1
room_0192,train,7,4.426,0,0.184,0,-1
room_0192,train,8,4.257,0,0.219,0,-1
room_0192,train,9,3.942,0,0.22,0,-1
room_0192,train,10,4.374,0,0.274,0,-1
room_0192,train,11,4.651,0,0.237,0,-1
room_0192,train,12,3.635,0,0.124,0,-1
room_0192,train,13,3.984,0,0.224,0,-1
room_0192,train,14,3.799,0,0.177,0,-1
room_0192,train,15,10.016,0,0.181,0,-1
room_0192,train,16,4.084,0,0.216,0,-1
room_0192,train,17,4.007,1,0.275,0,-1
room_0193,train,0,3.514,0,0.229,0,-1
room_0193,train,1,4.147,0,0.178,0,-1
room_0193,train,2,3.678,0,0.146,0,-1
room_0193,train,3,3.846,0,0.21,0,-1
room_0193,train,4,3.919,0,0.146,0,-1
room_0193,train,5,3.871,0,0.239,0,-1
room_0193,train,6,3.928,1,0.81,0,-1
room_0193,train,7,3.897,0,0.214,0,-1
room_0193,train,8,4.016,0,0.099,0,-1
room_0193,train,9,3.308,0,0.154,0,-1
room_0193,train,10,4.449,0,0.145,0,-1
room_0194,train,0,4.158,0,0.219,0,-1
room_0194,train,1,3.666,0,0.15,0,-1
room_0194,train,2,3.516,0,0.131,0,-1
room_0194,train,3,3.987,0,0.226,0,-1
room_0194,train,4,4.293,0,0.208,0,-1
room_0194,train,5,3.873,0,0.231,0,-1
room_0194,train,6,3.83,0,0.147,0,-1
room_0194,train,7,3.533,1,0.234,0,-1
room_0194,train,8,3.715,0,0.16,0,-1
room_0194,train,9,4.078,1,0.153,0,-1
room_0194,train,10,3.887,0,0.202,0,-1
room_0194,train,11,3.686,0,0.243,0,-1
room_0195,train,0,3.986,0,0.212,1,11
room_0195,train,1,4.431,0,0.274,1,11
room_0195,train,2,4.263,0,0.222,1,11
room_0195,train,3,4.306,0,0.188,1,11
room_0195,train,4,4.067,0,0.199,1,11
room_0195,train,5,3.323,0,0.211,1,11
room_0195,train,6,3.897,0,0.217,1,11
room_0195,train,7,4.8,0,0.287,1,11
room_0195,train,8,3.795,0,0.204,1,11
room_0195,train,9,4.52,1,0.193,1,11
room_0195,train,10,4.068,0,0.261,1,11
room_0195,train,11,9.677,1,0.746,1,11
room_0195,train,12,4.609,0,0.221,1,11
room_0195,train,13,4.244,0,0.192,1,11
room_0195,train,14,4.515,0,0.198,1,11
room_0196,train,0,3.62,0,0.131,0,-1
room_0196,train,1,4.292,1,0.89,0,-1
room_0196,train,2,3.802,0,0.249,0,-1
room_0196,train,3,4.468,0,0.207,0,-1
room_0196,train,4,3.123,0,0.261,0,-1
room_0196,train,5,4.023,0,0.245,0,-1
room_0196,train,6,3.488,0,0.133,0,-1
room_0196,train,7,4.367,0,0.232,0,-1
room_0196,train,8,4.005,0,0.159,0,-1
room_0196,train,9,3.604,0,0.174,0,-1
room_0196,train,10,3.352,0,0.254,0,-1
room_0196,train,11,4.083,1,0.25,0,-1
room_0196,train,12,4.59,0,0.209,0,-1
room_0196,train,13,4.09,0,0.142,0,-1
room_0196,train,14,3.781,0,0.243,0,-1
room_0196,train,15,3.1,0,0.262,0,-1
room_0197,train,0,3.615,0,0.195,1,12
room_0197,train,1,3.517,0,0.147,1,12
room_0197,train,2,3.945,0,0.162,1,12
room_0197,train,3,3.674,0,0.202,1,12
room_0197,train,4,3.932,0,0.154,1,12
room_0197,train,5,5.057,0,0.145,1,12
room_0197,train,6,4.467,1,0.259,1,12
room_0197,train,7,4.519,0,0.222,1,12
room_0197,train,8,3.937,0,0.194,1,12
room_0197,train,9,4.294,0,0.254,1,12
room_0197,train,10,3.844,0,0.179,1,12
room_0197,train,11,4.3,0,0.21,1,12
room_0197,train,12,9.642,1,0.812,1,12
room_0197,train,13,3.578,1,0.109,1,12
room_0198,test,0,3.648,0,0.192,1,7
room_0198,test,1,4.121,0,0.158,1,7
room_0198,test,2,3.72,0,0.166,1,7
room_0198,test,3,4.157,1,0.26,1,7
room_0198,test,4,3.318,0,0.149,1,7
room_0198,test,5,3.778,0,0.131,1,7
room_0198,test,6,4.357,0,0.192,1,7
room_0198,test,7,9.476,1,0.77,1,7
room_0198,test,8,3.494,0,0.208,1,7
room_0198,test,9,4.392,0,0.174,1,7
room_0198,test,10,4.211,0,0.296,1,7
room_0199,train,0,3.778,0,0.283,0,-1
room_0199,train,1,4.129,0,0.142,0,-1
room_0199,train,2,3.652,0,0.176,0,-1
room_0199,train,3,4.23,1,0.223,0,-1
room_0199,train,4,4.393,0,0.2,0,-1
room_0199,train,5,4.415,0,0.214,0,-1
room_0199,train,6,3.489,0,0.208,0,-1
room_0199,train,7,4.452,1,0.914,0,-1
room_0199,train,8,3.922,0,0.174,0,-1
room_0199,train,9,4.451,0,0.3,0,-1
room_0199,train,10,3.805,0,0.256,0,-1
room_0199,train,11,4.03,0,0.166,0,-1
room_0199,train,12,3.825,0,0.212,0,-1
room_0200,train,0,3.607,0,0.323,0,-1
room_0200,train,1,4.39,0,0.183,0,-1
room_0200,train,2,4.439,0,0.159,0,-1
room_0200,train,3,3.137,0,0.263,0,-1
room_0200,train,4,4.03,0,0.186,0,-1
room_0200,train,5,4.383,0,0.209,0,-1
room_0200,train,6,3.737,0,0.236,0,-1
room_0200,train,7,3.839,0,0.236,0,-1
room_0201,train,0,4.063,0,0.208,0,-1
room_0201,train,1,4.437,0,0.177,0,-1
room_0201,train,2,4.238,0,0.243,0,-1
room_0201,train,3,4.128,0,0.119,0,-1
room_0201,train,4,2.678,0,0.148,0,-1
room_0201,train,5,4.328,0,0.241,0,-1
room_0201,train,6,4.182,0,0.21,0,-1
room_0201,train,7,10.951,0,0.219,0,-1
room_0201,train,8,3.447,0,0.229,0,-1
room_0201,train,9,4.463,0,0.187,0,-1
room_0201,train,10,4.671,1,0.262,0,-1
room_0201,train,11,4.201,0,0.225,0,-1
room_0201,train,12,4.083,0,0.127,0,-1
room_0201,train,13,4.632,0,0.214,0,-1
room_0202,train,0,4.871,0,0.201,0,-1
room_0202,train,1,4.539,0,0.176,0,-1
room_0202,train,2,4.511,1,0.201,0,-1
room_0202,train,3,4.12,0,0.224,0,-1
room_0202,train,4,4.153,1,0.14,0,-1
room_0202,train,5,3.791,0,0.19,0,-1
room_0202,train,6,3.855,0,0.217,0,-1
room_0202,train,7,3.939,0,0.219,0,-1
room_0202,train,8,3.884,0,0.127,0,-1
room_0202,train,9,4.151,1,0.83,0,-1
room_0202,train,10,4.298,0,0.275,0,-1
room_0202,train,11,3.391,0,0.223,0,-1
room_0203,train,0,3.926,0,0.143,1,14
room_0203,train,1,3.526,0,0.238,1,14
room_0203,train,2,3.979,0,0.222,1,14
room_0203,train,3,3.891,0,0.166,1,14
room_0203,train,4,4.037,0,0.183,1,14
room_0203,train,5,4.421,1,0.241,1,14
room_0203,train,6,4.006,0,0.077,1,14
room_0203,train,7,4.271,0,0.203,1,14
room_0203,train,8,3.181,0,0.235,1,14
room_0203,train,9,3.913,1,0.191,1,14
room_0203,train,10,4.594,0,0.177,1,14
room_0203,train,11,3.593,0,0.209,1,14
room_0203,train,12,4.027,0,0.237,1,14
room_0203,train,13,3.892,0,0.187,1,14
room_0203,train,14,9.988,1,0.758,1,14
room_0203,train,15,4.468,0,0.183,1,14
room_0203,train,16,3.92,0,0.23,1,14
room_0204,train,0,4.073,0,0.183,0,-1
room_0204,train,1,4.536,0,0.212,0,-1
room_0204,train,2,10.954,0,0.23,0,-1
room_0204,train,3,3.521,0,0.134,0,-1
room_0204,train,4,4.441,0,0.155,0,-1
room_0204,train,5,4.653,0,0.117,0,-1
room_0204,train,6,4.1,0,0.182,0,-1
room_0204,train,7,4.141,0,0.154,0,-1
room_0204,train,8,4.92,0,0.185,0,-1
room_0204,train,9,4.47,0,0.16,0,-1
room_0204,train,10,4.092,0,0.252,0,-1
room_0204,train,11,3.915,0,0.206,0,-1
room_0204,train,12,4.574,0,0.21,0,-1
room_0204,train,13,3.705,0,0.194,0,-1
room_0204,train,14,3.76,0,0.201,0,-1
room_0205,test,0,4.412,0,0.247,0,-1
room_0205,test,1,3.315,0,0.25,0,-1
room_0205,test,2,4.128,0,0.21,0,-1
room_0205,test,3,3.766,0,0.199,0,-1
room_0205,test,4,4.457,0,0.237,0,-1
room_0205,test,5,3.195,0,0.191,0,-1
room_0205,test,6,4.763,0,0.223,0,-1
room_0205,test,7,4.072,0,0.152,0,-1
room_0205,test,8,4.167,0,0.238,0,-1
room_0205,test,9,4.164,1,0.804,0,-1
room_0205,test,10,4.207,0,0.225,0,-1
room_0205,test,11,4.344,0,0.164,0,-1
room_0205,test,12,4.018,0,0.232,0,-1
room_0206,train,0,3.8,0,0.245,1,2
room_0206,train,1,4.422,1,0.141,1,2
room_0206,train,2,9.356,1,0.923,1,2
room_0206,train,3,4.6,1,0.205,1,2
room_0206,train,4,5.161,0,0.175,1,2
room_0206,train,5,4.29,0,0.167,1,2
room_0206,train,6,3.839,0,0.201,1,2
room_0206,train,7,3.417,0,0.201,1,2
room_0206,train,8,3.894,0,0.181,1,2
room_0206,train,9,3.984,0,0.177,1,2
room_0206,train,10,4.609,0,0.233,1,2
room_0206,train,11,4.53,0,0.189,1,2
room_0206,train,12,4.099,0,0.195,1,2
room_0206,train,13,3.77,1,0.219,1,2
room_0206,train,14,4.107,0,0.126,1,2
room_0207,train,0,3.862,0,0.208,0,-1
room_0207,train,1,3.801,0,0.191,0,-1
room_0207,train,2,4.323,1,0.232,0,-1
room_0207,train,3,10.117,0,0.112,0,-1
room_0207,train,4,3.713,0,0.18,0,-1
room_0207,train,5,3.754,0,0.215,0,-1
room_0207,train,6,3.939,0,0.286,0,-1
room_0207,train,7,3.298,0,0.2,0,-1
room_0207,train,8,4.479,0,0.214,0,-1
room_0207,train,9,3.087,0,0.127,0,-1
room_0207,train,10,4.353,0,0.144,0,-1
room_0207,train,11,2.915,0,0.227,0,-1
room_0208,train,0,4.06,0,0.175,1,14
room_0208,train,1,3.555,0,0.149,1,14
room_0208,train,2,3.856,0,0.217,1,14
room_0208,train,3,4.125,0,0.123,1,14
room_0208,train,4,3.819,0,0.229,1,14
room_0208,train,5,4.575,0,0.191,1,14
room_0208,train,6,4.506,1,0.187,1,14
room_0208,train,7,4.481,0,0.222,1,14
room_0208,train,8,3.647,0,0.145,1,14
room_0208,train,9,4.111,0,0.196,1,14
room_0208,train,10,3.777,0,0.208,1,14
room_0208,train,11,4.213,0,0.221,1,14
room_0208,train,12,3.512,0,0.282,1,14
room_0208,train,13,3.886,0,0.208,1,14
room_0208,train,14,9.499,1,0.862,1,14
room_0208,train,15,4.083,0,0.248,1,14
room_0209,test,0,4.934,0,0.193,1,7
room_0209,test,1,3.807,0,0.206,1,7
room_0209,test,2,4.748,0,0.188,1,7
room_0209,test,3,3.528,0,0.123,1,7
room_0209,test,4,4.225,0,0.252,1,7
room_0209,test,5,4.172,0,0.303,1,7
room_0209,test,6,3.226,0,0.188,1,7
room_0209,test,7,10.262,1,0.835,1,7
room_0209,test,8,4.054,0,0.144,1,7
room_0209,test,9,3.914,0,0.205,1,7
room_0210,train,0,3.762,0,0.239,1,3
room_0210,train,1,4.398,0,0.184,1,3
room_0210,train,2,4.747,0,0.211,1,3
room_0210,train,3,10.802,1,0.829,1,3
room_0210,train,4,4.57,0,0.234,1,3
room_0210,train,5,3.915,0,0.206,1,3
room_0210,train,6,4.158,0,0.188,1,3
room_0210,train,7,4.434,0,0.226,1,3
room_0211,test,0,3.956,0,0.18,0,-1
room_0211,test,1,3.973,0,0.183,0,-1
room_0211,test,2,3.773,0,0.195,0,-1
room_0211,test,3,4.195,0,0.25,0,-1
room_0211,test,4,3.723,1,0.773,0,-1
room_0211,test,5,4.183,0,0.24,0,-1
room_0211,test,6,4.324,0,0.195,0,-1
room_0211,test,7,4.182,0,0.176,0,-1
room_0212,test,0,4.601,0,0.231,1,9
room_0212,test,1,4.307,0,0.169,1,9
room_0212,test,2,4.881,0,0.212,1,9
room_0212,test,3,4.566,0,0.17,1,9
room_0212,test,4,3.858,0,0.204,1,9
room_0212,test,5,4.086,0,0.198,1,9
room_0212,test,6,3.685,0,0.109,1,9
room_0212,test,7,4.65,0,0.246,1,9
room_0212,test,8,4.174,0,0.208,1,9
room_0212,test,9,10.413,1,0.745,1,9
room_0212,test,10,4.23,0,0.253,1,9
room_0212,test,11,3.674,0,0.228,1,9
room_0212,test,12,3.56,0,0.173,1,9
room_0213,train,0,5.511,0,0.143,0,-1
room_0213,train,1,3.448,0,0.232,0,-1
room_0213,train,2,4.103,0,0.216,0,-1
room_0213,train,3,3.97,0,0.24,0,-1
room_0213,train,4,4.511,0,0.263,0,-1
room_0213,train,5,10.607,0,0.236,0,-1
room_0213,train,6,4.373,1,0.176,0,-1
room_0213,train,7,4.046,1,0.187,0,-1
room_0213,train,8,3.598,0,0.245,0,-1
room_0213,train,9,3.983,1,0.259,0,-1
room_0213,train,10,3.501,0,0.206,0,-1
room_0213,train,11,3.342,0,0.088,0,-1
room_0213,train,12,4.202,1,0.236,0,-1
room_0213,train,13,4.263,0,0.233,0,-1
room_0213,train,14,3.892,0,0.218,0,-1
room_0213,train,15,3.714,0,0.207,0,-1
room_0213,train,16,3.918,1,0.191,0,-1
room_0214,test,0,4.469,0,0.21,0,-1
room_0214,test,1,3.932,0,0.16,0,-1
room_0214,test,2,3.736,0,0.192,0,-1
room_0214,test,3,3.891,0,0.142,0,-1
room_0214,test,4,3.802,0,0.179,0,-1
room_0214,test,5,4.304,0,0.195,0,-1
room_0214,test,6,3.795,0,0.246,0,-1
room_0214,test,7,4.151,0,0.265,0,-1
room_0214,test,8,4.343,1,0.91,0,-1
room_0214,test,9,3.538,0,0.241,0,-1
room_0214,test,10,3.781,0,0.189,0,-1
room_0214,test,11,3.292,1,0.225,0,-1
room_0214,test,12,3.245,0,0.173,0,-1
room_0214,test,13,4.251,0,0.18,0,-1
room_0214,test,14,4.272,0,0.125,0,-1
room_0214,test,15,3.983,0,0.148,0,-1
room_0215,test,0,4.229,0,0.179,1,6
room_0215,test,1,3.869,0,0.26,1,6
room_0215,test,2,3.92,0,0.303,1,6
room_0215,test,3,4.11,0,0.15,1,6
room_0215,test,4,3.953,0,0.143,1,6
room_0215,test,5,4.315,0,0.134,1,6
room_0215,test,6,10.022,1,0.808,1,6
room_0215,test,7,3.654,0,0.197,1,6
room_0215,test,8,4.141,0,0.201,1,6
room_0215,test,9,4.403,0,0.273,1,6
room_0215,test,10,3.816,0,0.211,1,6
room_0215,test,11,3.811,0,0.199,1,6
room_0215,test,12,4.209,0,0.28,1,6
room_0215,test,13,3.373,0,0.177,1,6
room_0215,test,14,4.141,0,0.15,1,6
room_0215,test,15,4.098,0,0.254,1,6
room_0216,train,0,3.708,0,0.115,0,-1
room_0216,train,1,4.529,0,0.202,0,-1
room_0216,train,2,3.801,0,0.18,0,-1
room_0216,train,3,10.333,0,0.203,0,-1
room_0216,train,4,4.019,0,0.289,0,-1
room_0216,train,5,4.434,0,0.192,0,-1
room_0216,train,6,3.551,0,0.242,0,-1
room_0216,train,7,4.207,0,0.16,0,-1
room_0216,train,8,4.499,0,0.168,0,-1
room_0217,test,0,4.133,0,0.149,0,-1
room_0217,test,1,3.183,0,0.231,0,-1
room_0217,test,2,3.771,0,0.117,0,-1
room_0217,test,3,4.395,0,0.139,0,-1
room_0217,test,4,3.732,0,0.211,0,-1
room_0217,test,5,3.817,0,0.211,0,-1
room_0217,test,6,4.108,0,0.171,0,-1
room_0217,test,7,4.543,0,0.196,0,-1
room_0217,test,8,4.308,1,0.722,0,-1
room_0217,test,9,4.01,0,0.113,0,-1
room_0217,test,10,5.012,0,0.139,0,-1
room_0217,test,11,3.654,0,0.209,0,-1
room_0217,test,12,3.497,0,0.226,0,-1
room_0217,test,13,3.94,0,0.235,0,-1
room_0217,test,14,4.323,0,0.078,0,-1
room_0217,test,15,3.989,0,0.174,0,-1
room_0218,train,0,4.575,0,0.215,1,4
room_0218,train,1,3.914,0,0.062,1,4
room_0218,train,2,3.586,0,0.201,1,4
room_0218,train,3,4.001,0,0.149,1,4
room_0218,train,4,10.427,1,0.836,1,4
room_0218,train,5,3.477,0,0.15,1,4
room_0218,train,6,3.963,0,0.145,1,4
room_0218,train,7,3.838,0,0.131,1,4
room_0218,train,8,4.066,0,0.208,1,4
room_0218,train,9,4.425,0,0.236,1,4
room_0218,train,10,3.561,0,0.176,1,4
room_0218,train,11,3.549,0,0.147,1,4
room_0218,train,12,3.868,0,0.137,1,4
room_0218,train,13,3.746,0,0.179,1,4
room_0218,train,14,3.783,0,0.105,1,4
room_0218,train,15,4.269,0,0.173,1,4
room_0219,test,0,3.996,0,0.175,0,-1
room_0219,test,1,9.303,0,0.066,0,-1
room_0219,test,2,3.91,1,0.23,0,-1
room_0219,test,3,3.928,0,0.181,0,-1
room_0219,test,4,3.729,1,0.206,0,-1
room_0219,test,5,4.189,0,0.243,0,-1
room_0219,test,6,3.91,0,0.175,0,-1
room_0219,test,7,3.578,0,0.154,0,-1
room_0219,test,8,3.644,0,0.244,0,-1
room_0219,test,9,3.705,0,0.182,0,-1
room_0219,test,10,4.529,0,0.185,0,-1
room_0219,test,11,4.469,0,0.182,0,-1
room_0219,test,12,3.598,0,0.195,0,-1
room_0219,test,13,3.36,0,0.173,0,-1
room_0219,test,14,3.927,0,0.145,0,-1
room_0220,train,0,4.428,0,0.233,0,-1
room_0220,train,1,3.628,0,0.095,0,-1
room_0220,train,2,3.929,1,0.847,0,-1
room_0220,train,3,3.509,0,0.168,0,-1
room_0220,train,4,3.616,0,0.157,0,-1
room_0220,train,5,4.341,0,0.241,0,-1
room_0220,train,6,4.174,0,0.207,0,-1
room_0220,train,7,3.53,0,0.156,0,-1
room_0220,train,8,4.295,0,0.208,0,-1
room_0220,train,9,4.068,0,0.25,0,-1
room_0221,train,0,3.887,0,0.186,0,-1
room_0221,train,1,4.425,0,0.241,0,-1
room_0221,train,2,4.361,0,0.201,0,-1
room_0221,train,3,3.489,0,0.21,0,-1
room_0221,train,4,3.94,0,0.28,0,-1
room_0221,train,5,4.237,0,0.196,0,-1
room_0221,train,6,3.744,0,0.235,0,-1
room_0221,train,7,3.642,0,0.207,0,-1
room_0221,train,8,3.559,0,0.162,0,-1
room_0221,train,9,4.254,0,0.273,0,-1
room_0221,train,10,3.371,0,0.157,0,-1
room_0221,train,11,4.729,0,0.225,0,-1
room_0221,train,12,4.529,0,0.178,0,-1
room_0221,train,13,3.882,0,0.185,0,-1
room_0221,train,14,4.37,0,0.236,0,-1
room_0222,train,0,4.294,0,0.23,0,-1
room_0222,train,1,3.303,0,0.203,0,-1
room_0222,train,2,3.977,0,0.221,0,-1
room_0222,train,3,4.649,0,0.236,0,-1
room_0222,train,4,3.938,0,0.205,0,-1
room_0222,train,5,4.159,0,0.211,0,-1
room_0222,train,6,3.813,0,0.244,0,-1
room_0222,train,7,3.57,0,0.194,0,-1
room_0222,train,8,3.951,0,0.216,0,-1
room_0222,train,9,4.659,0,0.134,0,-1
room_0222,train,10,3.789,1,0.208,0,-1
room_0222,train,11,10.554,0,0.195,0,-1
room_0222,train,12,3.882,0,0.123,0,-1
room_0222,train,13,3.531,0,0.232,0,-1
room_0222,train,14,4.181,0,0.191,0,-1
room_0222,train,15,3.54,0,0.22,0,-1
room_0223,train,0,4.237,0,0.166,1,2
room_0223,train,1,3.502,0,0.301,1,2
room_0223,train,2,10.172,1,0.947,1,2
room_0223,train,3,3.998,0,0.288,1,2
room_0223,train,4,5.032,0,0.142,1,2
room_0223,train,5,3.541,1,0.266,1,2
room_0223,train,6,3.861,0,0.172,1,2
room_0223,train,7,4.443,0,0.159,1,2
room_0223,train,8,3.891,0,0.202,1,2
room_0223,train,9,3.677,0,0.216,1,2
room_0223,train,10,3.809,0,0.139,1,2
room_0223,train,11,4.008,0,0.214,1,2
room_0223,train,12,4.333,0,0.19,1,2
room_0223,train,13,4.873,0,0.193,1,2
room_0223,train,14,4.139,1,0.171,1,2
room_0224,test,0,3.861,0,0.238,1,3
room_0224,test,1,3.728,0,0.158,1,3
room_0224,test,2,3.349,0,0.225,1,3
room_0224,test,3,9.857,1,0.739,1,3
room_0224,test,4,3.975,0,0.179,1,3
room_0224,test,5,3.154,0,0.274,1,3
room_0224,test,6,4.273,0,0.247,1,3
room_0224,test,7,4.45,0,0.192,1,3
room_0224,test,8,4.025,0,0.172,1,3
room_0225,train,0,5.058,0,0.232,0,-1
room_0225,train,1,4.449,0,0.225,0,-1
room_0225,train,2,10.412,0,0.173,0,-1
room_0225,train,3,4.478,1,0.34,0,-1
room_0225,train,4,3.547,0,0.197,0,-1
room_0225,train,5,4.784,0,0.204,0,-1
room_0225,train,6,3.832,0,0.207,0,-1
room_0225,train,7,4.139,0,0.244,0,-1
room_0225,train,8,3.391,0,0.212,0,-1
room_0225,train,9,4.363,0,0.205,0,-1
room_0225,train,10,3.904,0,0.204,0,-1
room_0225,train,11,5.644,0,0.255,0,-1
room_0225,train,12,3.593,0,0.188,0,-1
room_0226,train,0,4.485,0,0.183,1,3
room_0226,train,1,3.974,0,0.281,1,3
room_0226,train,2,3.35,0,0.239,1,3
room_0226,train,3,9.605,1,0.902,1,3
room_0226,train,4,3.689,0,0.097,1,3
room_0226,train,5,4.445,0,0.167,1,3
room_0226,train,6,3.96,0,0.123,1,3
room_0226,train,7,4.156,0,0.167,1,3
room_0226,train,8,3.757,0,0.1,1,3
room_0226,train,9,3.663,0,0.281,1,3
room_0226,train,10,3.491,0,0.261,1,3
room_0226,train,11,4.151,0,0.177,1,3
room_0226,train,12,4.121,0,0.098,1,3
room_0226,train,13,4.087,0,0.223,1,3
room_0227,train,0,3.859,0,0.201,0,-1
room_0227,train,1,4.129,0,0.184,0,-1
room_0227,train,2,4.169,0,0.179,0,-1
room_0227,train,3,3.751,0,0.197,0,-1
room_0227,train,4,4.103,1,0.197,0,-1
room_0227,train,5,4.48,0,0.23,0,-1
room_0227,train,6,3.309,0,0.238,0,-1
room_0227,train,7,3.776,0,0.193,0,-1
room_0227,train,8,3.734,0,0.296,0,-1
room_0227,train,9,4.977,0,0.232,0,-1
room_0227,train,10,4.121,0,0.199,0,-1
room_0227,train,11,5.356,0,0.232,0,-1
room_0227,train,12,4.414,0,0.174,0,-1
room_0227,train,13,4.332,0,0.188,0,-1
room_0227,train,14,4.532,0,0.222,0,-1
room_0227,train,15,4.284,0,0.249,0,-1
room_0228,test,0,4.653,0,0.185,1,5
room_0228,test,1,4.279,0,0.259,1,5
room_0228,test,2,3.404,0,0.207,1,5
room_0228,test,3,4.465,0,0.215,1,5
room_0228,test,4,4.359,0,0.159,1,5
room_0228,test,5,10.84,1,0.894,1,5
room_0228,test,6,4.915,0,0.173,1,5
room_0228,test,7,3.893,0,0.216,1,5
room_0228,test,8,4.11,0,0.187,1,5
room_0228,test,9,4.816,0,0.266,1,5
room_0228,test,10,5.164,0,0.22,1,5
room_0228,test,11,4.422,0,0.264,1,5
room_0228,test,12,4.185,0,0.208,1,5
room_0228,test,13,4.28,0,0.207,1,5
room_0228,test,14,3.661,0,0.229,1,5
room_0228,test,15,4.74,0,0.229,1,5
room_0228,test,16,3.761,0,0.22,1,5
room_0228,test,17,3.411,0,0.283,1,5
room_0229,train,0,4.815,0,0.243,1,5
room_0229,train,1,3.919,1,0.147,1,5
room_0229,train,2,3.438,0,0.145,1,5
room_0229,train,3,4.267,0,0.175,1,5
room_0229,train,4,4.475,0,0.181,1,5
room_0229,train,5,9.225,1,0.746,1,5
room_0229,train,6,3.262,0,0.197,1,5
room_0229,train,7,4.281,0,0.283,1,5
room_0230,train,0,3.767,0,0.155,1,7
room_0230,train,1,4.517,0,0.239,1,7
room_0230,train,2,3.869,0,0.216,1,7
room_0230,train,3,3.426,1,0.178,1,7
room_0230,train,4,4.618,0,0.229,1,7
room_0230,train,5,4.004,0,0.216,1,7
room_0230,train,6,4.61,0,0.172,1,7
room_0230,train,7,10.64,1,0.805,1,7
room_0230,train,8,3.045,0,0.213,1,7
room_0230,train,9,4.494,0,0.246,1,7
room_0231,test,0,4.226,0,0.146,0,-1
room_0231,test,1,3.597,0,0.184,0,-1
room_0231,test,2,2.375,0,0.166,0,-1
room_0231,test,3,4.315,0,0.173,0,-1
room_0231,test,4,3.304,0,0.195,0,-1
room_0231,test,5,4.002,0,0.205,0,-1
room_0231,test,6,10.214,0,0.132,0,-1
room_0231,test,7,4.88,0,0.199,0,-1
room_0231,test,8,4.245,0,0.112,0,-1
room_0231,test,9,3.634,0,0.177,0,-1
room_0232,train,0,3.824,0,0.292,1,1
room_0232,train,1,9.893,1,0.721,1,1
room_0232,train,2,3.627,0,0.233,1,1
room_0232,train,3,4.659,0,0.206,1,1
room_0232,train,4,4.514,0,0.127,1,1
room_0232,train,5,3.945,0,0.31,1,1
room_0232,train,6,4.075,0,0.148,1,1
room_0232,train,7,3.348,0,0.209,1,1
room_0232,train,8,3.23,0,0.279,1,1
room_0233,train,0,4.249,0,0.265,1,5
room_0233,train,1,3.369,0,0.222,1,5
room_0233,train,2,3.767,0,0.125,1,5
room_0233,train,3,3.631,0,0.152,1,5
room_0233,train,4,3.836,0,0.154,1,5
room_0233,train,5,9.481,1,0.923,1,5
room_0233,train,6,4.666,0,0.25,1,5
room_0233,train,7,4.311,0,0.228,1,5
room_0234,train,0,4.089,0,0.233,1,1
room_0234,train,1,9.811,1,0.792,1,1
room_0234,train,2,3.939,0,0.249,1,1
room_0234,train,3,4.132,0,0.158,1,1
room_0234,train,4,4.471,0,0.208,1,1
room_0234,train,5,4.317,0,0.231,1,1
room_0234,train,6,3.863,0,0.216,1,1
room_0234,train,7,3.476,0,0.158,1,1
room_0234,train,8,3.915,0,0.152,1,1
room_0234,train,9,4.476,0,0.266,1,1
room_0234,train,10,3.91,0,0.22,1,1
room_0234,train,11,4.845,0,0.18,1,1
room_0234,train,12,4.997,0,0.225,1,1
room_0234,train,13,3.736,0,0.164,1,1
room_0234,train,14,4.724,0,0.192,1,1
room_0234,train,15,4.397,0,0.184,1,1
room_0235,train,0,4.036,0,0.192,0,-1
room_0235,train,1,3.611,0,0.279,0,-1
room_0235,train,2,4.167,0,0.309,0,-1
room_0235,train,3,4.09,1,0.923,0,-1
room_0235,train,4,3.978,0,0.233,0,-1
room_0235,train,5,3.94,0,0.253,0,-1
room_0235,train,6,4.188,0,0.116,0,-1
room_0235,train,7,3.839,0,0.207,0,-1
room_0235,train,8,4.745,1,0.229,0,-1
room_0235,train,9,3.836,0,0.141,0,-1
room_0236,train,0,4.085,0,0.246,1,1
room_0236,train,1,10.475,1,0.891,1,1
room_0236,train,2,4.863,1,0.13,1,1
room_0236,train,3,3.953,0,0.184,1,1
room_0236,train,4,3.485,0,0.252,1,1
room_0236,train,5,3.943,0,0.193,1,1
room_0236,train,6,4.944,0,0.245,1,1
room_0236,train,7,3.803,0,0.237,1,1
room_0236,train,8,3.228,0,0.225,1,1
room_0237,test,0,3.955,0,0.208,1,2
room_0237,test,1,4.862,0,0.193,1,2
room_0237,test,2,10.049,1,0.926,1,2
room_0237,test,3,3.566,0,0.243,1,2
room_0237,test,4,4.04,0,0.195,1,2
room_0237,test,5,5.102,0,0.205,1,2
room_0237,test,6,3.267,0,0.161,1,2
room_0237,test,7,3.892,0,0.241,1,2
room_0237,test,8,3.882,0,0.164,1,2
room_0237,test,9,3.834,1,0.173,1,2
