order_item_id,order_id,product_id,quantity,unit_price_at_sale
OI03903,O05813,P030,1,268.92
OI03904,O05813,P023,1,312.54
OI03905,O05813,P047,3,116.76
OI03906,O05813,P028,2,185.4
OI03907,O05872,P058,1,114.8
OI03908,O05872,P038,1,111.03
OI03909,O05872,P016,4,407.27
OI03910,O05872,P011,3,54.4
OI03911,O00635,P003,4,215.44
OI03912,O00635,P031,5,90.92
OI03913,O00635,P021,4,332.71
OI03914,O00957,P035,4,67.39
OI03915,O01008,P013,3,417.94
OI03916,O01009,P004,2,27.73
OI03917,O01921,P009,4,384.59
OI03918,O01921,P043,3,447.66
OI03919,O02887,P029,5,384.93
OI03920,O02887,P040,5,296.82
OI03921,O05198,P054,3,310.0
OI03922,O05198,P015,1,441.96
OI03923,O05198,P016,4,407.27
OI03924,O05573,P041,5,76.71
OI03925,O05573,P015,1,441.96
OI03926,O00513,P002,4,181.52
OI03927,O00513,P001,2,378.87
OI03928,O00513,P022,1,269.11
OI03929,O00827,P034,4,271.08
OI03930,O00827,P024,2,22.14
OI03931,O02691,P043,4,447.66
OI03932,O04443,P041,3,76.71
OI03933,O04443,P005,2,267.21
OI03934,O04848,P024,3,22.14
OI03935,O04848,P004,1,27.73
OI03936,O00292,P053,2,123.07
OI03937,O00292,P001,2,378.87
OI03938,O00504,P015,5,441.96
OI03939,O00504,P012,3,86.46
OI03940,O00504,P010,2,383.82
OI03941,O00783,P034,4,271.08
OI03942,O00826,P016,4,407.27
OI03943,O00826,P056,1,28.94
OI03944,O00826,P050,1,182.2
OI03945,O01752,P035,3,67.39
OI03946,O01752,P008,3,157.6
OI03947,O01815,P056,4,28.94
OI03948,O02715,P029,2,384.93
OI03949,O02715,P052,5,155.23
OI03950,O02759,P046,3,23.84
OI03951,O02759,P027,5,9.99
OI03952,O04782,P009,5,384.59
OI03953,O05242,P041,3,76.71
OI03954,O05242,P058,1,114.8
OI03955,O05242,P038,5,111.03
OI03956,O05242,P046,4,23.84
OI03957,O05294,P017,4,293.35
OI03958,O05294,P021,4,332.71
OI03959,O05294,P059,5,10.1
OI03960,O00676,P047,5,116.76
OI03961,O00676,P012,2,86.46
OI03962,O00676,P028,4,185.4
OI03963,O00676,P048,1,146.16
OI03964,O01283,P054,4,310.0
OI03965,O01283,P020,2,47.06
OI03966,O01283,P042,1,358.05
OI03967,O01283,P023,1,312.54
OI03968,O01605,P014,3,11.23
OI03969,O01605,P024,2,22.14
OI03970,O01605,P018,1,189.35
OI03971,O02279,P048,1,146.16
OI03972,O02279,P011,4,54.4
OI03973,O02415,P038,4,111.03
OI03974,O03540,P051,1,389.34
OI03975,O03540,P029,4,384.93
OI03976,O03742,P024,3,22.14
OI03977,O03742,P060,4,349.64
OI03978,O03742,P008,3,157.6
OI03979,O03742,P030,3,268.92
OI03980,O03804,P037,1,193.81
OI03981,O03897,P032,1,364.88
OI03982,O03897,P037,4,193.81
OI03983,O04827,P007,2,345.2
OI03984,O04827,P031,3,90.92
OI03985,O04833,P018,5,189.35
OI03986,O04833,P045,4,296.59
OI03987,O04833,P009,3,384.59
OI03988,O05277,P047,3,116.76
OI03989,O05295,P026,5,29.64
OI03990,O05295,P020,1,47.06
OI03991,O05910,P040,5,296.82
OI03992,O05910,P010,2,383.82
OI03993,O05910,P059,3,10.1
OI03994,O00714,P042,3,358.05
OI03995,O00714,P008,2,157.6
OI03996,O00714,P004,1,27.73
OI03997,O02001,P031,3,90.92
OI03998,O02001,P004,1,27.73
OI03999,O02001,P058,5,114.8
OI04000,O02001,P008,2,157.6
OI04001,O03146,P054,2,310.0
OI04002,O03146,P040,1,296.82
OI04003,O03146,P020,2,47.06
OI04004,O03338,P022,5,269.11
OI04005,O03338,P035,2,67.39
OI04006,O04963,P037,3,193.81
OI04007,O04963,P050,3,182.2
OI04008,O04963,P026,2,29.64
OI04009,O04963,P023,3,312.54
OI04010,O01624,P060,2,349.64
OI04011,O01624,P016,4,407.27
OI04012,O01624,P008,4,157.6
OI04013,O01624,P023,4,312.54
OI04014,O03034,P034,4,271.08
OI04015,O03034,P041,2,76.71
OI04016,O03034,P045,2,296.59
OI04017,O03077,P044,5,356.11
OI04018,O05026,P017,1,293.35
OI04019,O05246,P051,5,389.34
OI04020,O05246,P046,3,23.84
OI04021,O00074,P007,5,345.2
OI04022,O00074,P054,4,310.0
OI04023,O00126,P017,2,293.35
OI04024,O00742,P003,2,215.44
OI04025,O00742,P051,3,389.34
OI04026,O00742,P038,5,111.03
OI04027,O00925,P039,1,409.81
OI04028,O00925,P029,2,384.93
OI04029,O00925,P041,2,76.71
OI04030,O01158,P047,5,116.76
OI04031,O01158,P055,4,29.47
OI04032,O01179,P014,2,11.23
OI04033,O01179,P023,2,312.54
OI04034,O01179,P012,1,86.46
OI04035,O02395,P050,2,182.2
OI04036,O02395,P054,4,310.0
OI04037,O02553,P050,1,182.2
OI04038,O04667,P004,1,27.73
OI04039,O05091,P017,4,293.35
OI04040,O05091,P036,5,15.81
OI04041,O00410,P060,3,349.64
OI04042,O00410,P048,2,146.16
OI04043,O00410,P032,5,364.88
OI04044,O00410,P012,4,86.46
OI04045,O02578,P042,5,358.05
OI04046,O02578,P050,4,182.2
OI04047,O03237,P003,4,215.44
OI04048,O03237,P051,1,389.34
OI04049,O03237,P004,5,27.73
OI04050,O03237,P053,2,123.07
OI04051,O03806,P030,2,268.92
OI04052,O03806,P048,5,146.16
OI04053,O04852,P049,3,34.75
OI04054,O04852,P001,2,378.87
OI04055,O05430,P048,1,146.16
OI04056,O05430,P058,2,114.8
OI04057,O05430,P055,3,29.47
OI04058,O00881,P049,5,34.75
OI04059,O00881,P032,5,364.88
OI04060,O00881,P043,5,447.66
OI04061,O00901,P045,5,296.59
OI04062,O00901,P001,1,378.87
OI04063,O00901,P024,4,22.14
OI04064,O00973,P047,4,116.76
OI04065,O00973,P054,2,310.0
OI04066,O00973,P041,4,76.71
OI04067,O01281,P008,1,157.6
OI04068,O01281,P051,2,389.34
OI04069,O01281,P046,5,23.84
OI04070,O01883,P022,2,269.11
OI04071,O01883,P030,5,268.92
OI04072,O01883,P029,2,384.93
OI04073,O02226,P053,3,123.07
OI04074,O02226,P039,2,409.81
OI04075,O02226,P006,2,380.87
OI04076,O02226,P004,3,27.73
OI04077,O02257,P050,5,182.2
OI04078,O02257,P014,3,11.23
OI04079,O04244,P031,1,90.92
OI04080,O04285,P058,1,114.8
OI04081,O04285,P019,1,101.55
OI04082,O04285,P047,3,116.76
OI04083,O05083,P010,4,383.82
OI04084,O05083,P051,2,389.34
OI04085,O05083,P007,3,345.2
OI04086,O00526,P021,1,332.71
OI04087,O00526,P053,3,92.3
OI04088,O00526,P005,1,267.21
OI04089,O01019,P054,5,310.0
OI04090,O01019,P022,4,269.11
OI04091,O01019,P060,4,349.64
OI04092,O01512,P016,4,407.27
OI04093,O01512,P026,4,29.64
OI04094,O02383,P040,4,296.82
OI04095,O02383,P060,3,349.64
OI04096,O03718,P043,4,447.66
OI04097,O03718,P039,2,409.81
OI04098,O03777,P048,1,109.62
OI04099,O03777,P031,2,90.92
OI04100,O04866,P013,5,417.94
OI04101,O04866,P049,2,26.06
OI04102,O00073,P056,2,28.94
OI04103,O00622,P017,1,293.35
OI04104,O00622,P045,1,296.59
OI04105,O00622,P049,5,26.06
OI04106,O04229,P031,4,90.92
OI04107,O04513,P017,2,293.35
OI04108,O04513,P030,4,268.92
OI04109,O04513,P009,1,384.59
OI04110,O05161,P026,1,29.64
OI04111,O05161,P030,3,268.92
OI04112,O05356,P024,1,22.14
OI04113,O05356,P052,2,116.42
OI04114,O05356,P034,2,271.08
OI04115,O05356,P036,2,15.81
OI04116,O05668,P022,1,269.11
OI04117,O05668,P055,5,29.47
OI04118,O00144,P040,4,296.82
OI04119,O01695,P039,1,409.81
OI04120,O01695,P047,5,87.57
OI04121,O01695,P059,5,10.1
OI04122,O01809,P010,3,383.82
OI04123,O01809,P003,3,215.44
OI04124,O01809,P015,1,441.96
OI04125,O04339,P055,5,29.47
OI04126,O04339,P008,1,157.6
OI04127,O04339,P032,5,364.88
OI04128,O00081,P005,5,267.21
OI04129,O00081,P058,3,114.8
OI04130,O00081,P027,1,9.99
OI04131,O00492,P046,1,23.84
OI04132,O00492,P034,4,271.08
OI04133,O02327,P042,2,358.05
OI04134,O02327,P044,3,356.11
OI04135,O03005,P053,2,92.3
OI04136,O03997,P005,5,267.21
OI04137,O05905,P011,4,54.4
OI04138,O05905,P026,4,29.64
OI04139,O05905,P032,2,364.88
OI04140,O00001,P019,3,101.55
OI04141,O00107,P038,2,133.77
OI04142,O00107,P053,1,92.3
OI04143,O01959,P034,5,271.08
OI04144,O01959,P055,5,29.47
OI04145,O02061,P060,4,349.64
OI04146,O02061,P003,5,215.44
OI04147,O02648,P008,5,157.6
OI04148,O04104,P040,2,296.82
OI04149,O05363,P031,5,90.92
OI04150,O05363,P008,5,157.6
OI04151,O01366,P025,4,349.98
OI04152,O01366,P030,1,268.92
OI04153,O02115,P049,4,26.06
OI04154,O02115,P014,4,11.23
OI04155,O02249,P008,4,157.6
OI04156,O02249,P041,4,76.71
OI04157,O02360,P016,1,407.27
OI04158,O02360,P054,1,310.0
OI04159,O02734,P014,3,11.23
OI04160,O02923,P045,5,296.59
OI04161,O02923,P020,5,47.06
OI04162,O02923,P032,4,364.88
OI04163,O02923,P039,3,409.81
OI04164,O03125,P042,2,358.05
OI04165,O05440,P007,2,345.2
OI04166,O05440,P020,5,47.06
OI04167,O05728,P009,4,384.59
OI04168,O00929,P051,5,292.0
OI04169,O00929,P014,2,11.23
OI04170,O00929,P028,2,185.4
OI04171,O00929,P010,2,383.82
OI04172,O01594,P016,2,407.27
OI04173,O02002,P032,2,364.88
OI04174,O02114,P033,5,68.48
OI04175,O02114,P030,4,268.92
OI04176,O02114,P051,3,292.0
OI04177,O02114,P006,4,380.87
OI04178,O02546,P060,3,349.64
OI04179,O02546,P013,4,417.94
OI04180,O02546,P036,5,15.81
OI04181,O02546,P033,2,68.48
OI04182,O02740,P024,3,22.14
OI04183,O02740,P060,4,349.64
OI04184,O02841,P018,3,189.35
OI04185,O02841,P053,1,92.3
OI04186,O04329,P011,3,54.4
OI04187,O04329,P001,1,378.87
OI04188,O04329,P004,2,27.73
OI04189,O05235,P007,3,345.2
OI04190,O05235,P054,1,310.0
OI04191,O05235,P014,4,11.23
OI04192,O05235,P041,5,76.71
OI04193,O00817,P026,3,29.64
OI04194,O01931,P046,5,23.84
OI04195,O01931,P042,3,358.05
OI04196,O01931,P039,5,409.81
OI04197,O02754,P039,2,409.81
OI04198,O02754,P040,2,296.82
OI04199,O02920,P027,5,9.99
OI04200,O02920,P021,4,332.71
OI04201,O03199,P038,1,133.77
OI04202,O03304,P059,3,10.1
OI04203,O03304,P005,2,267.21
OI04204,O03793,P032,5,364.88
OI04205,O00536,P015,3,441.96
OI04206,O00564,P036,2,15.81
OI04207,O00564,P047,4,87.57
OI04208,O00823,P011,2,54.4
OI04209,O00823,P002,5,181.52
OI04210,O00893,P020,4,47.06
OI04211,O00893,P037,1,193.81
OI04212,O01526,P013,5,417.94
OI04213,O01526,P050,5,136.65
OI04214,O01550,P045,5,296.59
OI04215,O01550,P028,5,185.4
OI04216,O02557,P038,3,133.77
OI04217,O02557,P029,2,384.93
OI04218,O02557,P027,4,9.99
OI04219,O04380,P032,3,364.88
OI04220,O05343,P029,4,384.93
OI04221,O05520,P026,5,29.64
OI04222,O00320,P041,2,76.71
OI04223,O00320,P028,3,185.4
OI04224,O00967,P017,2,391.13
OI04225,O00967,P031,1,90.92
OI04226,O01103,P016,2,407.27
OI04227,O01103,P049,2,26.06
OI04228,O01533,P033,1,68.48
OI04229,O01533,P036,5,15.81
OI04230,O01533,P040,2,296.82
OI04231,O01533,P047,2,87.57
OI04232,O01731,P001,3,378.87
OI04233,O01731,P020,4,62.75
OI04234,O02543,P005,1,267.21
OI04235,O02693,P060,1,349.64
OI04236,O02693,P039,5,409.81
OI04237,O04438,P008,1,157.6
OI04238,O04438,P043,5,447.66
OI04239,O04801,P030,2,268.92
OI04240,O04801,P018,5,252.47
OI04241,O05457,P047,5,87.57
OI04242,O05457,P021,2,443.61
OI04243,O05457,P019,2,135.4
OI04244,O05457,P032,4,364.88
OI04245,O00275,P037,3,193.81
OI04246,O01174,P018,3,252.47
OI04247,O01174,P001,5,378.87
OI04248,O01174,P045,1,296.59
OI04249,O01174,P043,2,447.66
OI04250,O01546,P024,4,29.52
OI04251,O02199,P050,2,136.65
OI04252,O02560,P044,1,356.11
OI04253,O02560,P057,5,91.24
OI04254,O02560,P010,2,383.82
OI04255,O02674,P017,3,391.13
OI04256,O02674,P031,4,90.92
OI04257,O02674,P020,5,62.75
OI04258,O03542,P012,3,86.46
OI04259,O03542,P057,5,91.24
OI04260,O04188,P044,1,356.11
OI04261,O04190,P041,5,76.71
OI04262,O04190,P032,3,364.88
OI04263,O04466,P028,5,185.4
OI04264,O00213,P022,2,358.81
OI04265,O00213,P040,1,296.82
OI04266,O00213,P044,2,356.11
OI04267,O00524,P029,3,384.93
OI04268,O00613,P012,1,86.46
OI04269,O00613,P003,1,215.44
OI04270,O00613,P045,3,296.59
OI04271,O00645,P036,3,15.81
OI04272,O00697,P046,1,23.84
OI04273,O01540,P003,2,215.44
OI04274,O01540,P059,2,10.1
OI04275,O01540,P037,2,193.81
OI04276,O02306,P060,3,349.64
OI04277,O02306,P047,2,87.57
OI04278,O02306,P030,5,268.92
OI04279,O02602,P058,1,114.8
OI04280,O02626,P016,1,407.27
OI04281,O02626,P030,4,268.92
OI04282,O05933,P052,4,116.42
OI04283,O05933,P056,3,28.94
OI04284,O05933,P055,1,29.47
OI04285,O00152,P050,4,136.65
OI04286,O00152,P039,5,409.81
OI04287,O00152,P022,2,358.81
OI04288,O00631,P014,2,11.23
OI04289,O00631,P010,2,383.82
OI04290,O00631,P045,2,296.59
OI04291,O00824,P006,1,380.87
OI04292,O00824,P031,4,90.92
OI04293,O00824,P037,5,193.81
OI04294,O02667,P019,1,135.4
OI04295,O02667,P015,4,441.96
OI04296,O03660,P034,2,271.08
OI04297,O03867,P054,1,310.0
OI04298,O03867,P023,1,416.72
OI04299,O03867,P027,4,9.99
OI04300,O03867,P041,4,76.71
OI04301,O04287,P016,3,407.27
OI04302,O04287,P021,5,443.61
OI04303,O04287,P037,3,193.81
OI04304,O04287,P031,1,90.92
OI04305,O04299,P055,2,29.47
OI04306,O04299,P007,2,345.2
OI04307,O04299,P057,3,91.24
OI04308,O05201,P044,4,356.11
OI04309,O05201,P029,2,384.93
OI04310,O05201,P042,1,358.05
OI04311,O00437,P050,2,136.65
OI04312,O00437,P010,3,383.82
OI04313,O00437,P025,3,349.98
OI04314,O00470,P029,4,384.93
OI04315,O00470,P055,2,29.47
OI04316,O00470,P001,1,378.87
OI04317,O00611,P012,4,86.46
OI04318,O00611,P020,4,62.75
OI04319,O01794,P012,5,86.46
OI04320,O01794,P058,2,114.8
OI04321,O01794,P026,3,29.64
OI04322,O01794,P010,1,383.82
OI04323,O02137,P059,2,10.1
OI04324,O02137,P018,4,252.47
OI04325,O02453,P025,4,349.98
OI04326,O02876,P033,3,68.48
OI04327,O02876,P018,3,252.47
OI04328,O03106,P017,2,391.13
OI04329,O03106,P041,4,76.71
OI04330,O03106,P039,2,409.81
OI04331,O03106,P043,4,447.66
OI04332,O03222,P031,5,90.92
OI04333,O03949,P046,2,23.84
OI04334,O03949,P008,2,157.6
OI04335,O05170,P048,2,109.62
OI04336,O05170,P010,3,383.82
OI04337,O00089,P048,5,109.62
OI04338,O01944,P023,4,416.72
OI04339,O01944,P059,4,10.1
OI04340,O03637,P025,2,349.98
OI04341,O03637,P029,4,384.93
OI04342,O04035,P046,2,23.84
OI04343,O04035,P030,3,268.92
OI04344,O04035,P056,4,28.94
OI04345,O04035,P041,3,76.71
OI04346,O04077,P056,5,28.94
OI04347,O04077,P028,1,185.4
OI04348,O00414,P053,5,92.3
OI04349,O00414,P023,1,416.72
OI04350,O00414,P042,3,358.05
OI04351,O00539,P052,1,116.42
OI04352,O02523,P006,5,380.87
OI04353,O02523,P048,3,109.62
OI04354,O02523,P053,5,92.3
OI04355,O03166,P042,4,358.05
OI04356,O03166,P012,1,86.46
OI04357,O03166,P018,2,252.47
OI04358,O03166,P036,2,15.81
OI04359,O03578,P055,2,29.47
OI04360,O03578,P006,2,380.87
OI04361,O03578,P042,1,358.05
OI04362,O03578,P045,2,296.59
OI04363,O04121,P030,2,268.92
OI04364,O04908,P001,5,378.87
OI04365,O04908,P010,3,383.82
OI04366,O04908,P059,5,10.1
OI04367,O00482,P043,5,447.66
OI04368,O00482,P007,2,345.2
OI04369,O00490,P036,2,15.81
OI04370,O01148,P021,3,443.61
OI04371,O02094,P018,1,252.47
OI04372,O02094,P047,4,87.57
OI04373,O02094,P031,1,90.92
OI04374,O02124,P026,4,29.64
OI04375,O02124,P020,1,62.75
OI04376,O02124,P031,3,90.92
OI04377,O02124,P019,5,135.4
OI04378,O02462,P006,4,380.87
OI04379,O02462,P026,3,29.64
OI04380,O02530,P051,5,292.0
OI04381,O02530,P001,4,378.87
OI04382,O02530,P026,2,29.64
OI04383,O02530,P031,3,90.92
OI04384,O03059,P046,3,23.84
OI04385,O03059,P044,3,356.11
OI04386,O04710,P005,4,267.21
OI04387,O04710,P055,2,29.47
OI04388,O04710,P048,4,109.62
OI04389,O05749,P026,1,29.64
OI04390,O05749,P037,1,193.81
OI04391,O05749,P032,1,364.88
OI04392,O05749,P012,1,86.46
OI04393,O00303,P019,4,135.4
OI04394,O00357,P004,4,27.73
OI04395,O00357,P052,4,116.42
OI04396,O00650,P043,5,447.66
OI04397,O00650,P036,5,15.81
OI04398,O00702,P041,2,76.71
OI04399,O00702,P022,3,358.81
OI04400,O01227,P052,3,116.42
OI04401,O01227,P056,3,28.94
OI04402,O01227,P021,1,443.61
OI04403,O01419,P048,3,109.62
OI04404,O01763,P035,4,67.39
OI04405,O02245,P030,4,268.92
OI04406,O02245,P012,3,86.46
OI04407,O02245,P019,4,135.4
OI04408,O02245,P044,3,356.11
OI04409,O03249,P033,4,68.48
OI04410,O03249,P058,2,114.8
OI04411,O05391,P049,5,26.06
OI04412,O05391,P037,1,193.81
OI04413,O05391,P043,3,447.66
OI04414,O05391,P052,2,116.42
OI04415,O00808,P050,4,136.65
OI04416,O00808,P021,4,443.61
OI04417,O00808,P055,2,29.47
OI04418,O00808,P005,3,267.21
OI04419,O02217,P019,3,135.4
OI04420,O02217,P046,3,23.84
OI04421,O02217,P037,4,193.81
OI04422,O02363,P037,4,193.81
OI04423,O02363,P028,5,185.4
OI04424,O02363,P004,3,27.73
OI04425,O02363,P032,4,364.88
OI04426,O02411,P015,2,441.96
OI04427,O02411,P034,2,271.08
OI04428,O02411,P042,5,358.05
OI04429,O03030,P045,2,296.59
OI04430,O03030,P051,1,292.0
OI04431,O03030,P024,5,29.52
OI04432,O03030,P050,4,136.65
OI04433,O03472,P058,1,114.8
OI04434,O04645,P016,3,407.27
OI04435,O04645,P050,3,136.65
OI04436,O04645,P031,4,90.92
OI04437,O04645,P014,1,11.23
OI04438,O04903,P021,5,443.61
OI04439,O04903,P058,4,114.8
OI04440,O05093,P023,2,416.72
OI04441,O05093,P053,1,92.3
OI04442,O05093,P043,1,447.66
OI04443,O05093,P016,3,407.27
OI04444,O00612,P051,5,292.0
OI04445,O00612,P032,5,364.88
OI04446,O00612,P004,5,27.73
OI04447,O00612,P035,1,67.39
OI04448,O01785,P015,5,441.96
OI04449,O01785,P023,5,416.72
OI04450,O02354,P041,3,76.71
OI04451,O02354,P060,3,349.64
OI04452,O02435,P002,2,181.52
OI04453,O02435,P014,3,11.23
OI04454,O02435,P058,5,114.8
OI04455,O02435,P013,4,417.94
OI04456,O03524,P032,5,364.88
OI04457,O03524,P047,3,87.57
OI04458,O03564,P053,5,92.3
OI04459,O03564,P011,5,54.4
OI04460,O04471,P025,5,349.98
OI04461,O04471,P038,4,133.77
OI04462,O04471,P010,4,383.82
OI04463,O04471,P045,1,296.59
OI04464,O05557,P011,3,54.4
OI04465,O05557,P023,5,416.72
OI04466,O05557,P015,4,441.96
OI04467,O05557,P047,3,87.57
OI04468,O05629,P055,2,29.47
OI04469,O05629,P046,3,23.84
OI04470,O05629,P056,5,28.94
OI04471,O05702,P023,1,416.72
OI04472,O05702,P052,1,116.42
OI04473,O00508,P041,1,76.71
OI04474,O00508,P010,4,383.82
OI04475,O00508,P011,1,54.4
OI04476,O01865,P012,4,86.46
OI04477,O01865,P035,2,67.39
OI04478,O02777,P056,4,28.94
OI04479,O02777,P052,4,116.42
OI04480,O02777,P007,1,345.2
OI04481,O03350,P023,3,416.72
OI04482,O03350,P034,1,271.08
OI04483,O03350,P033,5,68.48
OI04484,O03819,P037,5,193.81
OI04485,O03819,P059,5,10.1
OI04486,O03819,P056,4,28.94
OI04487,O03819,P041,4,76.71
OI04488,O03845,P021,2,443.61
OI04489,O03845,P022,5,358.81
OI04490,O03941,P055,4,29.47
OI04491,O04318,P052,3,116.42
OI04492,O04402,P058,2,114.8
OI04493,O04402,P027,4,9.99
OI04494,O05258,P047,2,87.57
OI04495,O05258,P051,5,292.0
OI04496,O05258,P054,2,310.0
OI04497,O05325,P021,4,443.61
OI04498,O05325,P041,4,76.71
OI04499,O05325,P008,2,157.6
OI04500,O05531,P036,4,15.81
OI04501,O05531,P024,2,29.52
OI04502,O05753,P007,2,345.2
OI04503,O05753,P001,4,378.87
OI04504,O05753,P056,5,28.94
OI04505,O05753,P041,5,76.71
OI04506,O00669,P018,2,252.47
OI04507,O00669,P032,1,364.88
OI04508,O01109,P025,1,349.98
OI04509,O01109,P037,2,193.81
OI04510,O02974,P054,5,310.0
OI04511,O02974,P057,3,91.24
OI04512,O02974,P028,3,185.4
OI04513,O03479,P018,3,252.47
OI04514,O03869,P051,5,292.0
OI04515,O03869,P047,2,87.57
OI04516,O04288,P016,2,407.27
OI04517,O04288,P057,4,91.24
OI04518,O04288,P011,4,54.4
OI04519,O04288,P041,2,76.71
OI04520,O04384,P007,5,345.2
OI04521,O01111,P014,2,11.23
OI04522,O01111,P008,2,157.6
OI04523,O02454,P010,3,383.82
OI04524,O04334,P019,1,135.4
OI04525,O04334,P029,3,384.93
OI04526,O05411,P032,5,364.88
OI04527,O05411,P044,1,356.11
OI04528,O05411,P048,3,109.62
OI04529,O00102,P050,1,136.65
OI04530,O01342,P041,5,76.71
OI04531,O01507,P015,5,441.96
OI04532,O01507,P009,5,384.59
OI04533,O01507,P053,3,92.3
OI04534,O01552,P038,5,133.77
OI04535,O01757,P012,4,86.46
OI04536,O01757,P052,2,116.42
OI04537,O01757,P029,2,384.93
OI04538,O01885,P039,5,409.81
OI04539,O01885,P025,3,349.98
OI04540,O01885,P031,1,90.92
OI04541,O01885,P046,5,23.84
OI04542,O02093,P013,3,417.94
OI04543,O02093,P022,3,358.81
OI04544,O02093,P002,3,181.52
OI04545,O04258,P020,5,62.75
OI04546,O04632,P047,3,87.57
OI04547,O05148,P051,1,292.0
OI04548,O05148,P010,4,383.82
OI04549,O05870,P045,5,296.59
OI04550,O05870,P037,5,193.81
OI04551,O05870,P044,5,356.11
OI04552,O05870,P004,3,27.73
OI04553,O05993,P050,4,136.65
OI04554,O01406,P008,2,157.6
OI04555,O01880,P016,5,407.27
OI04556,O02008,P054,2,310.0
OI04557,O02606,P057,1,91.24
OI04558,O02606,P042,5,358.05
OI04559,O02606,P051,3,292.0
OI04560,O02606,P013,5,417.94
OI04561,O03676,P003,4,215.44
OI04562,O03676,P027,1,9.99
OI04563,O03676,P029,1,384.93
OI04564,O05685,P052,4,116.42
OI04565,O05685,P049,1,26.06
OI04566,O01163,P041,2,76.71
OI04567,O01163,P009,2,384.59
OI04568,O01163,P006,2,380.87
OI04569,O01479,P018,4,252.47
OI04570,O01479,P011,5,54.4
OI04571,O01479,P027,1,9.99
OI04572,O01479,P037,5,193.81
OI04573,O02394,P005,2,267.21
OI04574,O02394,P050,3,136.65
OI04575,O02394,P029,4,384.93
OI04576,O02394,P025,5,349.98
OI04577,O03605,P024,1,29.52
OI04578,O03605,P021,4,443.61
OI04579,O05770,P012,2,86.46
OI04580,O00844,P048,4,109.62
OI04581,O00844,P032,1,364.88
OI04582,O00844,P040,4,296.82
OI04583,O01645,P008,4,157.6
OI04584,O01645,P010,5,383.82
OI04585,O01983,P006,1,380.87
OI04586,O01983,P057,4,91.24
OI04587,O01983,P009,3,384.59
OI04588,O02015,P046,4,23.84
OI04589,O02015,P026,4,29.64
OI04590,O02179,P029,2,384.93
OI04591,O02179,P043,1,447.66
OI04592,O02179,P060,4,349.64
OI04593,O02179,P018,1,252.47
OI04594,O02694,P014,2,11.23
OI04595,O02694,P057,3,91.24
OI04596,O02694,P045,4,296.59
OI04597,O02976,P014,2,11.23
OI04598,O02976,P017,4,391.13
OI04599,O02976,P004,1,27.73
OI04600,O03119,P037,4,193.81
OI04601,O03119,P021,3,443.61
OI04602,O03119,P060,2,349.64
OI04603,O05036,P012,3,86.46
OI04604,O05036,P025,3,349.98
OI04605,O05036,P057,1,91.24
OI04606,O05513,P014,1,11.23
OI04607,O05513,P021,1,443.61
OI04608,O05513,P046,2,23.84
OI04609,O01183,P013,3,417.94
OI04610,O01183,P059,3,10.1
OI04611,O01183,P052,2,155.23
OI04612,O01367,P037,2,193.81
OI04613,O01367,P010,3,383.82
OI04614,O01371,P007,2,345.2
OI04615,O01371,P058,4,114.8
OI04616,O01456,P025,5,349.98
OI04617,O01456,P017,4,391.13
OI04618,O01456,P006,2,380.87
OI04619,O01705,P042,4,358.05
OI04620,O01705,P050,1,182.2
OI04621,O01705,P045,1,296.59
OI04622,O04781,P029,5,384.93
OI04623,O04781,P001,4,378.87
OI04624,O04781,P040,1,296.82
OI04625,O05477,P012,1,86.46
OI04626,O05477,P007,1,345.2
OI04627,O00416,P034,5,271.08
OI04628,O00596,P040,1,296.82
OI04629,O00596,P019,5,135.4
OI04630,O00596,P035,5,67.39
OI04631,O01185,P019,5,135.4
OI04632,O03225,P035,5,67.39
OI04633,O03225,P041,3,76.71
OI04634,O03225,P005,5,267.21
OI04635,O04210,P011,4,54.4
OI04636,O04210,P034,4,271.08
OI04637,O04210,P033,3,68.48
OI04638,O04449,P055,3,29.47
OI04639,O04449,P039,5,409.81
OI04640,O05554,P016,1,407.27
OI04641,O05554,P018,3,252.47
OI04642,O00088,P046,3,23.84
OI04643,O00384,P049,2,34.75
OI04644,O00420,P049,2,34.75
OI04645,O00521,P048,4,146.16
OI04646,O00521,P025,3,349.98
OI04647,O00727,P042,3,358.05
OI04648,O00727,P002,1,181.52
OI04649,O00727,P029,1,384.93
OI04650,O02735,P048,5,146.16
OI04651,O02735,P005,2,267.21
OI04652,O02735,P027,2,9.99
OI04653,O03711,P012,1,86.46
OI04654,O03711,P057,5,91.24
OI04655,O03711,P033,1,68.48
OI04656,O03711,P016,5,407.27
OI04657,O03823,P051,4,389.34
OI04658,O03823,P001,2,378.87
OI04659,O03888,P019,1,135.4
OI04660,O04957,P043,4,447.66
OI04661,O04957,P027,4,9.99
OI04662,O05284,P033,1,68.48
OI04663,O05284,P040,1,296.82
OI04664,O05284,P008,5,157.6
OI04665,O00481,P027,2,9.99
OI04666,O01416,P051,2,389.34
OI04667,O02659,P015,4,441.96
OI04668,O02659,P058,4,114.8
OI04669,O03317,P054,5,310.0
OI04670,O03317,P022,5,358.81
OI04671,O03317,P037,5,193.81
OI04672,O04603,P056,4,28.94
OI04673,O05285,P041,5,76.71
OI04674,O05285,P039,1,409.81
OI04675,O05285,P003,2,215.44
OI04676,O05390,P018,2,252.47
OI04677,O00132,P025,1,349.98
OI04678,O00132,P021,3,443.61
