order_id,order_date,customer_id,channel,status
O04017,2024-09-19,C0134,web,completed
O04263,2024-09-19,C0076,web,completed
O05778,2024-09-19,C0170,store,completed
O02133,2024-09-20,C0021,phone,cancelled
O02513,2024-09-20,C0166,store,completed
O02751,2024-09-20,C0061,phone,completed
O03470,2024-09-20,C0091,web,completed
O04147,2024-09-20,C0111,web,completed
O00083,2024-09-21,C0171,web,completed
O00212,2024-09-21,C0170,web,completed
O01230,2024-09-21,C0119,phone,completed
O01384,2024-09-21,C0052,store,completed
O01993,2024-09-21,C0144,store,completed
O02243,2024-09-21,C0174,store,completed
O02444,2024-09-21,C0109,web,completed
O03817,2024-09-21,C0158,web,completed
O04481,2024-09-21,C0077,web,completed
O04628,2024-09-21,C0086,store,completed
O04751,2024-09-21,C0160,web,completed
O05882,2024-09-21,C0070,store,completed
O00106,2024-09-22,C0074,web,completed
O01667,2024-09-22,C0131,web,pending
O02370,2024-09-22,C0040,store,completed
O02574,2024-09-22,C0002,web,completed
O03394,2024-09-22,C0178,web,completed
O04712,2024-09-22,C0073,web,completed
O04760,2024-09-22,C0148,store,completed
O05136,2024-09-22,C0025,web,completed
O05241,2024-09-22,C0152,web,completed
O05835,2024-09-22,C0170,web,completed
O05956,2024-09-22,C0071,web,completed
O00223,2024-09-23,C0165,web,completed
O00260,2024-09-23,C0090,web,completed
O01322,2024-09-23,C0052,web,completed
O01666,2024-09-23,C0007,store,completed
O02347,2024-09-23,C0176,web,completed
O03429,2024-09-23,C0040,web,completed
O04662,2024-09-23,C0041,web,completed
O04928,2024-09-23,C0163,web,completed
O00423,2024-09-24,C0081,web,completed
O02234,2024-09-24,C0164,web,completed
O02884,2024-09-24,C0151,web,completed
O04487,2024-09-24,C0115,web,completed
O01016,2024-09-25,C0099,web,completed
O01677,2024-09-25,C0012,store,completed
O02242,2024-09-25,C0080,web,completed
O03623,2024-09-25,C0105,web,completed
O05711,2024-09-25,C0136,store,completed
O00202,2024-09-26,C0179,phone,completed
O01233,2024-09-26,C0097,web,completed
O04199,2024-09-26,C0169,phone,completed
O05404,2024-09-26,C0131,web,completed
O05861,2024-09-26,C0109,web,completed
O00172,2024-09-27,C0058,web,completed
O00599,2024-09-27,C0099,web,completed
O00970,2024-09-27,C0172,web,completed
O00998,2024-09-27,C0174,store,completed
O01358,2024-09-27,C0132,store,completed
O02432,2024-09-27,C0081,phone,completed
O02520,2024-09-27,C0020,web,completed
O04344,2024-09-27,C0174,web,completed
O05646,2024-09-27,C0122,web,completed
O00142,2024-09-28,C0128,web,completed
O00323,2024-09-28,C0134,web,completed
O02016,2024-09-28,C0101,web,completed
O03200,2024-09-28,C0046,web,completed
O04509,2024-09-28,C0168,web,completed
O05484,2024-09-28,C0143,web,completed
O00436,2024-09-29,C0048,web,completed
O00864,2024-09-29,C0080,store,completed
O04811,2024-09-29,C0136,web,completed
O05236,2024-09-29,C0171,web,pending
O00245,2024-09-30,C0113,store,completed
O00465,2024-09-30,C0091,web,completed
O00855,2024-09-30,C0029,web,completed
O01023,2024-09-30,C0132,store,completed
O02154,2024-09-30,C0153,web,completed
O03369,2024-09-30,C0162,web,completed
O04265,2024-09-30,C0173,store,completed
O05287,2024-09-30,C0027,web,completed
O00899,2024-10-01,C0100,web,completed
O01722,2024-10-01,C0147,web,completed
O02798,2024-10-01,C0122,web,completed
O03762,2024-10-01,C0143,web,completed
O04120,2024-10-01,C0038,web,completed
O04320,2024-10-01,C0067,phone,completed
O04636,2024-10-01,C0166,web,completed
O04941,2024-10-01,C0051,web,completed
O05163,2024-10-01,C0120,web,completed
O05854,2024-10-01,C0088,web,completed
O01431,2024-10-02,C0053,web,completed
O01586,2024-10-02,C0136,web,completed
O02393,2024-10-02,C0065,web,completed
O02569,2024-10-02,C0140,store,cancelled
O03101,2024-10-02,C0093,web,completed
O03621,2024-10-02,C0132,web,completed
O04060,2024-10-02,C0074,phone,completed
O04297,2024-10-02,C0113,store,completed
O04356,2024-10-02,C0022,store,completed
O05885,2024-10-02,C0098,web,completed
O00917,2024-10-03,C0151,web,completed
O03723,2024-10-03,C0026,web,completed
O04682,2024-10-03,C0164,web,completed
O05212,2024-10-03,C0171,web,completed
O05222,2024-10-03,C0149,web,completed
O00065,2024-10-04,C0022,phone,completed
O00169,2024-10-04,C0167,phone,completed
O01511,2024-10-04,C0077,web,completed
O01942,2024-10-04,C0029,store,completed
O02529,2024-10-04,C0100,phone,completed
O02628,2024-10-04,C0051,phone,cancelled
O03054,2024-10-04,C0128,phone,completed
O03633,2024-10-04,C0054,phone,completed
O03848,2024-10-04,C0075,web,completed
O05017,2024-10-04,C0130,web,completed
O05311,2024-10-04,C0030,web,completed
O05612,2024-10-04,C0109,web,completed
O00601,2024-10-05,C0005,store,completed
O00688,2024-10-05,C0078,web,completed
O02284,2024-10-05,C0151,web,completed
O03383,2024-10-05,C0101,phone,completed
O03566,2024-10-05,C0005,web,completed
O03947,2024-10-05,C0050,phone,completed
O04580,2024-10-05,C0008,web,completed
O05178,2024-10-05,C0137,store,cancelled
O05849,2024-10-05,C0064,store,completed
O00752,2024-10-06,C0042,phone,completed
O01306,2024-10-06,C0121,web,completed
O01388,2024-10-06,C0010,web,pending
O01774,2024-10-06,C0026,web,completed
O02301,2024-10-06,C0180,store,completed
O02894,2024-10-06,C0176,store,completed
O03620,2024-10-06,C0128,phone,pending
O05150,2024-10-06,C0162,web,completed
O05913,2024-10-06,C0129,phone,completed
O00171,2024-10-07,C0084,store,completed
O00220,2024-10-07,C0093,phone,pending
O01220,2024-10-07,C0043,web,completed
O02678,2024-10-07,C0179,web,cancelled
O03076,2024-10-07,C0029,web,pending
O03591,2024-10-07,C0025,store,completed
O04154,2024-10-07,C0021,web,completed
O04319,2024-10-07,C0151,store,completed
O04434,2024-10-07,C0105,web,completed
O05373,2024-10-07,C0143,phone,cancelled
O05615,2024-10-07,C0147,store,pending
O01634,2024-10-08,C0067,store,completed
O02135,2024-10-08,C0125,web,completed
O02605,2024-10-08,C0157,web,completed
O05525,2024-10-08,C0097,web,completed
O01047,2024-10-09,C0119,web,completed
O02498,2024-10-09,C0029,phone,completed
O02699,2024-10-09,C0005,web,completed
O02758,2024-10-09,C0105,phone,completed
O02877,2024-10-09,C0127,web,completed
O03314,2024-10-09,C0102,web,completed
O04841,2024-10-09,C0023,web,completed
O05720,2024-10-09,C0117,web,completed
O01703,2024-10-10,C0047,web,completed
O02221,2024-10-10,C0159,store,completed
O02534,2024-10-10,C0077,web,completed
O02566,2024-10-10,C0042,store,completed
O02645,2024-10-10,C0142,store,completed
O03324,2024-10-10,C0029,web,completed
O03829,2024-10-10,C0130,web,completed
O03859,2024-10-10,C0039,web,cancelled
O05233,2024-10-10,C0149,web,completed
O00188,2024-10-11,C0146,web,completed
O00204,2024-10-11,C0009,phone,completed
O00638,2024-10-11,C0069,store,pending
O01530,2024-10-11,C0142,store,completed
O02024,2024-10-11,C0172,phone,completed
O02139,2024-10-11,C0144,phone,completed
O04485,2024-10-11,C0144,web,completed
O04505,2024-10-11,C0108,store,completed
O04922,2024-10-11,C0098,store,completed
O05166,2024-10-11,C0023,web,cancelled
O05865,2024-10-11,C0174,web,completed
O00771,2024-10-12,C0158,phone,completed
O00772,2024-10-12,C0174,web,completed
O04706,2024-10-12,C0158,web,completed
O05189,2024-10-12,C0112,web,completed
O05591,2024-10-12,C0070,web,completed
O01297,2024-10-13,C0158,web,completed
O02829,2024-10-13,C0028,store,completed
O05004,2024-10-13,C0142,store,completed
O05072,2024-10-13,C0108,web,completed
O05382,2024-10-13,C0133,store,pending
O05419,2024-10-13,C0064,store,cancelled
O00061,2024-10-14,C0097,web,completed
O03985,2024-10-14,C0044,store,completed
O04810,2024-10-14,C0155,web,completed
O04991,2024-10-14,C0010,store,completed
O00084,2024-10-15,C0073,web,completed
O01798,2024-10-15,C0077,web,completed
O01878,2024-10-15,C0137,web,cancelled
O02160,2024-10-15,C0164,store,completed
O04058,2024-10-15,C0024,web,completed
O04570,2024-10-15,C0147,web,completed
O00540,2024-10-16,C0035,web,completed
O02688,2024-10-16,C0025,web,completed
O02863,2024-10-16,C0127,store,completed
O02997,2024-10-16,C0125,web,completed
O03307,2024-10-16,C0159,store,completed
O03682,2024-10-16,C0118,store,completed
O04790,2024-10-16,C0174,web,cancelled
O00516,2024-10-17,C0178,web,completed
O01152,2024-10-17,C0140,web,completed
O02277,2024-10-17,C0059,store,completed
O03071,2024-10-17,C0053,web,completed
O03235,2024-10-17,C0144,web,completed
O03252,2024-10-17,C0130,web,completed
O00562,2024-10-18,C0107,web,completed
O01433,2024-10-18,C0088,web,completed
O02174,2024-10-18,C0116,web,completed
O02402,2024-10-18,C0176,store,completed
O03728,2024-10-18,C0033,store,completed
O04294,2024-10-18,C0022,web,completed
O04378,2024-10-18,C0003,store,completed
O05733,2024-10-18,C0109,phone,completed
O05864,2024-10-18,C0063,store,completed
O05898,2024-10-18,C0138,store,completed
O02122,2024-10-19,C0018,store,completed
O03404,2024-10-19,C0162,web,completed
O03517,2024-10-19,C0150,phone,completed
O04089,2024-10-19,C0174,store,completed
O04280,2024-10-19,C0179,web,completed
O04562,2024-10-19,C0046,store,completed
O04770,2024-10-19,C0139,web,completed
O05352,2024-10-19,C0149,store,completed
O05934,2024-10-19,C0061,web,completed
O00356,2024-10-20,C0113,web,completed
O00363,2024-10-20,C0168,web,completed
O01495,2024-10-20,C0028,store,completed
O01646,2024-10-20,C0036,store,pending
O02668,2024-10-20,C0029,phone,completed
O02799,2024-10-20,C0163,phone,completed
O03175,2024-10-20,C0110,web,completed
O04559,2024-10-20,C0135,web,completed
O05483,2024-10-20,C0073,web,cancelled
O00486,2024-10-21,C0158,web,completed
O00949,2024-10-21,C0121,web,completed
O01098,2024-10-21,C0117,web,completed
O01318,2024-10-21,C0165,web,completed
O01537,2024-10-21,C0082,phone,completed
O02140,2024-10-21,C0160,store,completed
O02274,2024-10-21,C0108,phone,pending
O03131,2024-10-21,C0091,web,completed
O03254,2024-10-21,C0173,phone,completed
O03378,2024-10-21,C0108,store,completed
O03543,2024-10-21,C0122,web,completed
O04194,2024-10-21,C0017,web,completed
O04503,2024-10-21,C0101,web,completed
O05112,2024-10-21,C0167,web,completed
O05832,2024-10-21,C0069,web,completed
O05936,2024-10-21,C0054,web,completed
O05941,2024-10-21,C0166,web,completed
O00647,2024-10-22,C0003,web,completed
O00995,2024-10-22,C0016,web,completed
O01519,2024-10-22,C0065,store,completed
O02264,2024-10-22,C0176,store,cancelled
O03624,2024-10-22,C0151,web,completed
O03937,2024-10-22,C0091,store,completed
O04436,2024-10-22,C0060,web,completed
O05324,2024-10-22,C0101,web,completed
O05977,2024-10-22,C0161,store,completed
O01327,2024-10-23,C0012,phone,completed
O01344,2024-10-23,C0105,web,completed
O01980,2024-10-23,C0152,web,completed
O02882,2024-10-23,C0037,web,completed
O03001,2024-10-23,C0033,web,completed
O05269,2024-10-23,C0177,web,completed
O05611,2024-10-23,C0007,web,completed
O05911,2024-10-23,C0104,web,pending
O00159,2024-10-24,C0022,store,completed
O01293,2024-10-24,C0159,web,completed
O02304,2024-10-24,C0067,web,completed
O02962,2024-10-24,C0151,web,completed
O03133,2024-10-24,C0017,store,completed
O03983,2024-10-24,C0157,store,completed
O04923,2024-10-24,C0100,web,completed
O04926,2024-10-24,C0104,store,completed
O05549,2024-10-24,C0161,phone,completed
O01077,2024-10-25,C0030,web,completed
O01295,2024-10-25,C0082,web,completed
O01300,2024-10-25,C0024,web,completed
O01896,2024-10-25,C0154,web,completed
O03632,2024-10-25,C0140,web,completed
O03689,2024-10-25,C0082,web,completed
O04126,2024-10-25,C0147,web,completed
O00332,2024-10-26,C0159,web,completed
O00703,2024-10-26,C0005,phone,completed
O01657,2024-10-26,C0175,phone,completed
O02041,2024-10-26,C0065,web,completed
O02269,2024-10-26,C0100,web,completed
O05354,2024-10-26,C0158,web,completed
O05571,2024-10-26,C0133,store,completed
O05747,2024-10-26,C0118,web,completed
O00692,2024-10-27,C0058,store,cancelled
O00980,2024-10-27,C0145,phone,completed
O01249,2024-10-27,C0133,web,completed
O01499,2024-10-27,C0069,store,completed
O01608,2024-10-27,C0013,store,completed
O02786,2024-10-27,C0126,web,completed
O03722,2024-10-27,C0045,web,completed
O05199,2024-10-27,C0117,store,completed
O05328,2024-10-27,C0137,web,completed
O05869,2024-10-27,C0109,web,cancelled
O01138,2024-10-28,C0131,web,completed
O02352,2024-10-28,C0125,web,completed
O03987,2024-10-28,C0062,store,completed
O04889,2024-10-28,C0164,web,completed
O05224,2024-10-28,C0051,store,completed
O05415,2024-10-28,C0009,store,completed
O05432,2024-10-28,C0051,web,completed
O05468,2024-10-28,C0057,store,completed
O05547,2024-10-28,C0009,web,completed
O00077,2024-10-29,C0131,web,completed
O00415,2024-10-29,C0003,web,completed
O00432,2024-10-29,C0154,web,completed
O00825,2024-10-29,C0049,web,completed
O01255,2024-10-29,C0179,web,completed
O01882,2024-10-29,C0141,web,completed
O00153,2024-10-30,C0038,web,completed
O00199,2024-10-30,C0176,web,completed
O00443,2024-10-30,C0129,phone,completed
O02527,2024-10-30,C0162,web,completed
O03908,2024-10-30,C0015,web,completed
O04224,2024-10-30,C0012,web,completed
O05319,2024-10-30,C0071,phone,completed
O01490,2024-10-31,C0037,web,completed
O02335,2024-10-31,C0091,web,completed
O02730,2024-10-31,C0058,phone,completed
O03020,2024-10-31,C0085,store,cancelled
O03127,2024-10-31,C0058,store,completed
O03159,2024-10-31,C0125,web,completed
O03432,2024-10-31,C0059,phone,completed
O03538,2024-10-31,C0082,store,completed
O03649,2024-10-31,C0009,web,completed
O03659,2024-10-31,C0121,store,cancelled
O04803,2024-10-31,C0008,store,completed
O04955,2024-10-31,C0063,web,completed
O05719,2024-10-31,C0042,web,completed
O01002,2024-11-01,C0041,web,cancelled
O02203,2024-11-01,C0099,web,completed
O02539,2024-11-01,C0011,web,completed
O03826,2024-11-01,C0163,store,completed
O03892,2024-11-01,C0128,web,completed
O04185,2024-11-01,C0083,web,completed
O04728,2024-11-01,C0025,web,pending
O05398,2024-11-01,C0175,store,completed
O01680,2024-11-02,C0037,web,completed
O01871,2024-11-02,C0025,web,completed
O01961,2024-11-02,C0060,store,completed
O02510,2024-11-02,C0121,web,pending
O02708,2024-11-02,C0163,store,completed
O03456,2024-11-02,C0123,web,completed
O05179,2024-11-02,C0015,phone,completed
O01156,2024-11-03,C0048,store,completed
O01860,2024-11-03,C0170,web,completed
O02853,2024-11-03,C0076,web,completed
O03217,2024-11-03,C0077,web,completed
O03464,2024-11-03,C0142,web,completed
O05219,2024-11-03,C0031,store,completed
O05562,2024-11-03,C0042,web,completed
O00923,2024-11-04,C0087,phone,completed
O00975,2024-11-04,C0104,store,completed
O01727,2024-11-04,C0121,web,completed
O01808,2024-11-04,C0090,web,completed
O01834,2024-11-04,C0011,store,completed
O02297,2024-11-04,C0114,web,pending
O05063,2024-11-04,C0101,web,completed
O05193,2024-11-04,C0138,web,completed
O05510,2024-11-04,C0173,store,cancelled
O00131,2024-11-05,C0072,store,completed
O01018,2024-11-05,C0112,web,completed
O01063,2024-11-05,C0090,web,completed
O01234,2024-11-05,C0175,web,completed
O01751,2024-11-05,C0067,web,completed
O01765,2024-11-05,C0003,web,completed
O03476,2024-11-05,C0030,web,completed
O01079,2024-11-06,C0102,web,completed
O01082,2024-11-06,C0163,store,cancelled
O01094,2024-11-06,C0145,phone,completed
O01270,2024-11-06,C0165,web,completed
O01305,2024-11-06,C0131,store,completed
O01918,2024-11-06,C0179,store,completed
O01945,2024-11-06,C0092,web,pending
O02641,2024-11-06,C0050,web,completed
O03389,2024-11-06,C0169,phone,cancelled
O05862,2024-11-06,C0107,web,completed
O00996,2024-11-07,C0143,web,completed
O04657,2024-11-07,C0173,store,completed
O05200,2024-11-07,C0055,web,completed
O00022,2024-11-08,C0074,web,completed
O00884,2024-11-08,C0148,web,completed
O03669,2024-11-08,C0115,web,completed
O04650,2024-11-08,C0021,phone,completed
O04925,2024-11-08,C0108,store,completed
O04952,2024-11-08,C0159,store,cancelled
O05078,2024-11-08,C0080,store,completed
O05144,2024-11-08,C0001,store,completed
O00649,2024-11-09,C0031,store,completed
O00900,2024-11-09,C0164,phone,completed
O00910,2024-11-09,C0146,store,completed
O01041,2024-11-09,C0026,store,completed
O01357,2024-11-09,C0025,store,completed
O01773,2024-11-09,C0012,web,completed
O02059,2024-11-09,C0130,web,completed
O02858,2024-11-09,C0092,web,completed
O02875,2024-11-09,C0095,web,completed
O03140,2024-11-09,C0123,web,completed
O03167,2024-11-09,C0009,phone,completed
O03399,2024-11-09,C0110,web,completed
O03418,2024-11-09,C0048,phone,completed
O03557,2024-11-09,C0125,web,completed
O04688,2024-11-09,C0075,web,completed
O04967,2024-11-09,C0135,store,completed
O00370,2024-11-10,C0034,store,completed
O01278,2024-11-10,C0055,store,completed
O05421,2024-11-10,C0082,store,completed
O00031,2024-11-11,C0134,web,pending
O01862,2024-11-11,C0024,store,completed
O02118,2024-11-11,C0120,web,completed
O02185,2024-11-11,C0066,store,completed
O02541,2024-11-11,C0091,web,completed
O02812,2024-11-11,C0020,web,completed
O03891,2024-11-11,C0051,store,completed
O05239,2024-11-11,C0020,web,completed
O05518,2024-11-11,C0059,web,completed
O00295,2024-11-12,C0141,web,completed
O01393,2024-11-12,C0155,web,completed
O04622,2024-11-12,C0130,web,cancelled
O04851,2024-11-12,C0152,store,completed
O05048,2024-11-12,C0134,web,completed
O01435,2024-11-13,C0076,web,cancelled
O01482,2024-11-13,C0019,web,completed
O03178,2024-11-13,C0088,web,pending
O04529,2024-11-13,C0047,store,completed
O05197,2024-11-13,C0074,web,completed
O05578,2024-11-13,C0039,web,completed
O00344,2024-11-14,C0016,web,completed
O01083,2024-11-14,C0118,store,completed
O01100,2024-11-14,C0104,web,completed
O01312,2024-11-14,C0163,web,completed
O02484,2024-11-14,C0118,web,completed
O02828,2024-11-14,C0021,store,completed
O00535,2024-11-15,C0028,web,completed
O00661,2024-11-15,C0118,phone,completed
O00708,2024-11-15,C0168,web,pending
O02062,2024-11-15,C0072,web,completed
O02294,2024-11-15,C0100,web,pending
O03420,2024-11-15,C0083,web,completed
O05482,2024-11-15,C0048,store,completed
O00777,2024-11-16,C0034,phone,completed
O01538,2024-11-16,C0070,phone,completed
O01819,2024-11-16,C0064,web,completed
O02724,2024-11-16,C0029,web,completed
O03120,2024-11-16,C0123,web,completed
O03216,2024-11-16,C0088,web,completed
O04386,2024-11-16,C0075,store,completed
O05631,2024-11-16,C0106,web,completed
O05644,2024-11-16,C0130,phone,completed
O00875,2024-11-17,C0095,phone,completed
O01197,2024-11-17,C0027,web,completed
O01700,2024-11-17,C0032,store,completed
O01892,2024-11-17,C0050,store,completed
O02197,2024-11-17,C0165,phone,completed
O02350,2024-11-17,C0027,store,completed
O02439,2024-11-17,C0009,store,completed
O03003,2024-11-17,C0039,web,completed
O03176,2024-11-17,C0109,web,completed
O05438,2024-11-17,C0166,store,completed
