sample_id,turbidity_ntu,conductivity_change_pct,uv_absorbance,requires_review,split
DP-N-1645,2.209,0.9,0.045,0,deployment
DP-N-2034,1.047,0.915,0.052,0,deployment
DP-N-0572,1.345,-2.066,0.059,0,deployment
DP-N-0648,1.309,0.161,0.016,0,deployment
DP-N-3768,2.096,-1.184,0.042,0,deployment
DP-N-2898,2.954,-0.068,0.044,0,deployment
DP-N-1810,2.199,1.558,0.054,0,deployment
DP-N-2773,1.889,2.463,0.04,0,deployment
DP-N-2408,1.314,-2.737,0.023,0,deployment
DP-N-0920,1.625,-9.336,0.02,0,deployment
DP-N-1243,2.566,-1.086,0.043,0,deployment
DP-R-0005,3.712,-1.857,0.067,1,deployment
DP-N-1731,1.117,4.964,0.043,0,deployment
DP-R-0136,2.383,4.804,0.059,1,deployment
DP-R-0027,3.75,1.186,0.083,1,deployment
DP-N-1322,1.69,-2.712,0.014,0,deployment
DP-N-2573,1.101,-1.493,0.058,0,deployment
DP-N-0814,0.381,-8.035,0.024,0,deployment
DP-N-1884,1.861,-4.034,0.047,0,deployment
DP-N-3255,2.632,1.643,0.038,0,deployment
DP-N-3007,1.52,3.075,0.036,0,deployment
DP-N-3334,1.76,-2.372,0.046,0,deployment
DP-N-3238,1.792,-1.731,0.034,0,deployment
DP-N-2940,2.407,0.078,0.048,0,deployment
DP-N-2177,1.549,2.335,0.054,0,deployment
DP-N-2444,1.931,-5.681,0.05,0,deployment
DP-N-3725,1.144,3.554,0.045,0,deployment
DP-N-3352,2.819,-0.967,0.034,0,deployment
DP-N-3398,2.13,-1.937,0.034,0,deployment
DP-N-2441,2.515,-2.21,0.04,0,deployment
DP-N-1361,1.828,1.096,0.03,0,deployment
DP-N-2310,1.658,0.001,0.032,0,deployment
DP-N-1656,2.092,6.041,0.047,0,deployment
DP-N-2182,1.69,0.775,0.052,0,deployment
DP-N-2108,1.709,2.416,0.051,0,deployment
DP-N-3103,1.863,1.721,0.048,0,deployment
DP-N-3760,1.955,6.376,0.037,0,deployment
DP-N-3162,0.93,5.199,0.058,0,deployment
DP-N-1830,1.399,-0.897,0.023,0,deployment
DP-N-3254,1.508,0.236,0.037,0,deployment
DP-N-2445,2.057,2.34,0.049,0,deployment
DP-N-0945,1.798,-2.107,0.054,0,deployment
DP-N-1709,1.929,0.579,0.016,0,deployment
DP-N-0614,0.813,-1.15,0.053,0,deployment
DP-N-0689,0.783,4.589,0.039,0,deployment
DP-N-0544,0.402,0.627,0.04,0,deployment
DP-N-2894,2.587,-1.03,0.032,0,deployment
DP-N-2949,2.404,-0.305,0.045,0,deployment
DP-N-0420,1.222,0.328,0.04,0,deployment
DP-N-2566,1.348,-0.948,0.032,0,deployment
DP-N-1336,2.325,-3.845,0.047,0,deployment
DP-N-1570,1.33,2.733,0.035,0,deployment
DP-N-1524,1.203,2.856,0.032,0,deployment
DP-N-3086,2.121,-2.344,0.048,0,deployment
DP-N-2645,2.142,-2.398,0.021,0,deployment
DP-N-0005,2.711,-0.935,0.033,0,deployment
DP-N-3131,1.138,0.917,0.058,0,deployment
DP-N-3246,1.797,4.758,0.029,0,deployment
DP-N-3267,1.675,4.323,0.043,0,deployment
DP-N-0653,2.297,1.67,0.043,0,deployment
DP-N-0092,1.819,-0.419,0.016,0,deployment
DP-N-3055,2.001,-2.564,0.033,0,deployment
DP-N-0879,1.089,6.373,0.038,0,deployment
DP-N-2387,1.649,1.363,0.03,0,deployment
DP-N-2035,1.748,1.115,0.038,0,deployment
DP-N-3432,2.289,-0.308,0.03,0,deployment
DP-N-1386,1.92,-1.89,0.049,0,deployment
DP-N-2086,1.805,2.95,0.047,0,deployment
DP-N-2079,1.08,0.401,0.028,0,deployment
DP-N-0356,1.604,2.025,0.033,0,deployment
DP-N-0979,1.224,0.365,0.042,0,deployment
DP-N-2234,1.802,-0.64,0.033,0,deployment
DP-N-0955,2.386,4.538,0.037,0,deployment
DP-R-0117,3.246,-2.401,0.051,1,deployment
DP-N-0091,2.484,-0.994,0.033,0,deployment
DP-N-2494,1.604,1.484,0.047,0,deployment
DP-N-1527,1.723,0.638,0.034,0,deployment
DP-N-1659,1.682,2.574,0.026,0,deployment
DP-N-2613,1.797,1.54,0.033,0,deployment
DP-N-1549,2.322,2.653,0.043,0,deployment
DP-N-1976,1.766,1.22,0.043,0,deployment
DP-R-0103,4.817,2.255,0.07,1,deployment
DP-N-1162,1.523,-1.573,0.053,0,deployment
DP-N-1625,3.003,5.167,0.047,0,deployment
DP-N-3435,1.124,0.742,0.043,0,deployment
DP-N-0378,2.791,1.905,0.045,0,deployment
DP-R-0106,3.736,7.929,0.071,1,deployment
DP-N-0463,1.903,0.091,0.057,0,deployment
DP-N-2354,1.91,-1.409,0.043,0,deployment
DP-R-0049,2.83,6.099,0.067,1,deployment
DP-N-1319,1.764,0.31,0.051,0,deployment
DP-N-0345,1.913,-0.402,0.032,0,deployment
DP-N-3515,0.873,-2.177,0.047,0,deployment
DP-N-1735,1.164,4.096,0.026,0,deployment
DP-N-1333,2.209,-0.443,0.056,0,deployment
DP-N-1393,2.846,-3.388,0.042,0,deployment
DP-N-1957,2.014,-0.55,0.036,0,deployment
DP-N-2400,1.937,-0.093,0.018,0,deployment
DP-N-3281,1.417,-5.089,0.037,0,deployment
DP-N-0927,1.886,1.136,0.06,0,deployment
DP-N-1012,2.427,2.117,0.043,0,deployment
DP-N-1582,1.776,-2.539,0.049,0,deployment
DP-N-2530,2.25,5.77,0.043,0,deployment
DP-N-1864,0.596,6.207,0.048,0,deployment
DP-N-2136,1.828,-0.121,0.049,0,deployment
DP-N-1631,2.219,0.584,0.027,0,deployment
DP-N-2790,2.322,-0.011,0.058,0,deployment
DP-N-1969,2.645,-4.434,0.057,0,deployment
DP-N-3052,2.239,0.47,0.042,0,deployment
DP-N-2991,0.55,0.975,0.052,0,deployment
DP-N-1634,1.362,-1.86,0.038,0,deployment
DP-N-2997,1.765,-0.034,0.033,0,deployment
DP-N-3641,1.783,1.405,0.042,0,deployment
DP-N-0396,1.784,6.142,0.05,0,deployment
DP-N-1940,1.244,2.442,0.043,0,deployment
DP-N-2413,2.013,-3.193,0.037,0,deployment
DP-N-0080,1.612,5.219,0.063,0,deployment
DP-N-3681,1.686,-5.293,0.039,0,deployment
DP-N-2792,2.49,-1.872,0.034,0,deployment
DP-N-2553,1.271,-2.514,0.064,0,deployment
DP-N-0160,2.093,-2.154,0.03,0,deployment
DP-N-0397,0.875,1.165,0.068,0,deployment
DP-N-2293,1.393,3.593,0.044,0,deployment
DP-N-1481,2.329,5.714,0.039,0,deployment
DP-N-2465,2.214,2.538,0.042,0,deployment
DP-N-3108,0.773,-0.23,0.023,0,deployment
DP-N-1155,2.419,-1.197,0.038,0,deployment
DP-N-0429,2.451,-0.269,0.037,0,deployment
DP-N-0210,1.865,-1.647,0.038,0,deployment
DP-N-1491,1.315,1.304,0.024,0,deployment
DP-N-2986,1.197,0.984,0.018,0,deployment
DP-R-0076,2.833,9.813,0.073,1,deployment
DP-N-1863,1.39,-0.737,0.035,0,deployment
DP-N-0088,2.71,-3.063,0.047,0,deployment
DP-N-3017,1.175,3.509,0.055,0,deployment
DP-N-0805,1.901,2.274,0.03,0,deployment
DP-N-1122,1.33,-1.621,0.057,0,deployment
DP-N-1977,1.522,4.078,0.04,0,deployment
DP-N-0033,0.768,1.14,0.064,0,deployment
DP-N-1435,1.424,3.094,0.033,0,deployment
DP-R-0132,3.52,8.632,0.071,1,deployment
DP-N-2442,1.578,2.768,0.025,0,deployment
DP-N-2685,1.464,-2.985,0.047,0,deployment
DP-N-0536,1.089,4.517,0.047,0,deployment
DP-N-3201,2.064,-1.693,0.049,0,deployment
DP-N-3249,1.525,4.613,0.022,0,deployment
DP-N-0612,2.282,-0.092,0.055,0,deployment
DP-N-1008,2.649,4.443,0.026,0,deployment
DP-N-0339,2.147,-0.301,0.047,0,deployment
DP-N-0481,1.611,3.55,0.027,0,deployment
DP-N-1773,1.971,4.301,0.045,0,deployment
DP-N-3580,2.48,-2.781,0.049,0,deployment
DP-N-1677,1.224,0.799,0.035,0,deployment
DP-N-2458,0.66,-2.63,0.023,0,deployment
DP-R-0154,3.396,10.405,0.054,1,deployment
DP-N-2831,1.569,-1.42,0.038,0,deployment
DP-N-2493,1.317,-1.626,0.044,0,deployment
DP-N-2944,1.376,-3.085,0.052,0,deployment
DP-N-3268,1.276,-1.741,0.031,0,deployment
DP-N-1869,1.298,2.537,0.026,0,deployment
DP-N-0310,1.507,-2.681,0.047,0,deployment
DP-R-0099,4.013,9.473,0.083,1,deployment
DP-N-0094,1.778,3.174,0.048,0,deployment
DP-N-1906,2.792,-0.672,0.052,0,deployment
DP-N-3353,0.772,0.784,0.035,0,deployment
DP-N-3627,1.109,0.245,0.055,0,deployment
DP-N-0383,2.657,-4.737,0.053,0,deployment
DP-N-0824,1.754,-2.12,0.038,0,deployment
DP-N-3573,2.093,-2.916,0.063,0,deployment
DP-N-2299,2.099,4.397,0.06,0,deployment
DP-N-3394,1.941,1.988,0.046,0,deployment
DP-N-1836,1.787,3.447,0.043,0,deployment
DP-N-3057,1.039,-3.625,0.041,0,deployment
DP-N-0449,2.132,-0.957,0.042,0,deployment
DP-N-3488,1.842,3.803,0.046,0,deployment
DP-N-2316,1.949,1.631,0.037,0,deployment
DP-N-2615,1.065,-0.291,0.044,0,deployment
DP-N-3609,1.851,4.859,0.027,0,deployment
DP-N-2658,1.095,1.704,0.034,0,deployment
DP-N-2285,1.168,-1.394,0.025,0,deployment
DP-N-2857,2.053,0.423,0.022,0,deployment
DP-N-1181,1.531,1.703,0.047,0,deployment
DP-N-3034,1.428,4.322,0.04,0,deployment
DP-N-2340,1.796,-0.571,0.03,0,deployment
DP-N-2888,1.86,-4.009,0.034,0,deployment
DP-N-1335,1.812,4.826,0.037,0,deployment
DP-N-3370,1.568,0.428,0.023,0,deployment
DP-N-0058,1.747,1.049,0.029,0,deployment
DP-N-1996,1.679,-1.156,0.044,0,deployment
DP-N-2164,2.314,1.96,0.036,0,deployment
DP-N-1394,2.506,1.845,0.025,0,deployment
DP-N-1098,1.626,0.713,0.021,0,deployment
DP-N-0784,2.422,-2.283,0.032,0,deployment
DP-N-3548,2.099,1.298,0.041,0,deployment
DP-N-2463,2.193,0.045,0.054,0,deployment
DP-N-2082,2.605,3.141,0.044,0,deployment
DP-N-2080,1.335,-4.219,0.067,0,deployment
DP-N-1920,2.138,4.227,0.051,0,deployment
DP-N-0874,1.663,4.478,0.065,0,deployment
DP-N-0223,2.964,-3.904,0.048,0,deployment
DP-N-0854,2.017,-2.835,0.031,0,deployment
DP-N-0362,1.715,-2.989,0.022,0,deployment
DP-N-0198,3.293,-2.908,0.027,0,deployment
DP-N-1590,3.063,1.714,0.04,0,deployment
DP-N-2048,1.953,4.401,0.025,0,deployment
DP-N-1051,2.354,-2.542,0.038,0,deployment
DP-N-0315,1.677,-0.984,0.025,0,deployment
DP-N-0611,2.032,-3.134,0.036,0,deployment
DP-N-0949,1.572,-0.839,0.053,0,deployment
DP-N-1639,1.561,-1.987,0.07,0,deployment
DP-N-2204,0.721,1.354,0.065,0,deployment
DP-N-3701,0.426,-2.362,0.069,0,deployment
DP-N-1585,2.122,0.275,0.048,0,deployment
DP-N-1219,0.964,-1.47,0.037,0,deployment
DP-N-1315,1.999,5.451,0.029,0,deployment
DP-N-0860,2.199,-1.752,0.061,0,deployment
DP-N-3156,0.438,-2.656,0.061,0,deployment
DP-N-1431,1.073,-1.139,0.049,0,deployment
DP-N-3415,2.397,-1.834,0.017,0,deployment
DP-N-0678,1.467,-6.831,0.034,0,deployment
DP-N-2730,2.23,2.6,0.043,0,deployment
DP-N-0075,2.058,3.613,0.047,0,deployment
DP-N-0847,1.507,1.99,0.057,0,deployment
DP-N-0184,2.302,1.221,0.033,0,deployment
DP-N-3570,1.119,-0.039,0.036,0,deployment
DP-N-2956,1.865,-3.198,0.051,0,deployment
DP-N-1679,1.814,-1.814,0.018,0,deployment
DP-N-2519,1.874,2.831,0.063,0,deployment
DP-N-3312,2.069,1.932,0.062,0,deployment
DP-N-0488,2.503,-5.188,0.035,0,deployment
DP-N-1856,2.484,2.274,0.035,0,deployment
DP-N-0335,1.994,1.917,0.036,0,deployment
DP-N-0328,0.617,-0.429,0.034,0,deployment
DP-N-0317,1.589,3.826,0.06,0,deployment
DP-N-0987,2.2,2.011,0.028,0,deployment
DP-N-1542,1.799,-0.864,0.039,0,deployment
DP-N-1452,1.185,-0.144,0.052,0,deployment
DP-N-2143,1.067,3.13,0.032,0,deployment
DP-N-0340,0.696,-5.109,0.025,0,deployment
DP-N-0707,1.152,6.138,0.033,0,deployment
DP-N-1311,1.203,1.224,0.056,0,deployment
DP-N-2294,1.514,1.342,0.056,0,deployment
DP-N-2307,1.689,-5.062,0.039,0,deployment
DP-N-1338,1.866,5.56,0.026,0,deployment
DP-N-1168,1.813,-1.297,0.032,0,deployment
DP-N-0498,1.731,1.032,0.025,0,deployment
DP-N-2023,2.342,-0.58,0.007,0,deployment
DP-R-0047,3.282,8.634,0.06,1,deployment
DP-N-0714,2.174,1.116,0.043,0,deployment
DP-N-0082,1.341,-0.61,0.062,0,deployment
DP-N-2818,2.224,3.346,0.069,0,deployment
DP-N-2188,1.329,-3.245,0.019,0,deployment
DP-N-2587,2.229,-3.762,0.015,0,deployment
DP-N-1934,2.153,7.268,0.062,0,deployment
DP-N-2492,1.654,-5.484,0.044,0,deployment
DP-N-3326,2.011,-0.531,0.039,0,deployment
DP-N-0277,2.34,3.318,0.052,0,deployment
DP-R-0176,3.548,7.421,0.053,1,deployment
DP-N-1684,2.078,1.951,0.038,0,deployment
DP-N-1612,1.826,1.077,0.022,0,deployment
DP-N-2241,2.533,0.836,0.042,0,deployment
DP-N-3452,1.399,4.719,0.058,0,deployment
DP-N-2275,0.445,-3.387,0.035,0,deployment
DP-R-0128,2.32,6.522,0.06,1,deployment
DP-N-0646,1.096,4.089,0.063,0,deployment
DP-N-1483,1.053,3.884,0.052,0,deployment
DP-N-2752,1.451,-0.28,0.046,0,deployment
DP-N-0512,2.15,5.397,0.036,0,deployment
DP-N-2742,1.16,-2.183,0.022,0,deployment
DP-N-3788,1.423,3.26,0.051,0,deployment
DP-N-0321,1.804,-2.805,0.034,0,deployment
DP-N-3633,0.844,1.213,0.043,0,deployment
DP-N-0382,2.049,0.377,0.059,0,deployment
DP-N-2608,1.67,5.344,0.034,0,deployment
DP-N-1381,2.453,-0.096,0.05,0,deployment
DP-N-2883,2.005,-3.8,0.063,0,deployment
DP-N-1571,1.302,3.205,0.055,0,deployment
DP-N-0914,1.399,-1.632,0.055,0,deployment
DP-N-3335,1.374,-1.068,0.026,0,deployment
DP-N-0151,1.884,-1.395,0.054,0,deployment
DP-N-1573,0.483,-0.358,0.065,0,deployment
DP-N-2313,0.699,1.897,0.045,0,deployment
DP-N-2424,2.365,0.053,0.04,0,deployment
DP-N-2084,2.481,-1.121,0.045,0,deployment
DP-N-1831,1.347,5.402,0.058,0,deployment
DP-N-1072,2.279,0.323,0.024,0,deployment
DP-N-3619,2.241,-0.164,0.063,0,deployment
DP-N-2221,2.133,-1.055,0.046,0,deployment
DP-N-0302,1.591,2.323,0.033,0,deployment
DP-N-0680,1.049,-0.593,0.054,0,deployment
DP-N-1732,1.968,4.608,0.034,0,deployment
DP-R-0015,4.064,11.78,0.108,1,deployment
DP-N-3080,2.071,3.397,0.04,0,deployment
DP-N-1358,2.376,-0.87,0.016,0,deployment
DP-N-3193,0.948,-0.556,0.037,0,deployment
DP-N-2098,1.836,0.525,0.03,0,deployment
DP-N-2520,2.526,-1.749,0.048,0,deployment
DP-N-3118,1.851,5.661,0.06,0,deployment
DP-N-0038,1.124,-2.433,0.061,0,deployment
DP-N-2702,2.246,1.053,0.044,0,deployment
DP-N-0747,1.806,1.148,0.032,0,deployment
DP-N-2595,2.611,-3.886,0.063,0,deployment
DP-N-0497,1.618,-1.649,0.021,0,deployment
DP-N-2305,2.207,-2.016,0.056,0,deployment
DP-N-2620,1.995,-3.165,0.059,0,deployment
DP-N-0258,2.132,-3.512,0.022,0,deployment
DP-N-2452,1.958,-1.852,0.043,0,deployment
DP-N-2105,1.959,-2.071,0.037,0,deployment
DP-R-0050,3.965,16.793,0.08,1,deployment
DP-N-1642,1.349,0.883,0.033,0,deployment
DP-N-2323,2.288,-2.397,0.03,0,deployment
DP-N-0628,1.577,4.617,0.032,0,deployment
DP-N-2732,1.126,1.092,0.055,0,deployment
DP-N-0760,1.241,1.409,0.07,0,deployment
DP-N-3591,1.46,3.229,0.05,0,deployment
DP-N-3588,1.973,-0.23,0.042,0,deployment
DP-N-0862,1.982,4.909,0.028,0,deployment
DP-N-0660,1.335,3.81,0.031,0,deployment
DP-N-1708,1.752,0.877,0.021,0,deployment
DP-N-1813,1.327,-1.084,0.052,0,deployment
DP-N-0785,2.015,0.496,0.017,0,deployment
DP-N-3285,1.598,-0.972,0.034,0,deployment
DP-N-1188,1.759,-3.343,0.033,0,deployment
DP-N-1586,2.58,-0.537,0.032,0,deployment
DP-N-2547,2.147,6.538,0.047,0,deployment
DP-N-3630,1.854,0.077,0.04,0,deployment
DP-N-3069,2.423,2.312,0.029,0,deployment
DP-N-3770,1.318,1.573,0.054,0,deployment
DP-N-3756,1.948,-0.493,0.023,0,deployment
DP-N-2015,1.796,-0.512,0.047,0,deployment
DP-N-3175,2.515,3.721,0.042,0,deployment
DP-N-1376,1.928,-0.455,0.055,0,deployment
DP-R-0151,3.109,1.167,0.1,1,deployment
DP-N-0140,1.814,0.419,0.045,0,deployment
DP-R-0040,2.461,7.435,0.096,1,deployment
DP-R-0199,2.584,7.42,0.082,1,deployment
DP-N-2575,1.815,-1.452,0.055,0,deployment
DP-N-1975,0.96,1.782,0.041,0,deployment
DP-N-1622,2.537,-1.189,0.045,0,deployment
DP-N-2119,1.622,0.903,0.03,0,deployment
DP-N-0893,2.102,-2.409,0.033,0,deployment
DP-N-1204,1.816,3.314,0.039,0,deployment
DP-N-3716,1.931,5.54,0.031,0,deployment
DP-N-0918,2.581,3.377,0.046,0,deployment
DP-N-2848,2.183,-0.484,0.031,0,deployment
DP-N-3143,2.018,-2.407,0.05,0,deployment
DP-N-1133,0.683,3.858,0.036,0,deployment
DP-N-0913,1.555,-1.81,0.051,0,deployment
DP-N-2625,1.515,-1.208,0.031,0,deployment
DP-N-2924,2.745,0.499,0.024,0,deployment
DP-N-0973,1.4,0.257,0.05,0,deployment
DP-R-0060,2.848,10.102,0.061,1,deployment
DP-N-0833,0.669,-2.006,0.042,0,deployment
DP-N-2370,1.701,-1.301,0.032,0,deployment
DP-N-1641,2.544,0.297,0.045,0,deployment
DP-N-1700,1.547,2.757,0.025,0,deployment
DP-N-2757,1.328,4.578,0.027,0,deployment
DP-N-0599,1.867,1.13,0.029,0,deployment
DP-N-3447,2.185,-3.779,0.049,0,deployment
DP-N-1552,2.19,2.831,0.032,0,deployment
DP-N-0756,1.768,1.644,0.037,0,deployment
DP-N-1407,1.928,0.724,0.057,0,deployment
DP-N-3734,2.566,2.513,0.054,0,deployment
DP-N-0889,2.103,1.648,0.031,0,deployment
DP-N-2329,1.429,0.506,0.046,0,deployment
DP-N-1337,2.134,2.508,0.051,0,deployment
DP-N-3240,1.697,-1.292,0.039,0,deployment
DP-N-1861,1.988,-6.229,0.042,0,deployment
DP-N-0077,2.283,2.885,0.035,0,deployment
DP-N-0438,1.445,-0.63,0.054,0,deployment
DP-N-3078,2.173,-1.866,0.035,0,deployment
DP-N-1379,1.384,-0.943,0.048,0,deployment
DP-N-2496,2.429,-3.115,0.037,0,deployment
DP-N-1242,1.61,-1.589,0.05,0,deployment
DP-N-2866,2.272,1.824,0.057,0,deployment
DP-N-2711,1.663,0.894,0.059,0,deployment
DP-N-3386,2.894,-4.109,0.054,0,deployment
DP-N-0323,2.807,-2.729,0.008,0,deployment
DP-N-0935,1.247,1.251,0.051,0,deployment
DP-N-0194,1.953,-3.55,0.025,0,deployment
DP-N-0086,0.84,1.586,0.044,0,deployment
DP-N-1945,0.988,-0.985,0.046,0,deployment
DP-N-1691,1.684,3.615,0.046,0,deployment
DP-N-0892,1.388,-0.157,0.056,0,deployment
DP-N-2482,2.011,0.866,0.015,0,deployment
DP-N-0899,1.283,-5.417,0.037,0,deployment
DP-N-0557,1.746,-2.257,0.015,0,deployment
DP-N-1980,2.035,-1.151,0.034,0,deployment
DP-N-0348,1.598,-1.911,0.027,0,deployment
DP-N-3550,1.977,1.03,0.049,0,deployment
DP-N-2996,2.04,1.291,0.031,0,deployment
DP-N-0823,1.275,0.765,0.046,0,deployment
DP-N-0959,1.648,-1.373,0.029,0,deployment
DP-N-2470,2.733,0.617,0.04,0,deployment
DP-N-2328,1.654,1.089,0.052,0,deployment
DP-N-3221,2.245,1.726,0.043,0,deployment
DP-N-3354,1.634,2.239,0.039,0,deployment
DP-N-0197,2.229,3.551,0.046,0,deployment
DP-N-3329,2.328,4.314,0.056,0,deployment
DP-N-1331,0.795,4.147,0.013,0,deployment
DP-N-1451,1.48,-4.538,0.035,0,deployment
DP-N-1446,0.807,-1.456,0.041,0,deployment
DP-N-0270,1.895,2.531,0.058,0,deployment
DP-N-0392,1.435,-0.97,0.054,0,deployment
DP-N-3600,1.781,-0.157,0.037,0,deployment
DP-N-2926,0.91,-1.02,0.044,0,deployment
DP-N-1722,1.63,2.224,0.045,0,deployment
DP-N-1378,2.657,1.042,0.031,0,deployment
DP-N-3242,1.943,2.46,0.012,0,deployment
DP-N-0453,2.431,-5.091,0.028,0,deployment
DP-N-1802,2.427,-2.602,0.029,0,deployment
DP-N-1979,1.689,1.386,0.023,0,deployment
DP-R-0163,2.763,0.096,0.024,1,deployment
DP-N-0753,1.476,-2.338,0.045,0,deployment
DP-N-2224,1.952,-2.423,0.036,0,deployment
DP-N-1143,0.735,-1.764,0.034,0,deployment
DP-N-3425,1.644,-4.402,0.055,0,deployment
DP-N-1546,2.325,1.366,0.04,0,deployment
DP-N-0049,2.391,3.951,0.033,0,deployment
DP-N-0915,1.741,-0.711,0.05,0,deployment
DP-N-2932,2.362,1.048,0.038,0,deployment
DP-N-2770,2.415,1.293,0.037,0,deployment
DP-N-2067,0.911,-0.223,0.039,0,deployment
DP-N-1462,1.504,3.264,0.035,0,deployment
DP-N-1744,1.789,1.482,0.054,0,deployment
DP-N-0941,1.514,0.169,0.03,0,deployment
DP-N-0863,0.988,-2.02,0.048,0,deployment
DP-N-1872,0.883,5.533,0.027,0,deployment
DP-N-1388,1.827,3.027,0.03,0,deployment
DP-N-0938,1.177,4.005,0.056,0,deployment
DP-N-2939,1.391,1.75,0.04,0,deployment
DP-N-1217,1.372,5.904,0.054,0,deployment
DP-N-1032,1.468,0.285,0.041,0,deployment
DP-N-1384,1.502,1.382,0.047,0,deployment
DP-N-2578,1.995,0.452,0.039,0,deployment
DP-N-3616,0.741,-1.808,0.045,0,deployment
DP-N-1886,1.25,-1.306,0.046,0,deployment
DP-N-0996,1.956,3.754,0.034,0,deployment
DP-N-0003,1.697,3.393,0.024,0,deployment
DP-N-0712,1.719,1.552,0.033,0,deployment
DP-N-3388,1.8,0.964,0.046,0,deployment
DP-N-2694,1.752,-2.036,0.034,0,deployment
DP-N-3551,1.243,-3.422,0.051,0,deployment
DP-N-2158,2.014,-0.193,0.047,0,deployment
DP-N-0782,2.327,-4.42,0.017,0,deployment
DP-N-0990,1.785,-1.477,0.038,0,deployment
DP-N-2865,1.23,0.411,0.017,0,deployment
DP-N-0749,2.113,4.232,0.044,0,deployment
DP-N-2056,2.198,4.839,0.055,0,deployment
DP-N-0279,1.834,-1.442,0.043,0,deployment
DP-N-2237,1.157,-0.078,0.034,0,deployment
DP-N-1159,0.712,5.011,0.03,0,deployment
DP-N-3090,2.069,-2.767,0.039,0,deployment
DP-N-2092,2.181,-1.222,0.039,0,deployment
DP-N-3762,1.871,2.952,0.031,0,deployment
DP-N-0809,1.704,0.35,0.053,0,deployment
DP-N-2461,1.634,-1.388,0.037,0,deployment
DP-N-3155,1.355,-6.45,0.008,0,deployment
DP-N-0145,3.509,-0.657,0.028,0,deployment
DP-N-2073,0.779,4.911,0.05,0,deployment
DP-N-0457,1.647,-2.392,0.02,0,deployment
DP-N-0521,1.902,-2.974,0.038,0,deployment
DP-N-3180,1.963,4.264,0.036,0,deployment
DP-N-3072,1.015,-1.017,0.046,0,deployment
DP-R-0144,4.035,14.722,0.072,1,deployment
DP-N-0876,2.281,-4.074,0.04,0,deployment
DP-N-3711,2.327,-1.522,0.039,0,deployment
DP-N-0002,1.325,1.254,0.036,0,deployment
DP-N-2450,2.406,4.453,0.011,0,deployment
DP-N-1429,2.173,0.977,0.021,0,deployment
DP-N-1503,1.778,-2.618,0.025,0,deployment
DP-N-3753,2.261,2.002,0.034,0,deployment
DP-N-1140,1.495,-2.262,0.046,0,deployment
DP-N-3430,1.804,-0.668,0.042,0,deployment
DP-N-3237,2.323,-0.758,0.031,0,deployment
DP-N-0276,1.542,-3.859,0.027,0,deployment
DP-N-0375,2.402,2.782,0.054,0,deployment
DP-N-3781,2.678,-0.516,0.045,0,deployment
DP-N-3738,1.954,-0.182,0.056,0,deployment
DP-N-1067,1.283,0.586,0.063,0,deployment
DP-N-2038,2.159,-2.401,0.05,0,deployment
DP-N-1854,1.738,-1.357,0.038,0,deployment
DP-N-1786,1.775,-1.955,0.033,0,deployment
DP-N-2599,1.813,-0.58,0.04,0,deployment
DP-N-2355,2.851,0.321,0.044,0,deployment
DP-N-0259,3.122,-0.953,0.049,0,deployment
DP-N-1666,2.123,-4.287,0.061,0,deployment
DP-N-0658,2.895,1.505,0.055,0,deployment
DP-N-1144,1.682,-0.997,0.032,0,deployment
DP-N-0584,1.882,-1.136,0.04,0,deployment
DP-N-2911,2.522,3.311,0.05,0,deployment
DP-N-1474,2.004,0.663,0.051,0,deployment
DP-N-3300,1.223,0.649,0.041,0,deployment
DP-N-0606,2.106,1.145,0.044,0,deployment
DP-R-0024,1.488,9.071,0.059,1,deployment
DP-N-0467,1.394,-0.514,0.046,0,deployment
DP-N-2004,2.399,-2.776,0.036,0,deployment
DP-N-0462,1.973,-0.226,0.027,0,deployment
DP-N-2947,1.393,-0.716,0.025,0,deployment
DP-N-0743,2.054,-4.219,0.037,0,deployment
DP-N-0734,1.491,2.177,0.044,0,deployment
DP-N-0601,1.573,2.577,0.031,0,deployment
DP-N-3490,1.551,-3.627,0.035,0,deployment
DP-N-0496,2.097,-0.087,0.02,0,deployment
DP-N-0427,2.911,-0.028,0.043,0,deployment
DP-R-0045,2.512,10.471,0.084,1,deployment
DP-N-2722,1.969,-4.469,0.029,0,deployment
DP-N-3714,0.6,1.405,0.051,0,deployment
DP-N-1146,2.064,4.219,0.038,0,deployment
DP-N-1341,1.271,5.506,0.045,0,deployment
DP-N-0969,2.395,3.205,0.059,0,deployment
DP-N-0185,2.352,-4.157,0.026,0,deployment
DP-N-0632,1.664,-1.94,0.033,0,deployment
DP-N-1784,1.54,-3.232,0.031,0,deployment
DP-N-1587,2.382,-1.931,0.033,0,deployment
DP-N-0667,1.753,5.46,0.054,0,deployment
DP-N-2265,2.651,5.075,0.04,0,deployment
DP-N-2059,1.567,1.676,0.024,0,deployment
DP-N-2583,2.435,-0.828,0.056,0,deployment
DP-N-0625,2.347,5.125,0.042,0,deployment
DP-N-1203,1.627,-3.064,0.047,0,deployment
DP-N-1405,2.11,2.199,0.045,0,deployment
DP-N-1211,1.902,-1.313,0.018,0,deployment
DP-N-2489,0.961,2.005,0.05,0,deployment
DP-N-0801,2.197,3.918,0.028,0,deployment
DP-N-3476,1.001,-3.887,0.022,0,deployment
DP-N-2447,2.396,-2.414,0.045,0,deployment
